"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"1611",122987,"Jeff Suppan","1611","100.00","0.324","0.172","0.344","0.496","0.374","null","null","130","401","null","null","null","83.8","null","104","675","918","null","null","null","null","null","null","null","null","null"
"1597",150153,"Nelson Figueroa","1597","100.00","0.243","0.147","0.278","0.390","0.306","null","null","84","346","null","null","null","84.3","null","133","728","847","null","null","null","null","null","null","null","null","null"
"1596",450665,"Kris Medlen","1596","100.00","0.267","0.151","0.305","0.418","0.311","null","null","108","404","null","null","null","87.1","null","159","732","841","null","null","null","null","null","null","null","null","null"
"1576",457918,"J.A. Happ","1576","100.00","0.230","0.129","0.267","0.360","0.305","null","null","73","317","null","null","null","86.9","null","137","681","884","null","null","null","null","null","null","null","null","null"
"1573",461325,"Tyler Clippard","1573","100.00","0.212","0.135","0.288","0.348","0.286","null","null","69","325","null","null","null","88.1","null","237","733","812","null","null","null","null","null","null","null","null","null"
"1491",458003,"Blake Hawksworth","1491","100.00","0.310","0.168","0.336","0.478","0.366","null","null","113","364","null","null","null","89.5","null","127","674","811","null","null","null","null","null","null","null","null","null"
"1489",467856,"Carlos Monasterios","1489","100.00","0.280","0.170","0.290","0.450","0.343","null","null","99","353","null","null","null","86.1","null","106","663","802","null","null","null","null","null","null","null","null","null"
"1483",446264,"Barry Enright","1483","100.00","0.261","0.229","0.254","0.491","0.339","null","null","97","371","null","null","null","86.3","null","108","705","759","null","null","null","null","null","null","null","null","null"
"1468",218894,"Vicente Padilla","1468","100.00","0.228","0.162","0.258","0.390","0.293","null","null","80","351","null","null","null","87.6","null","113","692","751","null","null","null","null","null","null","null","null","null"
"1458",499877,"Kenshin Kawakami","1458","100.00","0.284","0.206","0.311","0.490","0.349","null","null","98","345","null","null","null","85.5","null","118","651","758","null","null","null","null","null","null","null","null","null"
"1457",279571,"Matt Belisle","1457","100.00","0.246","0.117","0.313","0.363","0.280","null","null","84","342","null","null","null","89.4","null","151","699","728","null","null","null","null","null","null","null","null","null"
"1451",457447,"Luis Atilano","1451","100.00","0.282","0.188","0.290","0.469","0.346","null","null","96","341","null","null","null","85.5","null","90","629","800","null","null","null","null","null","null","null","null","null"
"1435",543339,"Daniel Hudson","1435","100.00","0.202","0.110","0.243","0.312","0.259","null","null","68","337","null","null","null","89.9","null","188","697","732","null","null","null","null","null","null","null","null","null"
"1432",450203,"Charlie Morton","1432","100.00","0.332","0.190","0.361","0.522","0.385","null","null","112","337","null","null","null","88.4","null","126","648","751","null","null","null","null","null","null","null","null","null"
"1421",461791,"Carlos Marmol","1421","100.00","0.147","0.051","0.293","0.199","0.250","null","null","40","272","null","null","null","88.5","null","216","534","864","null","null","null","null","null","null","null","null","null"
"1419",457711,"Sean O'Sullivan","1419","100.00","0.270","0.192","0.270","0.462","0.344","null","null","90","333","null","null","null","85.9","null","93","585","814","null","null","null","null","null","null","null","null","null"
"1419",456102,"David Pauley","1419","100.00","0.254","0.142","0.262","0.396","0.313","null","null","89","351","null","null","null","85.4","null","110","607","792","null","null","null","null","null","null","null","null","null"
"1419",456696,"David Hernandez","1419","100.00","0.242","0.151","0.286","0.393","0.324","null","null","72","298","null","null","null","89.9","null","160","627","772","null","null","null","null","null","null","null","null","null"
"1402",457448,"Matt Harrison","1402","100.00","0.262","0.151","0.272","0.413","0.331","null","null","80","305","null","null","null","89.0","null","110","606","774","null","null","null","null","null","null","null","null","null"
"1391",453307,"David Huff","1391","100.00","0.310","0.230","0.313","0.540","0.390","null","null","101","326","null","null","null","87.8","null","83","614","764","null","null","null","null","null","null","null","null","null"
"1356",434638,"Brian Burres","1356","100.00","0.275","0.206","0.294","0.481","0.358","null","null","87","316","null","null","null","84.5","null","104","593","734","null","null","null","null","null","null","null","null","null"
"1340",110683,"Miguel Batista","1340","100.00","0.234","0.129","0.257","0.363","0.311","null","null","71","303","null","null","null","90.4","null","115","557","745","null","null","null","null","null","null","null","null","null"
"1338",458924,"Jonny Venters","1338","100.00","0.204","0.037","0.291","0.241","0.262","null","null","61","299","null","null","null","92.9","null","206","582","730","null","null","null","null","null","null","null","null","null"
"1335",457425,"Evan Meek","1335","100.00","0.185","0.087","0.226","0.273","0.251","null","null","53","286","null","null","null","91.9","null","150","645","660","null","null","null","null","null","null","null","null","null"
"1322",425226,"Brian Tallet","1322","100.00","0.273","0.253","0.267","0.526","0.374","null","null","84","308","null","null","null","87.0","null","107","574","728","null","null","null","null","null","null","null","null","null"
"1319",435179,"Scott Olsen","1319","100.00","0.289","0.161","0.317","0.450","0.344","null","null","93","322","null","null","null","86.3","null","130","613","685","null","null","null","null","null","null","null","null","null"
"1306",448287,"Luke French","1306","100.00","0.262","0.190","0.260","0.452","0.338","null","null","88","336","null","null","null","83.3","null","76","596","693","null","null","null","null","null","null","null","null","null"
"1305",451216,"Brian Wilson","1305","100.00","0.220","0.089","0.317","0.309","0.269","null","null","62","282","null","null","null","93.6","null","145","557","729","null","null","null","null","null","null","null","null","null"
"1305",458567,"Andy Sonnanstine","1305","100.00","0.259","0.172","0.277","0.431","0.333","null","null","83","320","null","null","null","82.8","null","115","605","674","null","null","null","null","null","null","null","null","null"
"1302",458006,"Matt Albers","1302","100.00","0.269","0.107","0.306","0.376","0.324","null","null","78","290","null","null","null","89.8","null","107","552","723","null","null","null","null","null","null","null","null","null"
"1296",408310,"Aaron Heilman","1296","100.00","0.260","0.164","0.292","0.423","0.329","null","null","73","281","null","null","null","88.0","null","141","578","694","null","null","null","null","null","null","null","null","null"
"1290",150188,"Francisco Cordero","1290","100.00","0.246","0.098","0.296","0.344","0.309","null","null","68","276","null","null","null","92.8","null","122","568","715","null","null","null","null","null","null","null","null","null"
"1279",407845,"Fernando Rodney","1279","100.00","0.263","0.117","0.316","0.380","0.331","null","null","70","266","null","null","null","92.2","null","129","562","707","null","null","null","null","null","null","null","null","null"
"1273",469134,"Esmil Rogers","1273","100.00","0.318","0.139","0.390","0.456","0.363","null","null","94","296","null","null","null","90.9","null","131","570","681","null","null","null","null","null","null","null","null","null"
"1271",434665,"Nick Masset","1271","100.00","0.226","0.110","0.295","0.336","0.288","null","null","64","283","null","null","null","91.5","null","154","551","702","null","null","null","null","null","null","null","null","null"
"1261",425883,"Dontrelle Willis","1261","100.00","0.290","0.121","0.332","0.411","0.374","null","null","72","248","null","null","null","86.7","null","71","446","807","null","null","null","null","null","null","null","null","null"
"1255",407193,"Brandon Lyon","1255","100.00","0.231","0.081","0.276","0.312","0.281","null","null","68","295","null","null","null","88.6","null","124","605","600","null","null","null","null","null","null","null","null","null"
"1236",425647,"D.J. Carrasco","1236","100.00","0.239","0.112","0.289","0.351","0.303","null","null","68","285","null","null","null","85.6","null","112","545","665","null","null","null","null","null","null","null","null","null"
"1235",444520,"Craig Breslow","1235","100.00","0.194","0.154","0.228","0.348","0.274","null","null","53","273","null","null","null","88.6","null","138","583","634","null","null","null","null","null","null","null","null","null"
"1231",431162,"Tim Stauffer","1231","100.00","0.219","0.091","0.266","0.310","0.265","null","null","65","297","null","null","null","87.8","null","94","511","693","null","null","null","null","null","null","null","null","null"
"1225",239795,"Chad Durbin","1225","100.00","0.246","0.164","0.298","0.410","0.325","null","null","63","256","null","null","null","87.4","null","109","518","690","null","null","null","null","null","null","null","null","null"
"1222",425514,"Heath Bell","1222","100.00","0.221","0.063","0.329","0.285","0.266","null","null","56","253","null","null","null","90.8","null","140","498","709","null","null","null","null","null","null","null","null","null"
"1210",424805,"Mark Hendrickson","1210","100.00","0.313","0.142","0.353","0.455","0.352","null","null","97","310","null","null","null","83.9","null","81","517","667","null","null","null","null","null","null","null","null","null"
"1209",457428,"James McDonald","1209","100.00","0.260","0.123","0.330","0.383","0.311","null","null","70","269","null","null","null","87.6","null","117","533","651","null","null","null","null","null","null","null","null","null"
"1198",445163,"Casey Janssen","1198","100.00","0.272","0.143","0.327","0.415","0.329","null","null","74","272","null","null","null","88.3","null","108","524","667","null","null","null","null","null","null","null","null","null"
"1190",445156,"Sean Marshall","1190","100.00","0.210","0.080","0.297","0.290","0.257","null","null","58","276","null","null","null","83.6","null","138","531","632","null","null","null","null","null","null","null","null","null"
"1182",454535,"Clay Hensley","1182","100.00","0.200","0.081","0.267","0.281","0.259","null","null","54","270","null","null","null","83.1","null","145","495","668","null","null","null","null","null","null","null","null","null"
"1176",430629,"Joel Hanrahan","1176","100.00","0.221","0.129","0.329","0.350","0.290","null","null","58","263","null","null","null","92.4","null","167","529","634","null","null","null","null","null","null","null","null","null"
"1174",502085,"David Robertson","1174","100.00","0.258","0.109","0.346","0.367","0.321","null","null","59","229","null","null","null","89.4","null","101","441","707","null","null","null","null","null","null","null","null","null"
"1170",501955,"Joba Chamberlain","1170","100.00","0.253","0.132","0.327","0.384","0.306","null","null","71","281","null","null","null","92.2","null","118","528","633","null","null","null","null","null","null","null","null","null"
"1167",449097,"Jonathan Papelbon","1167","100.00","0.226","0.139","0.296","0.365","0.296","null","null","57","252","null","null","null","93.0","null","163","593","554","null","null","null","null","null","null","null","null","null"
"1164",449072,"Kyle McClellan","1164","100.00","0.210","0.134","0.236","0.344","0.273","null","null","58","276","null","null","null","87.3","null","99","479","669","null","null","null","null","null","null","null","null","null"
"1149",136734,"Octavio Dotel","1149","100.00","0.218","0.210","0.272","0.429","0.320","null","null","52","238","null","null","null","90.1","null","170","551","573","null","null","null","null","null","null","null","null","null"
"1135",434181,"Brandon League","1135","100.00","0.229","0.103","0.261","0.332","0.281","null","null","67","292","null","null","null","93.8","null","130","543","563","null","null","null","null","null","null","null","null","null"
"1134",453268,"Daniel Bard","1134","100.00","0.176","0.102","0.218","0.277","0.245","null","null","45","256","null","null","null","95.0","null","121","528","591","null","null","null","null","null","null","null","null","null"
"1132",502253,"Alex Sanabia","1132","100.00","0.261","0.120","0.293","0.380","0.300","null","null","74","284","null","null","null","87.4","null","95","530","586","null","null","null","null","null","null","null","null","null"
"1132",346801,"Brad Thomas","1132","100.00","0.292","0.121","0.309","0.413","0.338","null","null","77","264","null","null","null","89.5","null","70","501","608","null","null","null","null","null","null","null","null","null"
"1128",448609,"Tony Sipp","1128","100.00","0.215","0.210","0.250","0.425","0.331","null","null","47","219","null","null","null","89.6","null","143","492","624","null","null","null","null","null","null","null","null","null"
"1123",445216,"Daniel McCutchen","1123","100.00","0.299","0.227","0.303","0.525","0.375","null","null","83","278","null","null","null","87.2","null","82","487","620","null","null","null","null","null","null","null","null","null"
"1117",219194,"Gil Meche","1117","100.00","0.273","0.172","0.296","0.445","0.360","null","null","65","238","null","null","null","88.7","null","74","476","615","null","null","null","null","null","null","null","null","null"
"1116",430673,"Ramon E Ramirez","1116","100.00","0.207","0.143","0.223","0.351","0.277","null","null","52","251","null","null","null","90.6","null","124","510","591","null","null","null","null","null","null","null","null","null"
"1112",458708,"Josh Tomlin","1112","100.00","0.264","0.194","0.278","0.458","0.330","null","null","72","273","null","null","null","86.3","null","90","523","573","null","null","null","null","null","null","null","null","null"
"1109",408230,"Pedro Feliciano","1109","100.00","0.273","0.062","0.351","0.335","0.321","null","null","66","242","null","null","null","83.2","null","88","449","624","null","null","null","null","null","null","null","null","null"
"1108",429985,"Chad Gaudin","1108","100.00","0.285","0.242","0.302","0.527","0.377","null","null","73","256","null","null","null","88.7","null","116","510","585","null","null","null","null","null","null","null","null","null"
"1107",502381,"Luke Gregerson","1107","100.00","0.170","0.130","0.217","0.301","0.231","null","null","47","276","null","null","null","86.9","null","179","542","546","null","null","null","null","null","null","null","null","null"
"1102",123790,"Billy Wagner","1102","100.00","0.159","0.096","0.252","0.255","0.224","null","null","38","239","null","null","null","92.4","null","163","477","607","null","null","null","null","null","null","null","null","null"
"1100",450172,"Edinson Volquez","1100","100.00","0.253","0.129","0.329","0.382","0.329","null","null","59","233","null","null","null","88.3","null","153","467","628","null","null","null","null","null","null","null","null","null"
"1100",430884,"Jesse Crain","1100","100.00","0.215","0.117","0.267","0.332","0.279","null","null","53","247","null","null","null","88.6","null","113","494","582","null","null","null","null","null","null","null","null","null"
"1099",465657,"Joakim Soria","1099","100.00","0.216","0.086","0.282","0.302","0.251","null","null","53","245","null","null","null","89.2","null","113","509","581","null","null","null","null","null","null","null","null","null"
"1091",455009,"Jonathan Broxton","1091","100.00","0.270","0.097","0.373","0.367","0.320","null","null","64","237","null","null","null","93.7","null","140","533","533","null","null","null","null","null","null","null","null","null"
"1091",451595,"Sean Gallagher","1091","100.00","0.277","0.156","0.316","0.433","0.363","null","null","62","224","null","null","null","88.2","null","90","421","652","null","null","null","null","null","null","null","null","null"
"1090",430630,"Jason Frasor","1090","100.00","0.247","0.113","0.320","0.360","0.310","null","null","61","247","null","null","null","89.8","null","101","448","614","null","null","null","null","null","null","null","null","null"
"1087",459939,"Mitchell Boggs","1087","100.00","0.243","0.130","0.285","0.372","0.306","null","null","60","247","null","null","null","94.0","null","106","494","574","null","null","null","null","null","null","null","null","null"
"1086",276514,"Kevin Gregg","1086","100.00","0.237","0.146","0.300","0.384","0.315","null","null","52","219","null","null","null","89.9","null","107","441","633","null","null","null","null","null","null","null","null","null"
"1084",120221,"Chan Ho Park","1084","100.00","0.257","0.162","0.290","0.419","0.319","null","null","65","253","null","null","null","86.9","null","122","470","598","null","null","null","null","null","null","null","null","null"
"1082",519240,"Marc Rzepczynski","1082","100.00","0.289","0.177","0.344","0.466","0.366","null","null","72","249","null","null","null","86.5","null","106","452","611","null","null","null","null","null","null","null","null","null"
"1081",425861,"Shawn Camp","1081","100.00","0.259","0.157","0.284","0.416","0.318","null","null","71","274","null","null","null","85.2","null","105","508","547","null","null","null","null","null","null","null","null","null"
"1078",430606,"Mike Adams","1078","100.00","0.196","0.065","0.271","0.261","0.243","null","null","48","245","null","null","null","90.6","null","136","495","565","null","null","null","null","null","null","null","null","null"
"1073",544931,"Stephen Strasburg","1073","100.00","0.221","0.107","0.323","0.328","0.263","null","null","56","253","null","null","null","92.9","null","144","497","572","null","null","null","null","null","null","null","null","null"
"1072",491703,"Neftali Feliz","1072","100.00","0.176","0.094","0.225","0.269","0.235","null","null","43","245","null","null","null","94.2","null","137","519","543","null","null","null","null","null","null","null","null","null"
"1071",434663,"Juan Carlos Oviedo","1071","100.00","0.250","0.129","0.331","0.379","0.304","null","null","62","248","null","null","null","90.9","null","140","517","542","null","null","null","null","null","null","null","null","null"
"1068",444382,"Eddie Bonine","1068","100.00","0.305","0.153","0.314","0.458","0.357","null","null","84","275","null","null","null","84.5","null","53","465","589","null","null","null","null","null","null","null","null","null"
"1067",430634,"Sean Burnett","1067","100.00","0.220","0.076","0.287","0.297","0.260","null","null","52","236","null","null","null","88.1","null","98","451","592","null","null","null","null","null","null","null","null","null"
"1066",447744,"Raul Valdes","1066","100.00","0.260","0.185","0.313","0.445","0.344","null","null","59","227","null","null","null","82.2","null","111","420","631","null","null","null","null","null","null","null","null","null"
"1063",430962,"Dustin Nippert","1063","100.00","0.277","0.155","0.323","0.432","0.360","null","null","61","220","null","null","null","88.8","null","94","447","590","null","null","null","null","null","null","null","null","null"
"1062",493247,"Peter Moylan","1062","100.00","0.236","0.111","0.282","0.347","0.310","null","null","53","225","null","null","null","86.8","null","119","447","576","null","null","null","null","null","null","null","null","null"
"1061",453198,"Chris Perez","1061","100.00","0.182","0.114","0.231","0.295","0.262","null","null","40","220","null","null","null","92.4","null","92","458","588","null","null","null","null","null","null","null","null","null"
"1060",448165,"Matt Capps","1060","100.00","0.265","0.117","0.317","0.382","0.299","null","null","75","283","null","null","null","92.5","null","106","536","508","null","null","null","null","null","null","null","null","null"
"1059",425626,"Chris Capuano","1059","100.00","0.259","0.179","0.295","0.438","0.324","null","null","65","251","null","null","null","84.3","null","103","452","595","null","null","null","null","null","null","null","null","null"
"1057",502706,"Derek Holland","1057","100.00","0.247","0.152","0.297","0.399","0.321","null","null","55","223","null","null","null","88.6","null","95","462","585","null","null","null","null","null","null","null","null","null"
"1056",445926,"Jesse Chavez","1056","100.00","0.278","0.218","0.297","0.496","0.351","null","null","69","248","null","null","null","91.2","null","106","493","532","null","null","null","null","null","null","null","null","null"
"1055",150035,"Kyle Farnsworth","1055","100.00","0.229","0.108","0.288","0.338","0.279","null","null","55","240","null","null","null","93.1","null","113","485","557","null","null","null","null","null","null","null","null","null"
"1050",457435,"Phil Coke","1050","100.00","0.275","0.074","0.339","0.348","0.314","null","null","67","244","null","null","null","89.5","null","132","497","527","null","null","null","null","null","null","null","null","null"
"1049",460370,"Rafael Perez","1049","100.00","0.300","0.083","0.342","0.383","0.330","null","null","72","240","null","null","null","88.3","null","104","493","537","null","null","null","null","null","null","null","null","null"
"1045",407825,"Matt Guerrier","1045","100.00","0.219","0.121","0.233","0.340","0.277","null","null","56","256","null","null","null","88.2","null","115","513","520","null","null","null","null","null","null","null","null","null"
"1045",430589,"Chad Qualls","1045","100.00","0.340","0.164","0.394","0.504","0.382","null","null","85","250","null","null","null","90.4","null","93","490","530","null","null","null","null","null","null","null","null","null"
"1034",488674,"Burke Badenhop","1034","100.00","0.246","0.127","0.284","0.373","0.297","null","null","62","252","null","null","null","86.2","null","76","419","587","null","null","null","null","null","null","null","null","null"
"1030",457707,"Trevor Bell","1030","100.00","0.312","0.113","0.373","0.425","0.347","null","null","77","247","null","null","null","89.8","null","82","448","565","null","null","null","null","null","null","null","null","null"
"1029",407878,"Jose Valverde","1029","100.00","0.184","0.108","0.231","0.291","0.270","null","null","41","223","null","null","null","91.1","null","110","424","595","null","null","null","null","null","null","null","null","null"
"1029",465629,"Edward Mujica","1029","100.00","0.225","0.214","0.256","0.439","0.288","null","null","59","262","null","null","null","90.3","null","154","533","494","null","null","null","null","null","null","null","null","null"
"1029",434298,"Todd Coffey","1029","100.00","0.270","0.178","0.313","0.448","0.336","null","null","65","241","null","null","null","90.0","null","117","453","553","null","null","null","null","null","null","null","null","null"
"1026",400291,"Dustin Moseley","1026","100.00","0.269","0.196","0.261","0.465","0.349","null","null","66","245","null","null","null","86.1","null","62","405","610","null","null","null","null","null","null","null","null","null"
"1026",150302,"Jason Marquis","1026","100.00","0.315","0.166","0.333","0.481","0.381","null","null","76","241","null","null","null","87.3","null","77","430","584","null","null","null","null","null","null","null","null","null"
"1020",444836,"Aaron Laffey","1020","100.00","0.283","0.096","0.316","0.379","0.333","null","null","62","219","null","null","null","84.6","null","46","410","602","null","null","null","null","null","null","null","null","null"
"1019",458250,"Dusty Hughes","1019","100.00","0.273","0.106","0.303","0.380","0.324","null","null","59","216","null","null","null","86.5","null","76","433","580","null","null","null","null","null","null","null","null","null"
"1018",430083,"Brian Sanches","1018","100.00","0.194","0.135","0.220","0.329","0.272","null","null","43","222","null","null","null","84.2","null","118","470","545","null","null","null","null","null","null","null","null","null"
"1018",433578,"Lance Cormier","1018","100.00","0.281","0.161","0.296","0.442","0.355","null","null","68","242","null","null","null","85.6","null","78","442","562","null","null","null","null","null","null","null","null","null"
"1017",276530,"Scott Linebrink","1017","100.00","0.262","0.196","0.296","0.458","0.334","null","null","59","225","null","null","null","91.3","null","99","465","545","null","null","null","null","null","null","null","null","null"
"1017",434565,"Robinson Tejeda","1017","100.00","0.242","0.132","0.296","0.374","0.304","null","null","55","227","null","null","null","91.1","null","139","521","488","null","null","null","null","null","null","null","null","null"
"1006",466918,"Manny Corpas","1006","100.00","0.269","0.171","0.304","0.441","0.333","null","null","66","245","null","null","null","87.5","null","81","441","536","null","null","null","null","null","null","null","null","null"
"1005",458220,"Esmerling Vasquez","1005","100.00","0.236","0.144","0.296","0.379","0.343","null","null","46","195","null","null","null","89.4","null","112","407","577","null","null","null","null","null","null","null","null","null"
"1003",448178,"Kevin Jepsen","1003","100.00","0.250","0.074","0.335","0.324","0.300","null","null","54","216","null","null","null","93.1","null","108","442","536","null","null","null","null","null","null","null","null","null"
"1002",491646,"Jeanmar Gomez","1002","100.00","0.307","0.168","0.330","0.475","0.365","null","null","73","238","null","null","null","89.1","null","62","411","575","null","null","null","null","null","null","null","null","null"
"989",425487,"Todd Wellemeyer","989","100.00","0.259","0.214","0.265","0.473","0.358","null","null","57","220","null","null","null","87.7","null","74","406","572","null","null","null","null","null","null","null","null","null"
"989",446099,"John Axford","989","100.00","0.204","0.087","0.313","0.291","0.268","null","null","42","206","null","null","null","90.9","null","123","419","555","null","null","null","null","null","null","null","null","null"
"986",425786,"Scott Atchison","986","100.00","0.252","0.174","0.269","0.426","0.319","null","null","58","230","null","null","null","88.5","null","74","439","533","null","null","null","null","null","null","null","null","null"
"983",407819,"Matt Thornton","983","100.00","0.191","0.093","0.286","0.284","0.249","null","null","41","215","null","null","null","95.3","null","163","507","451","null","null","null","null","null","null","null","null","null"
"983",119984,"Darren Oliver","983","100.00","0.242","0.119","0.320","0.361","0.282","null","null","53","219","null","null","null","85.7","null","104","411","548","null","null","null","null","null","null","null","null","null"
"983",211041,"Ryan Franklin","983","100.00","0.230","0.161","0.250","0.391","0.286","null","null","57","248","null","null","null","86.7","null","76","465","507","null","null","null","null","null","null","null","null","null"
"971",408061,"Francisco Rodriguez","971","100.00","0.217","0.094","0.301","0.311","0.273","null","null","46","212","null","null","null","86.9","null","121","442","509","null","null","null","null","null","null","null","null","null"
"970",444436,"Ryan Webb","970","100.00","0.277","0.069","0.337","0.346","0.305","null","null","64","231","null","null","null","91.7","null","91","432","513","null","null","null","null","null","null","null","null","null"
"970",543634,"Ryan Perry","970","100.00","0.243","0.119","0.275","0.363","0.302","null","null","55","226","null","null","null","92.8","null","94","434","524","null","null","null","null","null","null","null","null","null"
"967",460072,"Jason Berken","967","100.00","0.270","0.135","0.314","0.405","0.314","null","null","64","237","null","null","null","87.8","null","95","449","502","null","null","null","null","null","null","null","null","null"
"963",444427,"Kanekoa Texeira","963","100.00","0.304","0.104","0.333","0.408","0.340","null","null","73","240","null","null","null","90.3","null","61","428","514","null","null","null","null","null","null","null","null","null"
"957",346797,"Grant Balfour","957","100.00","0.216","0.131","0.278","0.347","0.270","null","null","43","199","null","null","null","91.3","null","97","424","516","null","null","null","null","null","null","null","null","null"
"956",434641,"Juan Gutierrez","956","100.00","0.252","0.220","0.264","0.472","0.348","null","null","55","218","null","null","null","90.1","null","103","409","521","null","null","null","null","null","null","null","null","null"
"956",119215,"Brian Moehler","956","100.00","0.299","0.127","0.323","0.425","0.355","null","null","66","221","null","null","null","84.1","null","59","374","572","null","null","null","null","null","null","null","null","null"
"954",424144,"Oliver Perez","954","100.00","0.293","0.212","0.319","0.505","0.406","null","null","54","184","null","null","null","85.4","null","75","393","543","null","null","null","null","null","null","null","null","null"
"954",501957,"Chris Tillman","954","100.00","0.255","0.220","0.258","0.475","0.357","null","null","51","200","null","null","null","86.4","null","64","403","545","null","null","null","null","null","null","null","null","null"
"948",488768,"Andrew Cashner","948","100.00","0.267","0.160","0.313","0.427","0.344","null","null","55","206","null","null","null","93.0","null","105","411","509","null","null","null","null","null","null","null","null","null"
"945",445968,"Dana Eveland","945","100.00","0.324","0.135","0.343","0.459","0.384","null","null","72","222","null","null","null","85.3","null","53","374","556","null","null","null","null","null","null","null","null","null"
"941",446641,"Wilton Lopez","941","100.00","0.261","0.119","0.308","0.379","0.281","null","null","66","253","null","null","null","91.3","null","105","471","458","null","null","null","null","null","null","null","null","null"
"941",434668,"Manny Delcarmen","941","100.00","0.226","0.156","0.240","0.382","0.320","null","null","45","199","null","null","null","89.6","null","83","392","538","null","null","null","null","null","null","null","null","null"
"940",425539,"Hung-Chih Kuo","940","100.00","0.139","0.053","0.207","0.192","0.189","null","null","29","208","null","null","null","92.8","null","152","475","461","null","null","null","null","null","null","null","null","null"
"936",493416,"Takashi Saito","936","100.00","0.203","0.109","0.287","0.312","0.257","null","null","41","202","null","null","null","88.4","null","130","427","500","null","null","null","null","null","null","null","null","null"
"936",275933,"Scott Downs","936","100.00","0.211","0.103","0.256","0.314","0.262","null","null","47","223","null","null","null","87.0","null","68","382","532","null","null","null","null","null","null","null","null","null"
"928",121250,"Mariano Rivera","928","100.00","0.183","0.070","0.222","0.254","0.225","null","null","39","213","null","null","null","91.6","null","85","460","449","null","null","null","null","null","null","null","null","null"
"924",453646,"Carlos Villanueva","924","100.00","0.238","0.144","0.313","0.381","0.311","null","null","48","202","null","null","null","83.4","null","120","376","537","null","null","null","null","null","null","null","null","null"
"923",429783,"Rafael Betancourt","923","100.00","0.220","0.161","0.309","0.381","0.267","null","null","52","236","null","null","null","91.0","null","159","537","374","null","null","null","null","null","null","null","null","null"
"922",400010,"Jon Rauch","922","100.00","0.268","0.092","0.322","0.360","0.298","null","null","61","228","null","null","null","87.6","null","83","415","503","null","null","null","null","null","null","null","null","null"
"918",276542,"Joaquin Benoit","918","100.00","0.147","0.118","0.192","0.265","0.200","null","null","30","204","null","null","null","91.1","null","145","463","450","null","null","null","null","null","null","null","null","null"
"916",446185,"Logan Ondrusek","916","100.00","0.225","0.156","0.243","0.381","0.293","null","null","49","218","null","null","null","89.1","null","102","427","483","null","null","null","null","null","null","null","null","null"
"916",400089,"Rafael Soriano","916","100.00","0.164","0.132","0.200","0.295","0.226","null","null","36","220","null","null","null","90.8","null","117","466","440","null","null","null","null","null","null","null","null","null"
"916",408057,"Bobby Jenks","916","100.00","0.260","0.087","0.354","0.346","0.296","null","null","54","208","null","null","null","93.1","null","92","424","483","null","null","null","null","null","null","null","null","null"
"913",489265,"Sergio Romo","913","100.00","0.204","0.133","0.265","0.338","0.262","null","null","46","225","null","null","null","84.1","null","132","420","480","null","null","null","null","null","null","null","null","null"
"912",430641,"Blaine Boyer","912","100.00","0.273","0.102","0.301","0.375","0.326","null","null","59","216","null","null","null","92.4","null","52","388","517","null","null","null","null","null","null","null","null","null"
"911",446899,"Brad Ziegler","911","100.00","0.241","0.121","0.278","0.362","0.311","null","null","54","224","null","null","null","81.9","null","75","391","474","null","null","null","null","null","null","null","null","null"
"908",434637,"Matt Lindstrom","908","100.00","0.306","0.122","0.362","0.428","0.348","null","null","68","222","null","null","null","92.5","null","98","434","464","null","null","null","null","null","null","null","null","null"
"906",425747,"Jose Contreras","906","100.00","0.255","0.125","0.327","0.380","0.305","null","null","53","208","null","null","null","91.0","null","104","397","494","null","null","null","null","null","null","null","null","null"
"906",488787,"Casey Coleman","906","100.00","0.260","0.107","0.280","0.367","0.313","null","null","56","215","null","null","null","86.1","null","45","371","522","null","null","null","null","null","null","null","null","null"
"906",150407,"Guillermo Mota","906","100.00","0.243","0.173","0.274","0.416","0.316","null","null","49","202","null","null","null","92.0","null","85","398","490","null","null","null","null","null","null","null","null","null"
"904",124604,"Jamey Wright","904","100.00","0.256","0.112","0.278","0.367","0.312","null","null","55","215","null","null","null","87.9","null","44","365","526","null","null","null","null","null","null","null","null","null"
"901",519322,"Drew Storen","901","100.00","0.241","0.090","0.308","0.332","0.289","null","null","48","199","null","null","null","90.8","null","101","417","466","null","null","null","null","null","null","null","null","null"
"898",433586,"Santiago Casilla","898","100.00","0.208","0.078","0.281","0.286","0.277","null","null","40","192","null","null","null","93.7","null","96","402","469","null","null","null","null","null","null","null","null","null"
"897",503285,"Darren O'Day","897","100.00","0.196","0.100","0.221","0.297","0.244","null","null","43","219","null","null","null","83.0","null","92","420","459","null","null","null","null","null","null","null","null","null"
"888",434180,"Kameron Loe","888","100.00","0.245","0.118","0.282","0.364","0.291","null","null","54","220","null","null","null","87.5","null","98","420","455","null","null","null","null","null","null","null","null","null"
