"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"1500",475479,"David Phelps","1500","100.00","0.265","0.142","0.324","0.407","0.330","null","null","88","332","null","null","null","87.1","null","110","595","888","null","null","null","null","null","null","null","null","null"
"1499",461872,"Anthony Swarzak","1499","100.00","0.249","0.109","0.287","0.359","0.285","null","null","89","357","null","null","null","89.2","null","124","679","813","null","null","null","null","null","null","null","null","null"
"1488",502748,"Brad Peacock","1488","100.00","0.241","0.214","0.272","0.455","0.337","null","null","78","323","null","null","null","88.5","null","123","629","851","null","null","null","null","null","null","null","null","null"
"1470",435178,"Josh Johnson","1470","100.00","0.305","0.183","0.361","0.488","0.366","null","null","105","344","null","null","null","89.9","null","156","650","802","null","null","null","null","null","null","null","null","null"
"1467",458713,"Kevin Slowey","1467","100.00","0.291","0.190","0.333","0.481","0.343","null","null","106","364","null","null","null","86.1","null","120","710","743","null","null","null","null","null","null","null","null","null"
"1451",506693,"Henderson Alvarez","1451","100.00","0.237","0.103","0.271","0.339","0.284","null","null","90","380","null","null","null","90.8","null","103","658","767","null","null","null","null","null","null","null","null","null"
"1370",573109,"AJ Ramos","1370","100.00","0.201","0.097","0.267","0.298","0.277","null","null","58","289","null","null","null","89.1","null","172","616","737","null","null","null","null","null","null","null","null","null"
"1351",452733,"Tom Gorzelanny","1351","100.00","0.241","0.147","0.289","0.388","0.307","null","null","77","320","null","null","null","87.6","null","158","622","720","null","null","null","null","null","null","null","null","null"
"1325",448614,"Carlos Torres","1325","100.00","0.242","0.172","0.270","0.414","0.302","null","null","79","326","null","null","null","88.3","null","147","642","666","null","null","null","null","null","null","null","null","null"
"1318",430580,"Alfredo Simon","1318","100.00","0.214","0.123","0.241","0.336","0.276","null","null","68","318","null","null","null","90.4","null","143","639","654","null","null","null","null","null","null","null","null","null"
"1310",622072,"Alex Wood","1310","100.00","0.263","0.083","0.343","0.346","0.295","null","null","76","289","null","null","null","88.9","null","131","571","725","null","null","null","null","null","null","null","null","null"
"1298",476589,"Adam Warren","1298","100.00","0.268","0.161","0.311","0.428","0.337","null","null","80","299","null","null","null","88.6","null","151","575","713","null","null","null","null","null","null","null","null","null"
"1290",445170,"Todd Redmond","1290","100.00","0.239","0.212","0.278","0.451","0.326","null","null","70","293","null","null","null","87.9","null","143","579","695","null","null","null","null","null","null","null","null","null"
"1287",572096,"Trevor Rosenthal","1287","100.00","0.223","0.096","0.347","0.319","0.272","null","null","63","282","null","null","null","95.7","null","204","654","624","null","null","null","null","null","null","null","null","null"
"1284",592767,"Drew Smyly","1284","100.00","0.219","0.117","0.291","0.336","0.265","null","null","62","283","null","null","null","87.9","null","146","598","677","null","null","null","null","null","null","null","null","null"
"1284",493603,"Adam Ottavino","1284","100.00","0.250","0.099","0.319","0.349","0.296","null","null","73","292","null","null","null","87.2","null","164","576","674","null","null","null","null","null","null","null","null","null"
"1281",489334,"Craig Stammen","1281","100.00","0.262","0.097","0.338","0.359","0.299","null","null","78","298","null","null","null","89.0","null","177","606","658","null","null","null","null","null","null","null","null","null"
"1277",541640,"Erasmo Ramirez","1277","100.00","0.273","0.163","0.300","0.436","0.338","null","null","79","289","null","null","null","88.6","null","129","596","675","null","null","null","null","null","null","null","null","null"
"1274",488984,"Tommy Hunter","1274","100.00","0.223","0.135","0.250","0.357","0.270","null","null","71","319","null","null","null","93.3","null","144","677","585","null","null","null","null","null","null","null","null","null"
"1265",453562,"Jake Arrieta","1265","100.00","0.216","0.176","0.242","0.392","0.317","null","null","59","273","null","null","null","91.3","null","95","551","698","null","null","null","null","null","null","null","null","null"
"1262",457117,"Ernesto Frieri","1262","100.00","0.216","0.165","0.297","0.380","0.301","null","null","55","255","null","null","null","93.8","null","221","661","587","null","null","null","null","null","null","null","null","null"
"1261",462102,"Tommy Hanson","1261","100.00","0.286","0.172","0.320","0.459","0.354","null","null","83","290","null","null","null","83.9","null","98","520","715","null","null","null","null","null","null","null","null","null"
"1247",518858,"Nate Jones","1247","100.00","0.247","0.104","0.335","0.351","0.290","null","null","69","279","null","null","null","93.5","null","184","578","657","null","null","null","null","null","null","null","null","null"
"1245",433585,"Jeff Francis","1245","100.00","0.306","0.206","0.350","0.512","0.368","null","null","89","291","null","null","null","80.9","null","118","552","682","null","null","null","null","null","null","null","null","null"
"1245",445276,"Kenley Jansen","1245","100.00","0.177","0.096","0.273","0.273","0.230","null","null","48","271","null","null","null","92.3","null","198","613","615","null","null","null","null","null","null","null","null","null"
"1235",543766,"Bryan Shaw","1235","100.00","0.216","0.076","0.276","0.291","0.266","null","null","60","278","null","null","null","90.6","null","146","582","637","null","null","null","null","null","null","null","null","null"
"1235",451788,"Shaun Marcum","1235","100.00","0.284","0.134","0.331","0.418","0.324","null","null","85","299","null","null","null","81.8","null","128","590","626","null","null","null","null","null","null","null","null","null"
"1233",491646,"Jeanmar Gomez","1233","100.00","0.223","0.103","0.247","0.325","0.273","null","null","65","292","null","null","null","88.3","null","116","552","653","null","null","null","null","null","null","null","null","null"
"1231",458709,"John Lannan","1231","100.00","0.296","0.144","0.319","0.440","0.346","null","null","86","291","null","null","null","85.2","null","98","537","675","null","null","null","null","null","null","null","null","null"
"1229",519008,"T.J. McFarland","1229","100.00","0.277","0.123","0.322","0.400","0.325","null","null","83","300","null","null","null","86.2","null","121","555","652","null","null","null","null","null","null","null","null","null"
"1213",407845,"Fernando Rodney","1213","100.00","0.211","0.112","0.299","0.323","0.288","null","null","53","251","null","null","null","92.6","null","161","505","688","null","null","null","null","null","null","null","null","null"
"1208",444436,"Ryan Webb","1208","100.00","0.244","0.143","0.279","0.387","0.295","null","null","70","287","null","null","null","88.7","null","115","528","655","null","null","null","null","null","null","null","null","null"
"1204",592102,"Cody Allen","1204","100.00","0.233","0.147","0.314","0.380","0.295","null","null","62","266","null","null","null","92.8","null","155","535","652","null","null","null","null","null","null","null","null","null"
"1196",451773,"Dane De La Rosa","1196","100.00","0.219","0.059","0.276","0.277","0.262","null","null","56","256","null","null","null","92.6","null","146","539","642","null","null","null","null","null","null","null","null","null"
"1194",519151,"Ryan Pressly","1194","100.00","0.251","0.113","0.284","0.364","0.299","null","null","71","283","null","null","null","90.2","null","102","537","651","null","null","null","null","null","null","null","null","null"
"1193",445197,"Mike Dunn","1193","100.00","0.212","0.104","0.273","0.316","0.272","null","null","53","250","null","null","null","91.9","null","156","596","573","null","null","null","null","null","null","null","null","null"
"1191",458677,"Justin Wilson","1191","100.00","0.192","0.073","0.232","0.265","0.249","null","null","50","260","null","null","null","93.1","null","125","577","598","null","null","null","null","null","null","null","null","null"
"1187",451628,"Alfredo Figaro","1187","100.00","0.265","0.203","0.274","0.467","0.322","null","null","77","291","null","null","null","91.4","null","101","573","600","null","null","null","null","null","null","null","null","null"
"1186",476570,"Vin Mazzaro","1186","100.00","0.246","0.076","0.285","0.322","0.281","null","null","68","276","null","null","null","91.0","null","103","542","617","null","null","null","null","null","null","null","null","null"
"1173",407908,"Joel Peralta","1173","100.00","0.184","0.122","0.230","0.306","0.266","null","null","47","255","null","null","null","84.7","null","139","520","645","null","null","null","null","null","null","null","null","null"
"1173",592665,"Addison Reed","1173","100.00","0.215","0.111","0.265","0.326","0.266","null","null","56","261","null","null","null","89.7","null","143","561","595","null","null","null","null","null","null","null","null","null"
"1170",446099,"John Axford","1170","100.00","0.285","0.156","0.346","0.441","0.345","null","null","73","256","null","null","null","90.9","null","128","501","660","null","null","null","null","null","null","null","null","null"
"1169",518560,"Paul Clemens","1169","100.00","0.282","0.241","0.286","0.522","0.366","null","null","82","291","null","null","null","89.5","null","95","549","610","null","null","null","null","null","null","null","null","null"
"1166",461325,"Tyler Clippard","1166","100.00","0.152","0.127","0.172","0.279","0.233","null","null","37","244","null","null","null","87.7","null","185","618","537","null","null","null","null","null","null","null","null","null"
"1161",150119,"Freddy Garcia","1161","100.00","0.270","0.202","0.266","0.472","0.332","null","null","83","307","null","null","null","82.8","null","103","547","604","null","null","null","null","null","null","null","null","null"
"1150",459429,"Jake McGee","1150","100.00","0.223","0.146","0.288","0.369","0.289","null","null","52","233","null","null","null","95.9","null","145","575","549","null","null","null","null","null","null","null","null","null"
"1146",475857,"Ryan Cook","1146","100.00","0.238","0.069","0.306","0.307","0.281","null","null","62","261","null","null","null","92.3","null","137","561","576","null","null","null","null","null","null","null","null","null"
"1145",346797,"Grant Balfour","1145","100.00","0.206","0.116","0.266","0.322","0.274","null","null","48","233","null","null","null","91.0","null","134","490","648","null","null","null","null","null","null","null","null","null"
"1141",543331,"J.J. Hoover","1141","100.00","0.200","0.145","0.248","0.345","0.275","null","null","47","235","null","null","null","88.8","null","124","526","588","null","null","null","null","null","null","null","null","null"
"1140",445612,"Dale Thayer","1140","100.00","0.244","0.136","0.298","0.380","0.303","null","null","59","242","null","null","null","90.6","null","111","516","609","null","null","null","null","null","null","null","null","null"
"1137",400089,"Rafael Soriano","1137","100.00","0.251","0.120","0.289","0.371","0.295","null","null","65","259","null","null","null","90.6","null","106","550","581","null","null","null","null","null","null","null","null","null"
"1134",276514,"Kevin Gregg","1134","100.00","0.230","0.139","0.278","0.370","0.306","null","null","53","230","null","null","null","88.4","null","93","447","674","null","null","null","null","null","null","null","null","null"
"1129",446641,"Wilton Lopez","1129","100.00","0.293","0.127","0.332","0.420","0.331","null","null","88","300","null","null","null","90.0","null","120","621","491","null","null","null","null","null","null","null","null","null"
"1128",500721,"Yoervis Medina","1128","100.00","0.201","0.107","0.260","0.307","0.290","null","null","49","244","null","null","null","91.1","null","120","455","636","null","null","null","null","null","null","null","null","null"
"1128",518703,"Charlie Furbush","1128","100.00","0.199","0.116","0.267","0.315","0.270","null","null","48","241","null","null","null","87.1","null","144","490","622","null","null","null","null","null","null","null","null","null"
"1127",431162,"Tim Stauffer","1127","100.00","0.231","0.118","0.280","0.349","0.284","null","null","59","255","null","null","null","88.1","null","109","529","584","null","null","null","null","null","null","null","null","null"
"1126",425514,"Heath Bell","1126","100.00","0.279","0.196","0.341","0.475","0.344","null","null","74","265","null","null","null","89.8","null","117","512","605","null","null","null","null","null","null","null","null","null"
"1126",279571,"Matt Belisle","1126","100.00","0.269","0.134","0.324","0.403","0.307","null","null","76","283","null","null","null","88.3","null","129","576","540","null","null","null","null","null","null","null","null","null"
"1119",571521,"Rex Brothers","1119","100.00","0.209","0.098","0.282","0.307","0.284","null","null","51","244","null","null","null","91.4","null","148","519","583","null","null","null","null","null","null","null","null","null"
"1117",502158,"Josh Roenicke","1117","100.00","0.263","0.154","0.295","0.417","0.340","null","null","63","240","null","null","null","87.5","null","96","504","591","null","null","null","null","null","null","null","null","null"
"1115",446321,"Ross Detwiler","1115","100.00","0.315","0.140","0.349","0.455","0.350","null","null","92","292","null","null","null","91.2","null","90","552","541","null","null","null","null","null","null","null","null","null"
"1115",124604,"Jamey Wright","1115","100.00","0.240","0.094","0.303","0.335","0.289","null","null","61","254","null","null","null","85.5","null","113","478","618","null","null","null","null","null","null","null","null","null"
"1114",462382,"Jim Johnson","1114","100.00","0.273","0.091","0.330","0.364","0.313","null","null","72","264","null","null","null","91.7","null","103","503","587","null","null","null","null","null","null","null","null","null"
"1112",136880,"Roy Halladay","1112","100.00","0.238","0.212","0.253","0.450","0.353","null","null","55","231","null","null","null","84.5","null","106","451","640","null","null","null","null","null","null","null","null","null"
"1107",518553,"Steve Cishek","1107","100.00","0.211","0.080","0.282","0.291","0.255","null","null","53","251","null","null","null","89.2","null","118","473","604","null","null","null","null","null","null","null","null","null"
"1106",460008,"Anthony Varvaro","1106","100.00","0.245","0.090","0.280","0.335","0.289","null","null","68","278","null","null","null","89.7","null","93","516","575","null","null","null","null","null","null","null","null","null"
"1101",519085,"Brett Oberholtzer","1101","100.00","0.237","0.144","0.260","0.381","0.285","null","null","66","278","null","null","null","87.3","null","101","545","551","null","null","null","null","null","null","null","null","null"
"1100",445213,"Brandon Kintzler","1100","100.00","0.234","0.057","0.286","0.291","0.252","null","null","66","282","null","null","null","90.9","null","104","519","573","null","null","null","null","null","null","null","null","null"
"1099",547973,"Aroldis Chapman","1099","100.00","0.164","0.111","0.283","0.276","0.251","null","null","37","225","null","null","null","97.3","null","197","513","583","null","null","null","null","null","null","null","null","null"
"1090",279782,"Jon Garland","1090","100.00","0.315","0.204","0.329","0.519","0.375","null","null","85","270","null","null","null","84.6","null","71","484","584","null","null","null","null","null","null","null","null","null"
"1088",430613,"Ronald Belisario","1088","100.00","0.274","0.099","0.324","0.373","0.324","null","null","72","263","null","null","null","92.9","null","113","502","534","null","null","null","null","null","null","null","null","null"
"1084",489294,"Tanner Scheppers","1084","100.00","0.214","0.096","0.252","0.310","0.276","null","null","58","271","null","null","null","94.3","null","116","541","518","null","null","null","null","null","null","null","null","null"
"1072",453265,"Tony Watson","1072","100.00","0.198","0.097","0.230","0.295","0.241","null","null","51","258","null","null","null","91.1","null","135","560","492","null","null","null","null","null","null","null","null","null"
"1069",592804,"Tyler Thornburg","1069","100.00","0.225","0.042","0.277","0.267","0.265","null","null","53","236","null","null","null","87.2","null","85","449","604","null","null","null","null","null","null","null","null","null"
"1068",276542,"Joaquin Benoit","1068","100.00","0.197","0.109","0.263","0.307","0.256","null","null","47","238","null","null","null","91.1","null","160","506","547","null","null","null","null","null","null","null","null","null"
"1066",543031,"Tyler Cloyd","1066","100.00","0.328","0.209","0.369","0.538","0.396","null","null","83","253","null","null","null","84.5","null","74","471","579","null","null","null","null","null","null","null","null","null"
"1064",547749,"Junichi Tazawa","1064","100.00","0.265","0.182","0.324","0.447","0.316","null","null","70","264","null","null","null","90.7","null","147","548","505","null","null","null","null","null","null","null","null","null"
"1064",449104,"Jim Henderson","1064","100.00","0.200","0.141","0.263","0.341","0.280","null","null","44","220","null","null","null","93.5","null","157","502","551","null","null","null","null","null","null","null","null","null"
"1063",518813,"Greg Holland","1063","100.00","0.170","0.081","0.285","0.251","0.217","null","null","40","235","null","null","null","92.9","null","191","490","572","null","null","null","null","null","null","null","null","null"
"1062",454537,"Jared Burton","1062","100.00","0.242","0.131","0.297","0.373","0.305","null","null","61","252","null","null","null","89.5","null","150","531","501","null","null","null","null","null","null","null","null","null"
"1061",502304,"David Carpenter","1061","100.00","0.198","0.093","0.263","0.291","0.251","null","null","45","227","null","null","null","92.4","null","144","527","516","null","null","null","null","null","null","null","null","null"
"1057",605169,"Carter Capps","1057","100.00","0.302","0.211","0.370","0.512","0.376","null","null","73","242","null","null","null","92.3","null","143","493","546","null","null","null","null","null","null","null","null","null"
"1054",456696,"David Hernandez","1054","100.00","0.215","0.189","0.255","0.403","0.306","null","null","50","233","null","null","null","90.8","null","145","503","526","null","null","null","null","null","null","null","null","null"
"1054",502085,"David Robertson","1054","100.00","0.213","0.096","0.293","0.310","0.260","null","null","51","239","null","null","null","89.3","null","107","426","618","null","null","null","null","null","null","null","null","null"
"1049",493157,"Koji Uehara","1049","100.00","0.130","0.107","0.189","0.237","0.175","null","null","33","253","null","null","null","85.4","null","215","586","452","null","null","null","null","null","null","null","null","null"
"1044",460024,"Luke Hochevar","1044","100.00","0.169","0.136","0.217","0.306","0.235","null","null","41","242","null","null","null","92.1","null","148","509","526","null","null","null","null","null","null","null","null","null"
"1039",518886,"Craig Kimbrel","1039","100.00","0.166","0.081","0.263","0.247","0.225","null","null","39","235","null","null","null","94.3","null","155","475","554","null","null","null","null","null","null","null","null","null"
"1037",571901,"Aaron Loup","1037","100.00","0.258","0.105","0.302","0.363","0.295","null","null","66","256","null","null","null","88.5","null","98","464","545","null","null","null","null","null","null","null","null","null"
"1034",608379,"Michael Wacha","1034","100.00","0.219","0.110","0.276","0.329","0.267","null","null","52","237","null","null","null","90.9","null","127","491","537","null","null","null","null","null","null","null","null","null"
"1032",518764,"Donovan Hand","1032","100.00","0.280","0.165","0.288","0.445","0.340","null","null","71","254","null","null","null","84.0","null","75","482","535","null","null","null","null","null","null","null","null","null"
"1030",115629,"LaTroy Hawkins","1030","100.00","0.264","0.104","0.305","0.368","0.284","null","null","71","269","null","null","null","91.0","null","95","515","502","null","null","null","null","null","null","null","null","null"
"1026",434643,"Wandy Rodriguez","1026","100.00","0.240","0.182","0.257","0.421","0.305","null","null","58","242","null","null","null","85.0","null","67","449","562","null","null","null","null","null","null","null","null","null"
"1026",459987,"Cesar Ramos","1026","100.00","0.256","0.116","0.296","0.372","0.302","null","null","66","258","null","null","null","87.3","null","102","476","526","null","null","null","null","null","null","null","null","null"
"1024",543054,"Jarred Cosart","1024","100.00","0.220","0.081","0.246","0.301","0.293","null","null","46","209","null","null","null","90.7","null","63","390","631","null","null","null","null","null","null","null","null","null"
"1021",517060,"Pedro Hernandez","1021","100.00","0.338","0.219","0.348","0.557","0.406","null","null","80","237","null","null","null","85.9","null","63","439","575","null","null","null","null","null","null","null","null","null"
"1021",150274,"Joe Nathan","1021","100.00","0.162","0.063","0.228","0.225","0.214","null","null","36","222","null","null","null","89.5","null","131","485","521","null","null","null","null","null","null","null","null","null"
"1021",543734,"Chris Rusin","1021","100.00","0.261","0.158","0.276","0.419","0.329","null","null","66","253","null","null","null","85.1","null","85","450","550","null","null","null","null","null","null","null","null","null"
"1019",448281,"Sean Doolittle","1019","100.00","0.214","0.101","0.266","0.315","0.252","null","null","53","248","null","null","null","93.3","null","133","561","452","null","null","null","null","null","null","null","null","null"
"1010",516969,"Kelvin Herrera","1010","100.00","0.219","0.192","0.281","0.411","0.304","null","null","48","219","null","null","null","94.8","null","157","492","502","null","null","null","null","null","null","null","null","null"
"1007",407842,"Jose Veras","1007","100.00","0.199","0.124","0.244","0.323","0.271","null","null","45","226","null","null","null","87.3","null","103","407","588","null","null","null","null","null","null","null","null","null"
"1006",459967,"Sam LeCure","1006","100.00","0.222","0.102","0.297","0.324","0.282","null","null","50","225","null","null","null","84.2","null","106","407","595","null","null","null","null","null","null","null","null","null"
"1003",543726,"Robbie Ross Jr.","1003","100.00","0.259","0.099","0.326","0.358","0.307","null","null","63","243","null","null","null","91.4","null","113","517","468","null","null","null","null","null","null","null","null","null"
"1002",447755,"Steve Delabar","1002","100.00","0.231","0.125","0.346","0.356","0.302","null","null","50","216","null","null","null","92.8","null","163","478","502","null","null","null","null","null","null","null","null","null"
"1001",501593,"Luis Avilan","1001","100.00","0.175","0.044","0.205","0.219","0.226","null","null","40","228","null","null","null","90.5","null","95","461","522","null","null","null","null","null","null","null","null","null"
"996",488846,"Brian Duensing","996","100.00","0.283","0.121","0.352","0.404","0.330","null","null","68","240","null","null","null","88.4","null","113","476","500","null","null","null","null","null","null","null","null","null"
"995",543243,"Sonny Gray","995","100.00","0.214","0.084","0.276","0.298","0.257","null","null","51","238","null","null","null","89.5","null","101","395","598","null","null","null","null","null","null","null","null","null"
"995",501925,"Joe Smith","995","100.00","0.235","0.096","0.287","0.330","0.289","null","null","54","230","null","null","null","87.7","null","90","417","557","null","null","null","null","null","null","null","null","null"
"988",453343,"Mark Melancon","988","100.00","0.223","0.041","0.296","0.264","0.230","null","null","60","269","null","null","null","91.0","null","128","526","455","null","null","null","null","null","null","null","null","null"
"982",452666,"Tom Wilhelmsen","982","100.00","0.213","0.071","0.257","0.284","0.277","null","null","45","211","null","null","null","91.5","null","113","433","529","null","null","null","null","null","null","null","null","null"
"982",518875,"Shawn Kelley","982","100.00","0.233","0.188","0.312","0.421","0.318","null","null","47","202","null","null","null","87.4","null","121","403","570","null","null","null","null","null","null","null","null","null"
"982",446899,"Brad Ziegler","982","100.00","0.228","0.075","0.260","0.302","0.268","null","null","61","268","null","null","null","83.4","null","102","478","468","null","null","null","null","null","null","null","null","null"
"981",467008,"Pedro Strop","981","100.00","0.210","0.140","0.280","0.350","0.290","null","null","45","214","null","null","null","91.6","null","126","450","515","null","null","null","null","null","null","null","null","null"
"977",503285,"Darren O'Day","977","100.00","0.210","0.134","0.252","0.344","0.272","null","null","47","224","null","null","null","82.7","null","122","451","517","null","null","null","null","null","null","null","null","null"
"975",543409,"Michael Kohn","975","100.00","0.212","0.182","0.250","0.394","0.314","null","null","42","198","null","null","null","93.3","null","124","489","464","null","null","null","null","null","null","null","null","null"
"974",456027,"Ross Ohlendorf","974","100.00","0.245","0.170","0.273","0.415","0.302","null","null","56","229","null","null","null","89.3","null","96","485","478","null","null","null","null","null","null","null","null","null"
"974",424144,"Oliver Perez","974","100.00","0.249","0.144","0.364","0.393","0.325","null","null","50","201","null","null","null","88.4","null","128","416","540","null","null","null","null","null","null","null","null","null"
"973",489265,"Sergio Romo","973","100.00","0.226","0.123","0.277","0.349","0.269","null","null","53","235","null","null","null","82.6","null","139","450","505","null","null","null","null","null","null","null","null","null"
"972",460283,"Jerry Blevins","972","100.00","0.218","0.153","0.247","0.370","0.281","null","null","47","216","null","null","null","85.3","null","98","433","524","null","null","null","null","null","null","null","null","null"
"971",453281,"Wade LeBlanc","971","100.00","0.309","0.176","0.335","0.485","0.369","null","null","72","233","null","null","null","82.3","null","92","451","500","null","null","null","null","null","null","null","null","null"
"963",525768,"Tim Collins","963","100.00","0.244","0.100","0.311","0.343","0.304","null","null","49","201","null","null","null","86.9","null","95","415","542","null","null","null","null","null","null","null","null","null"
"962",457768,"Bryan Morris","962","100.00","0.243","0.140","0.251","0.383","0.312","null","null","57","235","null","null","null","91.1","null","122","466","465","null","null","null","null","null","null","null","null","null"
"962",502272,"Casey Fien","962","100.00","0.225","0.141","0.286","0.366","0.270","null","null","51","227","null","null","null","88.4","null","152","487","463","null","null","null","null","null","null","null","null","null"
"962",449097,"Jonathan Papelbon","962","100.00","0.247","0.105","0.296","0.351","0.278","null","null","59","239","null","null","null","89.6","null","109","475","480","null","null","null","null","null","null","null","null","null"
"961",434442,"J.P. Howell","961","100.00","0.193","0.069","0.242","0.261","0.244","null","null","42","218","null","null","null","84.8","null","100","390","550","null","null","null","null","null","null","null","null","null"
"958",456501,"Johnny Cueto","958","100.00","0.209","0.127","0.239","0.336","0.268","null","null","46","220","null","null","null","89.0","null","112","459","489","null","null","null","null","null","null","null","null","null"
"955",519322,"Drew Storen","955","100.00","0.267","0.140","0.324","0.407","0.317","null","null","65","243","null","null","null","90.1","null","96","452","489","null","null","null","null","null","null","null","null","null"
"955",502381,"Luke Gregerson","955","100.00","0.203","0.100","0.263","0.303","0.254","null","null","49","241","null","null","null","83.8","null","138","448","488","null","null","null","null","null","null","null","null","null"
"954",543155,"Stephen Fife","954","100.00","0.304","0.141","0.350","0.445","0.353","null","null","69","227","null","null","null","85.6","null","73","421","519","null","null","null","null","null","null","null","null","null"
"948",445926,"Jesse Chavez","948","100.00","0.230","0.088","0.292","0.318","0.274","null","null","50","217","null","null","null","88.0","null","97","437","490","null","null","null","null","null","null","null","null","null"
"944",450282,"Glen Perkins","944","100.00","0.196","0.110","0.275","0.306","0.250","null","null","43","219","null","null","null","92.7","null","139","489","451","null","null","null","null","null","null","null","null","null"
"944",283166,"Michael Gonzalez","944","100.00","0.283","0.205","0.353","0.488","0.367","null","null","58","205","null","null","null","87.0","null","115","403","525","null","null","null","null","null","null","null","null","null"
"943",434637,"Matt Lindstrom","943","100.00","0.277","0.065","0.333","0.342","0.307","null","null","64","231","null","null","null","91.6","null","100","437","495","null","null","null","null","null","null","null","null","null"
"943",458006,"Matt Albers","943","100.00","0.242","0.068","0.276","0.309","0.282","null","null","57","236","null","null","null","91.5","null","75","415","514","null","null","null","null","null","null","null","null","null"
"941",516589,"Andre Rienzo","941","100.00","0.253","0.198","0.260","0.452","0.344","null","null","55","217","null","null","null","87.4","null","75","383","556","null","null","null","null","null","null","null","null","null"
"941",121250,"Mariano Rivera","941","100.00","0.236","0.114","0.280","0.350","0.271","null","null","58","246","null","null","null","91.1","null","98","466","460","null","null","null","null","null","null","null","null","null"
"935",444468,"Hector Rondon","935","100.00","0.251","0.150","0.288","0.401","0.320","null","null","52","207","null","null","null","91.1","null","103","431","478","null","null","null","null","null","null","null","null","null"
"934",543144,"Danny Farquhar","934","100.00","0.217","0.079","0.339","0.296","0.266","null","null","44","203","null","null","null","89.4","null","136","416","500","null","null","null","null","null","null","null","null","null"
"929",425840,"Neal Cotts","929","100.00","0.180","0.075","0.250","0.255","0.226","null","null","36","200","null","null","null","90.8","null","123","469","449","null","null","null","null","null","null","null","null","null"
"926",461791,"Carlos Marmol","926","100.00","0.225","0.163","0.289","0.388","0.344","null","null","40","178","null","null","null","89.6","null","109","367","542","null","null","null","null","null","null","null","null","null"
"923",434181,"Brandon League","923","100.00","0.305","0.159","0.318","0.465","0.352","null","null","69","226","null","null","null","92.0","null","89","441","470","null","null","null","null","null","null","null","null","null"
"921",488674,"Burke Badenhop","921","100.00","0.266","0.129","0.299","0.395","0.295","null","null","62","233","null","null","null","86.9","null","59","371","535","null","null","null","null","null","null","null","null","null"
"919",446399,"Brett Cecil","919","100.00","0.201","0.110","0.272","0.311","0.266","null","null","44","219","null","null","null","88.5","null","116","399","503","null","null","null","null","null","null","null","null","null"
"918",474699,"Vance Worley","918","100.00","0.381","0.195","0.401","0.577","0.434","null","null","82","215","null","null","null","87.7","null","49","427","482","null","null","null","null","null","null","null","null","null"
"917",452027,"Andrew Albers","917","100.00","0.271","0.131","0.280","0.403","0.301","null","null","64","236","null","null","null","83.4","null","67","446","465","null","null","null","null","null","null","null","null","null"
"914",458950,"Philip Humber","914","100.00","0.322","0.253","0.347","0.575","0.399","null","null","75","233","null","null","null","87.1","null","93","430","474","null","null","null","null","null","null","null","null","null"
"910",453344,"Brandon Morrow","910","100.00","0.286","0.255","0.302","0.541","0.373","null","null","63","220","null","null","null","90.4","null","85","415","489","null","null","null","null","null","null","null","null","null"
"910",489189,"Josh Outman","910","100.00","0.268","0.086","0.342","0.354","0.315","null","null","56","209","null","null","null","88.1","null","125","415","479","null","null","null","null","null","null","null","null","null"
"910",449079,"Wesley Wright","910","100.00","0.261","0.179","0.320","0.440","0.333","null","null","54","207","null","null","null","87.4","null","73","376","522","null","null","null","null","null","null","null","null","null"
"908",502253,"Alex Sanabia","908","100.00","0.317","0.225","0.330","0.541","0.399","null","null","69","218","null","null","null","86.7","null","96","439","453","null","null","null","null","null","null","null","null","null"
"904",425827,"Jeremy Bonderman","904","100.00","0.271","0.196","0.288","0.467","0.356","null","null","58","214","null","null","null","87.8","null","73","402","485","null","null","null","null","null","null","null","null","null"
"902",572362,"Robbie Erlin","902","100.00","0.255","0.139","0.288","0.394","0.302","null","null","53","208","null","null","null","85.2","null","65","408","488","null","null","null","null","null","null","null","null","null"
"901",465629,"Edward Mujica","901","100.00","0.245","0.167","0.267","0.412","0.286","null","null","60","245","null","null","null","89.0","null","125","514","379","null","null","null","null","null","null","null","null","null"
"900",502043,"Kyle Gibson","900","100.00","0.327","0.152","0.350","0.479","0.383","null","null","69","211","null","null","null","90.2","null","80","394","500","null","null","null","null","null","null","null","null","null"
"895",453198,"Chris Perez","895","100.00","0.263","0.244","0.304","0.507","0.357","null","null","56","213","null","null","null","89.9","null","77","376","507","null","null","null","null","null","null","null","null","null"
"893",456776,"Alex Torres","893","100.00","0.159","0.065","0.223","0.224","0.219","null","null","32","201","null","null","null","90.0","null","120","414","464","null","null","null","null","null","null","null","null","null"
"891",521230,"Liam Hendriks","891","100.00","0.327","0.205","0.350","0.532","0.390","null","null","67","205","null","null","null","88.5","null","85","416","468","null","null","null","null","null","null","null","null","null"
"886",595307,"Seth Maness","886","100.00","0.281","0.121","0.318","0.403","0.314","null","null","65","231","null","null","null","88.5","null","69","398","448","null","null","null","null","null","null","null","null","null"
