"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"3255",279782,"Jon Garland","3255","100.00","0.282","0.155","0.301","0.437","0.333","null","null","225","798","null","null","null","87.5","null","237","1504","1696","null","null","null","null","null","null","null","null","null"
"3254",430599,"Joe Blanton","3254","100.00","0.262","0.176","0.297","0.438","0.326","null","null","198","755","null","null","null","86.4","null","276","1395","1809","null","null","null","null","null","null","null","null","null"
"3250",451532,"Chad Billingsley","3250","100.00","0.244","0.132","0.297","0.376","0.309","null","null","173","710","null","null","null","88.3","null","367","1450","1757","null","null","null","null","null","null","null","null","null"
"3247",150302,"Jason Marquis","3247","100.00","0.267","0.126","0.291","0.393","0.317","null","null","218","817","null","null","null","88.7","null","226","1395","1804","null","null","null","null","null","null","null","null","null"
"3220",117955,"Derek Lowe","3220","100.00","0.301","0.143","0.332","0.444","0.345","null","null","232","771","null","null","null","87.0","null","204","1353","1819","null","null","null","null","null","null","null","null","null"
"3213",279824,"Mark Buehrle","3213","100.00","0.275","0.165","0.286","0.440","0.323","null","null","222","806","null","null","null","82.6","null","227","1487","1689","null","null","null","null","null","null","null","null","null"
"3212",433579,"John Danks","3212","100.00","0.245","0.167","0.269","0.412","0.316","null","null","184","750","null","null","null","87.5","null","311","1448","1744","null","null","null","null","null","null","null","null","null"
"3205",217096,"Barry Zito","3205","100.00","0.250","0.138","0.291","0.388","0.317","null","null","179","717","null","null","null","81.4","null","262","1395","1760","null","null","null","null","null","null","null","null","null"
"3202",451596,"Yovani Gallardo","3202","100.00","0.219","0.166","0.278","0.385","0.309","null","null","150","686","null","null","null","88.8","null","311","1284","1878","null","null","null","null","null","null","null","null","null"
"3180",444857,"Scott Feldman","3180","100.00","0.250","0.125","0.274","0.374","0.309","null","null","178","713","null","null","null","88.8","null","225","1344","1813","null","null","null","null","null","null","null","null","null"
"3173",429781,"Kevin Correia","3173","100.00","0.258","0.125","0.297","0.383","0.308","null","null","194","751","null","null","null","87.7","null","264","1404","1717","null","null","null","null","null","null","null","null","null"
"3162",133225,"Ryan Dempster","3162","100.00","0.260","0.150","0.306","0.410","0.316","null","null","196","754","null","null","null","87.9","null","371","1414","1710","null","null","null","null","null","null","null","null","null"
"3160",460059,"Mike Pelfrey","3160","100.00","0.288","0.139","0.315","0.428","0.339","null","null","213","739","null","null","null","90.9","null","200","1402","1711","null","null","null","null","null","null","null","null","null"
"3128",407822,"Jorge De La Rosa","3128","100.00","0.251","0.157","0.318","0.409","0.325","null","null","177","705","null","null","null","89.6","null","356","1362","1732","null","null","null","null","null","null","null","null","null"
"3122",458709,"John Lannan","3122","100.00","0.266","0.155","0.277","0.421","0.325","null","null","210","788","null","null","null","85.5","null","167","1400","1686","null","null","null","null","null","null","null","null","null"
"3118",134321,"Carl Pavano","3118","100.00","0.293","0.172","0.329","0.465","0.341","null","null","235","803","null","null","null","87.6","null","284","1472","1620","null","null","null","null","null","null","null","null","null"
"3116",430935,"Cole Hamels","3116","100.00","0.273","0.167","0.321","0.440","0.325","null","null","206","754","null","null","null","86.2","null","385","1519","1562","null","null","null","null","null","null","null","null","null"
"3102",448147,"Nick Blackburn","3102","100.00","0.290","0.155","0.303","0.444","0.332","null","null","240","828","null","null","null","88.2","null","180","1415","1670","null","null","null","null","null","null","null","null","null"
"3075",435043,"Zach Duke","3075","100.00","0.285","0.154","0.301","0.440","0.325","null","null","231","810","null","null","null","84.7","null","222","1463","1581","null","null","null","null","null","null","null","null","null"
"3074",453286,"Max Scherzer","3074","100.00","0.253","0.174","0.311","0.426","0.326","null","null","166","657","null","null","null","91.6","null","343","1438","1611","null","null","null","null","null","null","null","null","null"
"3053",430904,"Paul Maholm","3053","100.00","0.290","0.136","0.329","0.427","0.338","null","null","221","762","null","null","null","85.5","null","229","1385","1621","null","null","null","null","null","null","null","null","null"
"3043",445060,"Ricky Nolasco","3043","100.00","0.259","0.174","0.322","0.433","0.315","null","null","188","726","null","null","null","87.0","null","326","1434","1559","null","null","null","null","null","null","null","null","null"
"3031",477132,"Clayton Kershaw","3031","100.00","0.200","0.082","0.276","0.282","0.270","null","null","119","596","null","null","null","89.2","null","323","1307","1699","null","null","null","null","null","null","null","null","null"
"3010",434578,"Joe Saunders","3010","100.00","0.278","0.175","0.289","0.453","0.343","null","null","202","726","null","null","null","87.1","null","195","1325","1662","null","null","null","null","null","null","null","null","null"
"3008",502239,"Trevor Cahill","3008","100.00","0.270","0.201","0.274","0.471","0.348","null","null","185","686","null","null","null","87.7","null","233","1260","1729","null","null","null","null","null","null","null","null","null"
"2989",460069,"Ricky Romero","2989","100.00","0.284","0.141","0.335","0.425","0.349","null","null","192","676","null","null","null","87.7","null","305","1331","1640","null","null","null","null","null","null","null","null","null"
"2982",425856,"Gavin Floyd","2982","100.00","0.243","0.135","0.285","0.378","0.299","null","null","178","732","null","null","null","87.9","null","313","1334","1619","null","null","null","null","null","null","null","null","null"
"2977",115817,"Livan Hernandez","2977","100.00","0.308","0.162","0.333","0.470","0.356","null","null","220","715","null","null","null","82.4","null","155","1178","1765","null","null","null","null","null","null","null","null","null"
"2957",334492,"Joel Pineiro","2957","100.00","0.268","0.108","0.295","0.376","0.291","null","null","218","813","null","null","null","87.6","null","179","1353","1563","null","null","null","null","null","null","null","null","null"
"2952",207267,"Brad Penny","2952","100.00","0.278","0.176","0.300","0.454","0.339","null","null","191","687","null","null","null","90.9","null","200","1346","1595","null","null","null","null","null","null","null","null","null"
"2904",456501,"Johnny Cueto","2904","100.00","0.262","0.183","0.294","0.444","0.339","null","null","172","657","null","null","null","90.7","null","246","1318","1565","null","null","null","null","null","null","null","null","null"
"2892",435298,"Jeff Niemann","2892","100.00","0.266","0.132","0.302","0.399","0.321","null","null","185","695","null","null","null","88.8","null","213","1316","1552","null","null","null","null","null","null","null","null","null"
"2850",456043,"Jonathan Sanchez","2850","100.00","0.220","0.163","0.278","0.383","0.314","null","null","135","613","null","null","null","89.0","null","329","1194","1621","null","null","null","null","null","null","null","null","null"
"2844",407296,"Carlos Zambrano","2844","100.00","0.245","0.104","0.305","0.350","0.305","null","null","155","632","null","null","null","89.4","null","261","1268","1522","null","null","null","null","null","null","null","null","null"
"2818",474463,"Brett Anderson","2818","100.00","0.265","0.134","0.312","0.399","0.310","null","null","180","679","null","null","null","88.5","null","224","1235","1564","null","null","null","null","null","null","null","null","null"
"2785",400061,"Roy Oswalt","2785","100.00","0.265","0.153","0.304","0.418","0.314","null","null","183","691","null","null","null","87.9","null","280","1367","1374","null","null","null","null","null","null","null","null","null"
"2772",434628,"Jason Hammel","2772","100.00","0.290","0.151","0.332","0.441","0.332","null","null","203","701","null","null","null","88.4","null","279","1327","1400","null","null","null","null","null","null","null","null","null"
"2753",407793,"John Lackey","2753","100.00","0.263","0.138","0.304","0.402","0.310","null","null","177","672","null","null","null","87.5","null","244","1202","1523","null","null","null","null","null","null","null","null","null"
"2743",122987,"Jeff Suppan","2743","100.00","0.308","0.203","0.319","0.512","0.383","null","null","200","649","null","null","null","84.0","null","165","1164","1521","null","null","null","null","null","null","null","null","null"
"2735",501955,"Joba Chamberlain","2735","100.00","0.274","0.166","0.317","0.439","0.350","null","null","167","610","null","null","null","89.5","null","224","1086","1624","null","null","null","null","null","null","null","null","null"
"2727",132220,"Jarrod Washburn","2727","100.00","0.243","0.153","0.254","0.397","0.302","null","null","160","658","null","null","null","85.7","null","203","1251","1458","null","null","null","null","null","null","null","null","null"
"2726",519144,"Rick Porcello","2726","100.00","0.267","0.149","0.279","0.416","0.323","null","null","176","659","null","null","null","88.9","null","202","1208","1504","null","null","null","null","null","null","null","null","null"
"2694",456027,"Ross Ohlendorf","2694","100.00","0.255","0.190","0.269","0.446","0.324","null","null","165","646","null","null","null","88.0","null","227","1224","1445","null","null","null","null","null","null","null","null","null"
"2673",421685,"Aaron Harang","2673","100.00","0.288","0.177","0.336","0.465","0.345","null","null","187","649","null","null","null","87.6","null","244","1263","1359","null","null","null","null","null","null","null","null","null"
"2671",112020,"Chris Carpenter","2671","100.00","0.226","0.084","0.274","0.310","0.257","null","null","156","691","null","null","null","87.6","null","260","1228","1418","null","null","null","null","null","null","null","null","null"
"2671",150404,"Ted Lilly","2671","100.00","0.230","0.163","0.265","0.393","0.285","null","null","151","656","null","null","null","83.3","null","269","1296","1350","null","null","null","null","null","null","null","null","null"
"2663",425226,"Brian Tallet","2663","100.00","0.268","0.176","0.299","0.444","0.344","null","null","169","631","null","null","null","87.0","null","258","1204","1441","null","null","null","null","null","null","null","null","null"
"2657",119469,"Jamie Moyer","2657","100.00","0.279","0.183","0.290","0.461","0.341","null","null","177","635","null","null","null","79.3","null","171","1148","1478","null","null","null","null","null","null","null","null","null"
"2647",457918,"J.A. Happ","2647","100.00","0.244","0.156","0.270","0.400","0.308","null","null","149","610","null","null","null","87.4","null","222","1186","1441","null","null","null","null","null","null","null","null","null"
"2631",431148,"Scott Kazmir","2631","100.00","0.259","0.151","0.298","0.410","0.327","null","null","149","576","null","null","null","87.8","null","248","1253","1366","null","null","null","null","null","null","null","null","null"
"2628",453385,"Clayton Richard","2628","100.00","0.267","0.141","0.304","0.408","0.331","null","null","154","576","null","null","null","89.1","null","213","1139","1473","null","null","null","null","null","null","null","null","null"
"2588",458690,"Chris Volstad","2588","100.00","0.278","0.202","0.294","0.479","0.352","null","null","169","609","null","null","null","88.5","null","208","1127","1436","null","null","null","null","null","null","null","null","null"
"2577",276371,"Johan Santana","2577","100.00","0.243","0.151","0.285","0.395","0.299","null","null","156","641","null","null","null","87.4","null","303","1348","1207","null","null","null","null","null","null","null","null","null"
"2574",429985,"Chad Gaudin","2574","100.00","0.259","0.138","0.315","0.397","0.329","null","null","147","567","null","null","null","86.9","null","249","1117","1424","null","null","null","null","null","null","null","null","null"
"2558",448159,"Manny Parra","2558","100.00","0.305","0.172","0.352","0.478","0.375","null","null","179","586","null","null","null","87.5","null","227","1082","1448","null","null","null","null","null","null","null","null","null"
"2544",448694,"Randy Wells","2544","100.00","0.261","0.103","0.292","0.365","0.300","null","null","165","631","null","null","null","87.5","null","223","1157","1347","null","null","null","null","null","null","null","null","null"
"2536",430636,"Ian Snell","2536","100.00","0.266","0.180","0.295","0.445","0.351","null","null","148","557","null","null","null","88.8","null","200","1084","1438","null","null","null","null","null","null","null","null","null"
"2524",446454,"Brian Bannister","2524","100.00","0.268","0.121","0.293","0.389","0.313","null","null","161","601","null","null","null","86.3","null","180","1113","1374","null","null","null","null","null","null","null","null","null"
"2516",119215,"Brian Moehler","2516","100.00","0.298","0.191","0.320","0.490","0.360","null","null","187","627","null","null","null","85.7","null","172","1110","1329","null","null","null","null","null","null","null","null","null"
"2496",425848,"Rich Harden","2496","100.00","0.234","0.173","0.300","0.407","0.318","null","null","122","521","null","null","null","89.4","null","394","1155","1299","null","null","null","null","null","null","null","null","null"
"2471",499877,"Kenshin Kawakami","2471","100.00","0.260","0.178","0.290","0.438","0.328","null","null","153","589","null","null","null","85.6","null","192","1099","1325","null","null","null","null","null","null","null","null","null"
"2454",451482,"Armando Galarraga","2454","100.00","0.284","0.203","0.298","0.487","0.365","null","null","158","557","null","null","null","88.1","null","212","1044","1383","null","null","null","null","null","null","null","null","null"
"2447",218894,"Vicente Padilla","2447","100.00","0.277","0.135","0.309","0.412","0.333","null","null","156","563","null","null","null","88.9","null","164","1077","1353","null","null","null","null","null","null","null","null","null"
"2404",346871,"Aaron Cook","2404","100.00","0.284","0.157","0.297","0.441","0.336","null","null","175","617","null","null","null","89.2","null","158","1096","1276","null","null","null","null","null","null","null","null","null"
"2379",446341,"Scott Richmond","2379","100.00","0.268","0.226","0.296","0.495","0.358","null","null","147","548","null","null","null","87.4","null","250","1066","1301","null","null","null","null","null","null","null","null","null"
"2350",460024,"Luke Hochevar","2350","100.00","0.290","0.210","0.323","0.501","0.367","null","null","167","575","null","null","null","88.2","null","226","1091","1239","null","null","null","null","null","null","null","null","null"
"2321",434538,"Francisco Liriano","2321","100.00","0.279","0.190","0.323","0.469","0.359","null","null","147","527","null","null","null","89.6","null","280","1052","1258","null","null","null","null","null","null","null","null","null"
"2301",429722,"Ervin Santana","2301","100.00","0.288","0.192","0.319","0.479","0.360","null","null","159","553","null","null","null","88.6","null","199","1000","1265","null","null","null","null","null","null","null","null","null"
"2282",219194,"Gil Meche","2282","100.00","0.282","0.181","0.314","0.463","0.355","null","null","145","514","null","null","null","88.1","null","182","985","1285","null","null","null","null","null","null","null","null","null"
"2280",456034,"David Price","2280","100.00","0.241","0.156","0.271","0.397","0.315","null","null","119","494","null","null","null","91.1","null","186","1021","1245","null","null","null","null","null","null","null","null","null"
"2276",433584,"Roberto Hernandez","2276","100.00","0.296","0.170","0.324","0.466","0.373","null","null","152","513","null","null","null","91.7","null","173","960","1302","null","null","null","null","null","null","null","null","null"
"2251",453307,"David Huff","2251","100.00","0.301","0.182","0.318","0.483","0.360","null","null","159","528","null","null","null","87.3","null","131","986","1253","null","null","null","null","null","null","null","null","null"
"2251",425747,"Jose Contreras","2251","100.00","0.272","0.147","0.319","0.419","0.332","null","null","141","518","null","null","null","87.9","null","195","979","1232","null","null","null","null","null","null","null","null","null"
"2233",502706,"Derek Holland","2233","100.00","0.288","0.222","0.315","0.510","0.367","null","null","160","555","null","null","null","89.7","null","196","1003","1216","null","null","null","null","null","null","null","null","null"
"2198",475416,"Justin Masterson","2198","100.00","0.265","0.124","0.323","0.389","0.325","null","null","128","483","null","null","null","90.6","null","218","970","1202","null","null","null","null","null","null","null","null","null"
"2176",434678,"Kyle Davies","2176","100.00","0.265","0.158","0.288","0.423","0.344","null","null","122","461","null","null","null","87.5","null","200","921","1236","null","null","null","null","null","null","null","null","null"
"2142",460284,"Dallas Braden","2142","100.00","0.268","0.128","0.299","0.397","0.314","null","null","144","537","null","null","null","82.9","null","174","1000","1124","null","null","null","null","null","null","null","null","null"
"2121",425487,"Todd Wellemeyer","2121","100.00","0.328","0.180","0.357","0.508","0.388","null","null","160","488","null","null","null","88.8","null","173","965","1134","null","null","null","null","null","null","null","null","null"
"2087",452249,"Micah Owings","2087","100.00","0.272","0.164","0.282","0.435","0.350","null","null","126","464","null","null","null","85.7","null","177","915","1152","null","null","null","null","null","null","null","null","null"
"2043",460072,"Jason Berken","2043","100.00","0.327","0.195","0.344","0.522","0.389","null","null","164","502","null","null","null","88.4","null","151","901","1120","null","null","null","null","null","null","null","null","null"
"2032",460265,"Jeremy Sowers","2032","100.00","0.281","0.143","0.291","0.423","0.337","null","null","134","477","null","null","null","86.0","null","125","907","1104","null","null","null","null","null","null","null","null","null"
"2021",123801,"Tim Wakefield","2021","100.00","0.270","0.138","0.295","0.408","0.333","null","null","137","507","null","null","null","66.1","null","149","887","1117","null","null","null","null","null","null","null","null","null"
"2014",456701,"Homer Bailey","2014","100.00","0.266","0.129","0.304","0.395","0.327","null","null","115","433","null","null","null","91.9","null","166","911","1079","null","null","null","null","null","null","null","null","null"
"1990",444836,"Aaron Laffey","1990","100.00","0.294","0.113","0.318","0.408","0.346","null","null","140","476","null","null","null","85.9","null","116","850","1128","null","null","null","null","null","null","null","null","null"
"1988",462102,"Tommy Hanson","1988","100.00","0.225","0.133","0.278","0.358","0.291","null","null","105","467","null","null","null","87.7","null","206","853","1111","null","null","null","null","null","null","null","null","null"
"1985",400062,"Tim Redding","1985","100.00","0.263","0.196","0.277","0.459","0.341","null","null","122","464","null","null","null","86.3","null","134","855","1105","null","null","null","null","null","null","null","null","null"
"1967",346798,"Kyle Lohse","1967","100.00","0.269","0.181","0.289","0.449","0.332","null","null","125","465","null","null","null","86.9","null","147","835","1114","null","null","null","null","null","null","null","null","null"
"1925",456696,"David Hernandez","1925","100.00","0.288","0.266","0.286","0.554","0.387","null","null","118","410","null","null","null","89.3","null","163","876","1042","null","null","null","null","null","null","null","null","null"
"1921",461212,"Matt Palmer","1921","100.00","0.240","0.133","0.259","0.373","0.310","null","null","105","437","null","null","null","86.0","null","130","763","1131","null","null","null","null","null","null","null","null","null"
"1864",448269,"Brad Bergesen","1864","100.00","0.265","0.133","0.285","0.398","0.312","null","null","126","475","null","null","null","87.0","null","131","861","971","null","null","null","null","null","null","null","null","null"
"1856",433657,"Dave Bush","1856","100.00","0.294","0.227","0.327","0.521","0.375","null","null","131","445","null","null","null","83.1","null","142","822","1001","null","null","null","null","null","null","null","null","null"
"1850",115399,"Mike Hampton","1850","100.00","0.298","0.165","0.330","0.463","0.353","null","null","128","430","null","null","null","85.2","null","157","798","1013","null","null","null","null","null","null","null","null","null"
"1829",461829,"Gio Gonzalez","1829","100.00","0.288","0.183","0.363","0.471","0.368","null","null","113","393","null","null","null","87.8","null","194","765","1051","null","null","null","null","null","null","null","null","null"
"1812",493133,"Hiroki Kuroda","1812","100.00","0.243","0.150","0.277","0.394","0.291","null","null","110","452","null","null","null","90.5","null","173","861","933","null","null","null","null","null","null","null","null","null"
"1755",462956,"Felipe Paulino","1755","100.00","0.316","0.211","0.369","0.526","0.384","null","null","126","399","null","null","null","91.7","null","210","758","973","null","null","null","null","null","null","null","null","null"
"1738",488984,"Tommy Hunter","1738","100.00","0.259","0.165","0.277","0.423","0.320","null","null","113","437","null","null","null","85.6","null","130","820","905","null","null","null","null","null","null","null","null","null"
"1725",444371,"Jeff Karstens","1725","100.00","0.279","0.199","0.291","0.478","0.352","null","null","115","412","null","null","null","83.6","null","122","766","931","null","null","null","null","null","null","null","null","null"
"1715",458567,"Andy Sonnanstine","1715","100.00","0.311","0.214","0.326","0.525","0.382","null","null","131","421","null","null","null","84.0","null","119","756","935","null","null","null","null","null","null","null","null","null"
"1705",476811,"Sean West","1705","100.00","0.280","0.170","0.311","0.450","0.346","null","null","115","411","null","null","null","88.5","null","126","777","914","null","null","null","null","null","null","null","null","null"
"1659",424805,"Mark Hendrickson","1659","100.00","0.280","0.198","0.292","0.477","0.347","null","null","116","415","null","null","null","83.7","null","132","735","903","null","null","null","null","null","null","null","null","null"
"1658",476570,"Vin Mazzaro","1658","100.00","0.319","0.168","0.351","0.487","0.380","null","null","120","376","null","null","null","90.6","null","127","725","909","null","null","null","null","null","null","null","null","null"
"1639",458730,"Bobby Parnell","1639","100.00","0.281","0.120","0.335","0.401","0.342","null","null","101","359","null","null","null","93.2","null","155","728","891","null","null","null","null","null","null","null","null","null"
"1636",446207,"Josh Geer","1636","100.00","0.290","0.280","0.272","0.569","0.376","null","null","117","404","null","null","null","83.0","null","113","737","887","null","null","null","null","null","null","null","null","null"
"1629",453646,"Carlos Villanueva","1629","100.00","0.268","0.176","0.312","0.444","0.336","null","null","102","381","null","null","null","84.0","null","198","717","875","null","null","null","null","null","null","null","null","null"
"1626",435261,"Zach Miner","1626","100.00","0.281","0.148","0.314","0.429","0.349","null","null","101","359","null","null","null","88.0","null","119","655","960","null","null","null","null","null","null","null","null","null"
"1625",452241,"Garrett Mock","1625","100.00","0.308","0.159","0.360","0.468","0.368","null","null","114","370","null","null","null","87.3","null","143","716","887","null","null","null","null","null","null","null","null","null"
"1606",446399,"Brett Cecil","1606","100.00","0.310","0.209","0.340","0.519","0.387","null","null","117","378","null","null","null","87.7","null","132","689","906","null","null","null","null","null","null","null","null","null"
"1601",450203,"Charlie Morton","1601","100.00","0.276","0.130","0.316","0.407","0.338","null","null","102","369","null","null","null","87.8","null","123","726","854","null","null","null","null","null","null","null","null","null"
"1590",133460,"Russ Ortiz","1590","100.00","0.289","0.155","0.335","0.444","0.362","null","null","95","329","null","null","null","86.7","null","135","655","915","null","null","null","null","null","null","null","null","null"
"1585",435221,"Brandon McCarthy","1585","100.00","0.255","0.162","0.274","0.418","0.323","null","null","96","376","null","null","null","85.6","null","111","680","896","null","null","null","null","null","null","null","null","null"
"1584",489334,"Craig Stammen","1584","100.00","0.271","0.191","0.276","0.461","0.330","null","null","112","414","null","null","null","86.9","null","93","703","860","null","null","null","null","null","null","null","null","null"
"1576",519455,"Jordan Zimmermann","1576","100.00","0.271","0.157","0.339","0.429","0.328","null","null","95","350","null","null","null","90.5","null","161","761","801","null","null","null","null","null","null","null","null","null"
"1575",408241,"Jake Peavy","1575","100.00","0.216","0.116","0.283","0.332","0.273","null","null","80","370","null","null","null","88.6","null","174","735","833","null","null","null","null","null","null","null","null","null"
"1562",499856,"Chris Jakubauskas","1562","100.00","0.254","0.207","0.254","0.461","0.330","null","null","91","358","null","null","null","87.8","null","85","685","864","null","null","null","null","null","null","null","null","null"
"1521",453329,"Clay Buchholz","1521","100.00","0.256","0.149","0.281","0.404","0.320","null","null","91","356","null","null","null","88.4","null","164","676","836","null","null","null","null","null","null","null","null","null"
"1517",433589,"Yusmeiro Petit","1517","100.00","0.276","0.224","0.300","0.500","0.358","null","null","102","370","null","null","null","83.3","null","147","658","847","null","null","null","null","null","null","null","null","null"
"1509",116615,"Randy Johnson","1509","100.00","0.262","0.241","0.293","0.503","0.346","null","null","97","370","null","null","null","87.7","null","173","702","786","null","null","null","null","null","null","null","null","null"
"1503",434884,"Ryan Rowland-Smith","1503","100.00","0.239","0.135","0.253","0.374","0.293","null","null","87","364","null","null","null","84.2","null","103","707","790","null","null","null","null","null","null","null","null","null"
"1479",434671,"Anibal Sanchez","1479","100.00","0.253","0.160","0.292","0.413","0.333","null","null","84","332","null","null","null","87.1","null","137","642","812","null","null","null","null","null","null","null","null","null"
"1477",430654,"Brian Bass","1477","100.00","0.306","0.147","0.336","0.454","0.370","null","null","106","346","null","null","null","89.1","null","126","641","805","null","null","null","null","null","null","null","null","null"
"1476",450306,"Jason Vargas","1476","100.00","0.281","0.195","0.288","0.476","0.342","null","null","98","349","null","null","null","85.7","null","131","656","810","null","null","null","null","null","null","null","null","null"
