"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"CH","2015-04-15","82.7","2.0182","6.1035","Adam Wilk",592261,573244,"field_out","hit_into_play",,,,,"8","Delino DeShields grounds out sharply, third baseman Taylor Featherston to first baseman Efren Navarro.","R","R","L","TEX","LAA","X","5","ground_ball",1,1,2015,"0.9819416666666667","1.12020000000000000000","-0.0760","1.9140","null","null","null",2,9,"Bot","106.89","175.33",,,455104,,"150415_212038",,,,,,,"3.1900","1.3700","73","95.3","1.9830","82.1950","1364","5.8970",413768,573244,455104,519068,543213,605227,430947,459964,545361,518577,"54.5994","0.484","0.455","0.00",1,0,0,4,82,"3"
"FT","2015-04-15","89.7","1.9508","6.1788","Adam Wilk",592261,573244,"null","ball",,,,,"13","null","R","R","L","TEX","LAA","B","null","null",0,1,2015,"1.2741916666666667","2.0031333333333333","-0.4860","1.2420","null","null","null",2,9,"Bot","null","null",,,455104,,"150415_162213",,,,,,,"3.1900","1.3700","null","null","null","88.6690","2221","5.8850",413768,573244,455104,519068,543213,605227,430947,459964,545361,518577,"54.6114","0.000","0.000","null","null","null","null","null",82,"2"
"CH","2015-04-15","83.6","2.1557","6.0859","Adam Wilk",592261,573244,"null","called_strike",,,,,"8","null","R","R","L","TEX","LAA","S","null","null",0,0,2015,"0.89705000000000000000","1.19043333333333333333","-0.2610","1.7370","null","null","null",2,9,"Bot","null","null",,,455104,,"150415_162201",,,,,,,"3.1900","1.3700","null","null","null","83.1380","1420","5.8930",413768,573244,455104,519068,543213,605227,430947,459964,545361,518577,"54.6036","0.000","0.000","null","null","null","null","null",82,"1"
"CH","2015-04-15","82.4","2.0145","6.1328","Adam Wilk",449786,573244,"field_out","hit_into_play",,,,,"14","Carlos Corporan grounds out, shortstop Erick Aybar to first baseman Efren Navarro.","R","R","L","TEX","LAA","X","6","ground_ball",1,0,2015,"0.9610666666666667","1.01986666666666666667","0.8330","2.1650","null","null","null",1,9,"Bot","112.85","155.51",,,455104,,"150415_162110",,,,,,,"3.5400","1.6100","24","80.2","-4.3100","82.2550","1379","5.8550",413768,573244,455104,519068,543213,605227,430947,459964,545361,518577,"54.6420","0.142","0.133","0.00",1,0,0,2,81,"2"
"CH","2015-04-15","83.0","2.0185","6.1236","Adam Wilk",449786,573244,"null","ball",,,,,"14","null","R","R","L","TEX","LAA","B","null","null",0,0,2015,"1.0946666666666667","1.4642000000000000","0.9080","1.7350","null","null","null",1,9,"Bot","null","null",,,455104,,"150415_162058",,,,,,,"3.5400","1.6100","null","null","null","82.4590","1411","5.7460",413768,573244,455104,519068,543213,605227,430947,459964,545361,518577,"54.7506","0.000","0.000","null","null","null","null","null",81,"1"
"CU","2015-04-15","78.6","2.0596","6.1698","Adam Wilk",451713,573244,"field_out","hit_into_play",,,,,"7","Carlos Peguero flies out to left fielder Matt Joyce.","R","L","L","TEX","LAA","X","7","fly_ball",1,1,2015,"0.05370000000000000000","0.42073333333333333333","-0.4210","2.0900","null","null","null",0,9,"Bot","76.66","76.74",,,455104,,"150415_211848",,,,,,,"3.7000","1.7000","337","94.5","36.9830","77.4400","2228","5.3120",413768,573244,455104,519068,543213,605227,430947,459964,545361,518577,"55.1842","0.082","0.145","0.00",1,0,0,3,80,"3"
"FF","2015-04-15","89.4","2.1184","6.1714","Adam Wilk",451713,573244,"null","called_strike",,,,,"1","null","R","L","L","TEX","LAA","S","null","null",1,0,2015,"0.9958583333333333","2.1665333333333333","-0.5160","3.0710","null","null","null",0,9,"Bot","null","null",,,455104,,"150415_211835",,,,,,,"3.4200","1.6200","null","null","null","88.7100","2236","5.7500",413768,573244,455104,519068,543213,605227,430947,459964,545361,518577,"54.7468","0.000","0.000","null","null","null","null","null",80,"2"
"FF","2015-04-15","90.1","1.9314","6.2721","Adam Wilk",451713,573244,"null","ball",,,,,"13","null","R","L","L","TEX","LAA","B","null","null",0,0,2015,"0.92210000000000000000","2.0733666666666667","-1.5560","2.3190","null","null","null",0,9,"Bot","null","null",,,455104,,"150415_211823",,,,,,,"3.4200","1.6200","null","null","null","89.5830","2213","5.9630",413768,573244,455104,519068,543213,605227,430947,459964,545361,518577,"54.5334","0.000","0.000","null","null","null","null","null",80,"1"
"FF","2015-04-15","88.5","2.0215","6.1465","Adam Wilk",489267,573244,"home_run","hit_into_play_score",,,,,"5","Adam Rosales homers (1) on a fly ball to left center field.","R","R","L","TEX","LAA","X","null","fly_ball",3,2,2015,"1.2691","1.2541","0.1793","2.4175","null","null","null",0,9,"Bot","89.86","25.41",,,455104,,"150415_211738",,,,,,,"3.4976","1.6289","408","104.2","24.1770","88.2220","2231","6.0140",413768,573244,455104,519068,543213,605227,430947,459964,545361,518577,"54.4823","0.874","1.560","2.00",1,0,3,6,79,"7"
"SL","2015-04-15","82.6","2.0275","6.1435","Adam Wilk",489267,573244,"null","foul",,,,,"8","null","R","R","L","TEX","LAA","S","null","null",3,2,2015,"1.2311","0.7476","0.0437","1.8451","null","null","null",0,9,"Bot","null","null",,,455104,,"150415_161620",,,,,,,"3.4976","1.6289","null","null","null","82.7630","1394","6.3560",413768,573244,455104,519068,543213,605227,430947,459964,545361,518577,"54.1410","0.000","0.000","null","null","null","null","null",79,"6"
"FT","2015-04-15","88.2","2.0839","6.1411","Adam Wilk",489267,573244,"null","called_strike",,,,,"5","null","R","R","L","TEX","LAA","S","null","null",3,1,2015,"1.4690250000000000","1.7480000000000000","0.1420","2.6200","null","null","null",0,9,"Bot","null","null",,,455104,,"150415_161557",,,,,,,"3.5100","1.6100","null","null","null","88.1770","2208","5.4490",413768,573244,455104,519068,543213,605227,430947,459964,545361,518577,"55.0474","0.000","0.000","null","null","null","null","null",79,"5"
"CH","2015-04-15","82.5","null","null","Adam Wilk",489267,573244,"null","ball",,,,,"8","null","R","R","L","TEX","LAA","B","null","null",2,1,2015,"1.3187250000000000","0.97256666666666666667","-0.0350","1.9720","null","null","null",0,9,"Bot","null","null",,,"null",,"null",,,,,,,"3.5100","1.6100","null","null","null","null","null","null",413768,"null","null","null","null","null","null","null","null","null","null","0.000","0.000","null","null","null","null","null",79,"4"
"SL","2015-04-15","89.2","2.0191","6.2030","Adam Wilk",489267,573244,"null","ball",,,,,"12","null","R","R","L","TEX","LAA","B","null","null",1,1,2015,"1.4064","1.5989","2.0007","2.8212","null","null","null",0,9,"Bot","null","null",,,455104,,"150415_161516",,,,,,,"3.4976","1.6289","null","null","null","87.3290","2304","5.3690",413768,573244,455104,519068,543213,605227,430947,459964,545361,518577,"55.1275","0.000","0.000","null","null","null","null","null",79,"3"
"SL","2015-04-15","88.4","2.2998","6.0071","Adam Wilk",489267,573244,"null","ball",,,,,"14","null","R","R","L","TEX","LAA","B","null","null",0,1,2015,"1.5520","0.7686","1.6828","1.7424","null","null","null",0,9,"Bot","null","null",,,455104,,"150415_161454",,,,,,,"3.4976","1.6289","null","null","null","87.8980","2069","5.9980",413768,573244,455104,519068,543213,605227,430947,459964,545361,518577,"54.4988","0.000","0.000","null","null","null","null","null",79,"2"
"null","2015-04-15","null","null","null","Adam Wilk",489267,573244,"null","called_strike",,,,,"null","null","R","R","L","TEX","LAA","S","null","null",0,0,2015,"null","null","null","null","null","null","null",0,9,"Bot","null","null",,,"null",,"null",,,,,,,"null","null","null","null","null","null","null","null",413768,"null","null","null","null","null","null","null","null","null","null","0.000","0.000","null","null","null","null","null",79,"1"
"CH","2015-04-15","83.0","2.0803","6.0652","Adam Wilk",462101,573244,"strikeout","swinging_strike",,,,,"13","Elvis Andrus strikes out swinging.","R","R","L","TEX","LAA","S","null","null",1,2,2015,"1.0654416666666667","1.22340000000000000000","-0.5990","1.2920","596059.00","519048.00","425902.00",2,8,"Bot","null","null",,,455104,,"150415_160650",,,,,,,"3.3400","1.5100","null","null","null","82.6910","1376","5.9720",413768,573244,455104,519068,543213,605227,430947,459964,545361,518577,"54.5247","0.000","0.000","0.00",1,0,0,"null",75,"6"
"FT","2015-04-15","90.1","1.9983","6.1837","Adam Wilk",462101,573244,"null","foul",,,,,"13","null","R","R","L","TEX","LAA","S","null","null",1,2,2015,"1.3799583333333333","1.8039000000000000","-0.5280","1.3370","596059.00","519048.00","425902.00",2,8,"Bot","null","null",,,455104,,"150415_160619",,,,,,,"3.3400","1.5100","null","null","null","89.4160","2234","5.8180",413768,573244,455104,519068,543213,605227,430947,459964,545361,518577,"54.6782","0.000","0.000","null","null","null","null","null",75,"5"
