"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"FC","2016-09-29","85.6","1.7052","6.0186","Rob Zastryzny",501896,642239,"single","hit_into_play_no_out",,,,,"8","David Freese singles on a ground ball to center fielder Albert Almora.","R","R","L","PIT","CHC","X","null","ground_ball",1,0,2016,"0.54774166666666666667","0.73606666666666666667","0.1980","1.9450","null","null","null",2,4,"Bot","119.33","85.67",,,543148,,"160929_200412",,,,,,,"3.6000","1.5900","100","82.8","6.8470","85.2070","2154","6.3750",449244,642239,543148,595879,493128,600303,608365,575929,546991,519333,"54.1232","0.439","0.411","0.90",1,1,0,4,31,"2"
"CH","2016-09-29","82.9","1.4421","5.9659","Rob Zastryzny",501896,642239,"null","ball",,,,,"13","null","R","R","L","PIT","CHC","B","null","null",0,0,2016,"1.5079916666666667","1.28073333333333333333","-0.1540","0.0690","null","null","null",2,4,"Bot","null","null",,,543148,,"160929_200357",,,,,,,"3.8100","1.7300","null","null","null","82.7160","1641","6.6130",449244,642239,543148,595879,493128,600303,608365,575929,546991,519333,"53.8852","0.000","0.000","null","null","null","null","null",31,"1"
"FT","2016-09-29","91.0","1.5806","6.0573","Rob Zastryzny",446481,642239,"strikeout","swinging_strike",,,,,"12","Sean Rodriguez strikes out swinging.","R","R","L","PIT","CHC","S","null","null",0,2,2016,"0.56165833333333333333","1.6577000000000000","0.8480","3.1570","null","null","null",1,4,"Bot","null","null",,,543148,,"160929_200332",,,,,,,"3.5600","1.6200","null","null","null","91.3340","2320","6.3940",449244,642239,543148,595879,493128,600303,608365,575929,546991,519333,"54.1047","0.000","0.000","0.00",1,0,0,"null",30,"3"
"FF","2016-09-29","89.7","1.4697","6.0221","Rob Zastryzny",446481,642239,"null","called_strike",,,,,"13","null","R","R","L","PIT","CHC","S","null","null",0,1,2016,"0.64376666666666666667","1.7766666666666667","-0.9900","2.0640","null","null","null",1,4,"Bot","null","null",,,543148,,"160929_200321",,,,,,,"3.9400","1.8600","null","null","null","89.9370","2328","6.5550",449244,642239,543148,595879,493128,600303,608365,575929,546991,519333,"53.9434","0.000","0.000","null","null","null","null","null",30,"2"
"FT","2016-09-29","89.3","1.5198","6.0602","Rob Zastryzny",446481,642239,"null","called_strike",,,,,"7","null","R","R","L","PIT","CHC","S","null","null",0,0,2016,"0.44893333333333333333","1.5287000000000000","-0.3020","1.5650","null","null","null",1,4,"Bot","null","null",,,543148,,"160929_200309",,,,,,,"3.9000","1.6800","null","null","null","89.3430","2313","6.5060",449244,642239,543148,595879,493128,600303,608365,575929,546991,519333,"53.9924","0.000","0.000","null","null","null","null","null",30,"1"
"FF","2016-09-29","90.1","1.4498","5.9147","Rob Zastryzny",628356,642239,"field_out","hit_into_play",,,,,"7","Jung Ho Kang flies out to center fielder Albert Almora.","R","R","L","PIT","CHC","X","8","fly_ball",3,2,2016,"0.03839166666666666667","1.6605666666666667","-0.4160","2.1730","null","null","null",0,4,"Bot","118.73","69.91",,,543148,,"160929_200224",,,,,,,"3.6100","1.6400","361","88.6","30.7070","90.8010","2319","6.8770",449244,642239,543148,595879,493128,600303,608365,575929,546991,519333,"53.6212","0.057","0.083","0.00",1,0,0,3,29,"6"
"FT","2016-09-29","90.1","1.3624","6.0375","Rob Zastryzny",628356,642239,"null","ball",,,,,"12","null","R","R","L","PIT","CHC","B","null","null",2,2,2016,"0.50460000000000000000","1.5186666666666667","1.1590","3.0920","null","null","null",0,4,"Bot","null","null",,,543148,,"160929_200208",,,,,,,"3.8500","1.7700","null","null","null","90.4560","2276","6.4480",449244,642239,543148,595879,493128,600303,608365,575929,546991,519333,"54.0502","0.000","0.000","null","null","null","null","null",29,"5"
"FC","2016-09-29","85.1","1.5918","5.9098","Rob Zastryzny",628356,642239,"null","foul",,,,,"4","null","R","R","L","PIT","CHC","S","null","null",2,1,2016,"-0.14113333333333333333","0.77190000000000000000","-0.5230","2.3900","null","null","null",0,4,"Bot","null","null",,,543148,,"160929_200151",,,,,,,"3.6100","1.6400","null","null","null","84.6660","2174","6.0720",449244,642239,543148,595879,493128,600303,608365,575929,546991,519333,"54.4263","0.000","0.000","null","null","null","null","null",29,"4"
"FC","2016-09-29","85.2","1.5033","5.9118","Rob Zastryzny",628356,642239,"null","ball",,,,,"13","null","R","R","L","PIT","CHC","B","null","null",1,1,2016,"-0.17592500000000000000","0.78480000000000000000","-0.3850","0.6100","null","null","null",0,4,"Bot","null","null",,,543148,,"160929_200136",,,,,,,"3.8500","1.8200","null","null","null","84.4210","2113","6.1730",449244,642239,543148,595879,493128,600303,608365,575929,546991,519333,"54.3258","0.000","0.000","null","null","null","null","null",29,"3"
"CU","2016-09-29","77.6","1.3800","6.0730","Rob Zastryzny",628356,642239,"null","ball",,,,,"13","null","R","R","L","PIT","CHC","B","null","null",0,1,2016,"0.15946666666666666667","0.24156666666666666667","-0.9290","0.8630","null","null","null",0,4,"Bot","null","null",,,543148,,"160929_200121",,,,,,,"3.9000","1.7300","null","null","null","76.9450","2059","6.0550",449244,642239,543148,595879,493128,600303,608365,575929,546991,519333,"54.4432","0.000","0.000","null","null","null","null","null",29,"2"
