"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"FF","2008-09-24","88.9","null","null","Dan Meyer",445195,434159,"field_out","hit_into_play",,,,,"2","Travis Metcalf pops out to third baseman Jeff Baisley in foul territory.","R","R","L","TEX","OAK","X","5","popup",1,2,2008,"0.62567500000000000000","0.87395333333333333333","-0.2340","2.9010","null","460267.00","443558.00",2,8,"Bot","99.40","184.74",,,"null",,"null",,,,,,,"3.3800","1.5000","null","null","null","null","null","null",236127,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",1,0,0,"null",78,"4"
"SL","2008-09-24","88.7","null","null","Dan Meyer",445195,434159,"null","ball",,,,,"11","null","R","R","L","TEX","OAK","B","null","null",0,2,2008,"0.13399916666666666667","0.75470000000000000000","-1.2950","4.2380","null","460267.00","443558.00",2,8,"Bot","null","null",,,"null",,"null",,,,,,,"3.3800","1.5000","null","null","null","null","null","null",236127,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",78,"3"
"FF","2008-09-24","92.3","null","null","Dan Meyer",445195,434159,"null","foul",,,,,"11","null","R","R","L","TEX","OAK","S","null","null",0,1,2008,"1.0319025000000000","1.6038066666666667","-0.3360","3.7580","null","460267.00","443558.00",2,8,"Bot","null","null",,,"null",,"null",,,,,,,"3.3800","1.5000","null","null","null","null","null","null",236127,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",78,"2"
"FF","2008-09-24","91.6","null","null","Dan Meyer",445195,434159,"null","foul",,,,,"6","null","R","R","L","TEX","OAK","S","null","null",0,0,2008,"0.78376833333333333333","1.7875600000000000","0.6660","2.5360","null","460267.00","443558.00",2,8,"Bot","null","null",,,"null",,"null",,,,,,,"3.3800","1.5000","null","null","null","null","null","null",236127,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",78,"1"
"CH","2008-09-24","81.8","null","null","Dan Meyer",408042,434159,"field_out","hit_into_play",,,,,"7","Gerald Laird flies out to left fielder Aaron Cunningham.","R","R","L","TEX","OAK","X","7","fly_ball",2,2,2008,"1.1323808333333333","1.01384666666666666667","-0.6190","1.5120","null","460267.00","443558.00",1,8,"Bot","37.15","92.37",,,"null",,"null",,,,,,,"3.2200","1.5400","null","null","null","null","null","null",236127,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",1,0,0,"null",77,"5"
"FF","2008-09-24","92.7","null","null","Dan Meyer",408042,434159,"null","swinging_strike",,,,,"1","null","R","R","L","TEX","OAK","S","null","null",2,1,2008,"1.0022600000000000","1.7901400000000000","-0.3460","2.9020","null","460267.00","443558.00",1,8,"Bot","null","null",,,"null",,"null",,,,,,,"3.2200","1.5400","null","null","null","null","null","null",236127,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",77,"4"
"SL","2008-09-24","87.8","null","null","Dan Meyer",408042,434159,"null","ball",,,,,"13","null","R","R","L","TEX","OAK","B","null","null",1,1,2008,"0.27469666666666666667","0.95336000000000000000","-2.3680","1.5390","null","460267.00","443558.00",1,8,"Bot","null","null",,,"null",,"null",,,,,,,"3.2200","1.5400","null","null","null","null","null","null",236127,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",77,"3"
"CH","2008-09-24","80.6","null","null","Dan Meyer",408042,434159,"null","foul",,,,,"6","null","R","R","L","TEX","OAK","S","null","null",1,0,2008,"0.75663083333333333333","1.3346266666666667","0.3830","2.6820","null","460267.00","443558.00",1,8,"Bot","null","null",,,"null",,"null",,,,,,,"3.2200","1.5400","null","null","null","null","null","null",236127,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",77,"2"
"FF","2008-09-24","92.1","null","null","Dan Meyer",408042,434159,"null","ball",,,,,"12","null","R","R","L","TEX","OAK","B","null","null",0,0,2008,"0.69665000000000000000","1.3720366666666667","1.8100","4.5480","null","460267.00","443558.00",1,8,"Bot","null","null",,,"null",,"null",,,,,,,"3.2200","1.5400","null","null","null","null","null","null",236127,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",77,"1"
"FF","2008-09-24","92.4","null","null","Dan Meyer",443558,434159,"single","hit_into_play_no_out",,,,,"9","Nelson Cruz singles on a pop up to first baseman Daric Barton.    Brandon Boggs to 2nd.","R","R","L","TEX","OAK","X","null","popup",2,1,2008,"1.0344075000000000","1.7441300000000000","0.5560","2.0280","null","null","460267.00",1,8,"Bot","169.68","152.61",,,"null",,"null",,,,,,,"3.3800","1.5000","null","null","null","null","null","null",236127,"null","null","null","null","null","null","null","null","null","null","null","null","0.90",1,1,0,"null",76,"4"
