"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"SL","2015-10-04","88.5","-1.3034","5.9566","Jose Urena",433217,570632,"field_out","hit_into_play",,,,,"6","Andres Blanco grounds out to first baseman Justin Bour.","R","L","R","PHI","MIA","X","3","ground_ball",1,2,2015,"0.12328333333333333333","0.82636666666666666667","0.5220","2.5800","571437.00","null","596748.00",2,7,"Bot","147.87","175.14",,,542513,,"",,,,,,,"3.2600","1.5500","16","74.7","-10.4070","88.4350","2210","6.4720",416073,570632,542513,571506,543829,431171,500743,518618,542303,400085,"54.0270","0.084","0.079","0.00",1,0,0,2,61,"4"
"FF","2015-10-04","96.7","-1.4407","6.0355","Jose Urena",433217,570632,"null","foul",,,,,"1","null","R","L","R","PHI","MIA","S","null","null",1,1,2015,"-0.80495833333333333333","1.6476666666666667","-0.2910","2.9790","571437.00","null","596748.00",2,7,"Bot","null","null",,,542513,,"",,,,,,,"3.2600","1.5500","null","null","null","96.4690","1460","6.6110",416073,570632,542513,571506,543829,431171,500743,518618,542303,400085,"53.8881","0.000","0.000","null","null","null","null","null",61,"3"
"FT","2015-10-04","95.2","-1.1694","6.0872","Jose Urena",433217,570632,"null","swinging_strike",,,,,"13","null","R","L","R","PHI","MIA","S","null","null",1,0,2015,"-1.8445333333333333","0.91953333333333333333","-0.8580","1.7490","571437.00","null","596748.00",2,7,"Bot","null","null",,,542513,,"",,,,,,,"3.2600","1.5500","null","null","null","94.6300","2233","6.7160",416073,570632,542513,571506,543829,431171,500743,518618,542303,400085,"53.7831","0.000","0.000","null","null","null","null","null",61,"2"
"FF","2015-10-04","96.9","-1.3805","6.0280","Jose Urena",433217,570632,"null","ball",,,,,"11","null","R","L","R","PHI","MIA","B","null","null",0,0,2015,"-0.87871666666666666667","1.7738000000000000","-1.2000","3.2300","571437.00","null","596748.00",2,7,"Bot","null","null",,,542513,,"151004_171013",,,,,,,"3.3300","1.5500","null","null","null","96.2870","2243","6.5000",416073,570632,542513,571506,543829,431171,500743,518618,542303,400085,"53.9993","0.000","0.000","null","null","null","null","null",61,"1"
"FF","2015-10-04","96.4","-1.5135","6.0270","Jose Urena",425796,570632,"field_out","hit_into_play",,,,,"13","Jeff Francoeur pops out to second baseman Dee Gordon.","R","R","R","PHI","MIA","X","4","popup",0,0,2015,"-1.2795166666666667","1.4900000000000000","-1.3800","2.2250","571437.00","null","596748.00",1,7,"Bot","152.11","138.78",,,542513,,"151004_170809",,,,,,,"3.4400","1.6100","176","57.3","32.8920","96.1510","2204","6.6910",416073,570632,542513,571506,543829,431171,500743,518618,542303,400085,"53.8089","0.269","0.257","0.00",1,0,0,1,60,"1"
"SL","2015-10-04","87.0","-1.2660","5.9820","Jose Urena",573131,570632,"strikeout","swinging_strike",,,,,"5","Darin Ruf strikes out swinging.","R","R","R","PHI","MIA","S","null","null",2,2,2015,"0.25966666666666666667","0.66296666666666666667","0.0270","2.7680","571437.00","null","596748.00",0,7,"Bot","null","null",,,542513,,"151004_170729",,,,,,,"3.5400","1.6100","null","null","null","87.2910","2220","6.3320",416073,570632,542513,571506,543829,431171,500743,518618,542303,400085,"54.1677","0.000","0.000","0.00",1,0,0,"null",59,"5"
"FF","2015-10-04","96.6","-1.2183","6.1084","Jose Urena",573131,570632,"null","ball",,,,,"7","null","R","R","R","PHI","MIA","B","null","null",1,2,2015,"-0.93855833333333333333","1.3653000000000000","-0.3180","1.4900","571437.00","null","596748.00",0,7,"Bot","null","null",,,542513,,"151004_170707",,,,,,,"3.5400","1.6100","null","null","null","96.5610","2108","6.7510",416073,570632,542513,571506,543829,431171,500743,518618,542303,400085,"53.7489","0.000","0.000","null","null","null","null","null",59,"4"
"FF","2015-10-04","96.3","-1.3545","6.1283","Jose Urena",573131,570632,"null","swinging_strike",,,,,"5","null","R","R","R","PHI","MIA","S","null","null",1,1,2015,"-0.85645000000000000000","1.4298000000000000","-0.1460","2.8790","571437.00","null","596748.00",0,7,"Bot","null","null",,,542513,,"151004_170636",,,,,,,"3.5400","1.6100","null","null","null","96.2080","2078","6.6200",416073,570632,542513,571506,543829,431171,500743,518618,542303,400085,"53.8795","0.000","0.000","null","null","null","null","null",59,"3"
"SL","2015-10-04","87.4","-1.0689","6.2443","Jose Urena",573131,570632,"null","blocked_ball",,,,,"14","null","R","R","R","PHI","MIA","B","null","null",0,1,2015,"0.04674166666666666667","0.87080000000000000000","1.6270","1.1120","571437.00","null","596748.00",0,7,"Bot","null","null",,,542513,,"151004_170614",,,,,,,"3.5900","1.6100","null","null","null","88.1420","2358","6.6660",416073,570632,542513,571506,543829,431171,500743,518618,542303,400085,"53.8333","0.000","0.000","null","null","null","null","null",59,"2"
"FT","2015-10-04","95.9","-1.4628","6.0999","Jose Urena",573131,570632,"null","called_strike",,,,,"4","null","R","R","R","PHI","MIA","S","null","null",0,0,2015,"-1.10416666666666666667","0.93100000000000000000","-0.5000","2.7050","571437.00","null","596748.00",0,7,"Bot","null","null",,,542513,,"151004_170547",,,,,,,"3.5400","1.5200","null","null","null","96.9930","2138","6.9010",416073,570632,542513,571506,543829,431171,500743,518618,542303,400085,"53.5981","0.000","0.000","null","null","null","null","null",59,"1"
