"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"FT","2012-04-25","90.0","null","null","Thad Weber",499926,519403,"single","hit_into_play_no_out",,,,,"13","Alex Liddi singles on a ground ball to left fielder Don Kelly.    Justin Smoak to 3rd.    Jesus Montero to 2nd.","R","R","R","DET","SEA","X","null","ground_ball",0,1,2012,"-1.7819083333333333","1.24060000000000000000","-1.0530","2.3840","null","475253.00","524968.00",0,6,"Top","94.38","125.50",,,"null",,"null",,,,,,,"3.7500","1.7600","null","null","null","null","null","null",318005,"null","null","null","null","null","null","null","null","null","null","null","null","0.90",1,1,0,"null",53,"2"
"FT","2012-04-25","89.9","null","null","Thad Weber",499926,519403,"null","called_strike",,,,,"13","null","R","R","R","DET","SEA","S","null","null",0,0,2012,"-1.7220666666666667","1.5358666666666667","-1.0910","2.1900","null","475253.00","524968.00",0,6,"Top","null","null",,,"null",,"null",,,,,,,"3.7700","1.7400","null","null","null","null","null","null",318005,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",53,"1"
"CU","2012-04-25","80.1","null","null","Thad Weber",524968,519403,"single","hit_into_play_score",,,,,"11","Jesus Montero singles on a ground ball to center fielder Austin Jackson.    Ichiro Suzuki scores.    Justin Smoak to 2nd.","R","R","R","DET","SEA","X","null","ground_ball",0,1,2012,"-0.03675833333333333333","-1.0513000000000000","-0.9800","2.8110","null","400085.00","475253.00",0,6,"Top","138.55","107.43",,,"null",,"null",,,,,,,"3.5600","1.7200","null","null","null","null","null","null",318005,"null","null","null","null","null","null","null","null","null","null","null","null","0.90",1,1,0,"null",52,"2"
"FF","2012-04-25","89.6","null","null","Thad Weber",524968,519403,"null","foul",,,,,"6","null","R","R","R","DET","SEA","S","null","null",0,0,2012,"-0.66440000000000000000","1.2936333333333333","0.4910","2.4960","null","400085.00","475253.00",0,6,"Top","null","null",,,"null",,"null",,,,,,,"3.5600","1.7200","null","null","null","null","null","null",318005,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",52,"1"
"FT","2012-04-25","90.6","null","null","Thad Weber",475253,519403,"walk","ball",,,,,"13","Justin Smoak walks.","R","L","R","DET","SEA","B","null","null",3,1,2012,"-1.6608333333333333","0.95680000000000000000","-1.6900","1.1430","null","400085.00","null",0,6,"Top","null","null",,,"null",,"null",,,,,,,"3.6400","1.5200","null","null","null","null","null","null",318005,"null","null","null","null","null","null","null","null","null","null","null","null","0.70",1,0,0,"null",51,"5"
"FF","2012-04-25","89.7","null","null","Thad Weber",475253,519403,"null","ball",,,,,"11","null","R","L","R","DET","SEA","B","null","null",2,1,2012,"-1.2516833333333333","1.14886666666666666667","-2.1640","3.2170","null","400085.00","null",0,6,"Top","null","null",,,"null",,"null",,,,,,,"3.6000","1.6700","null","null","null","null","null","null",318005,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",51,"4"
"CH","2012-04-25","83.1","null","null","Thad Weber",475253,519403,"null","ball",,,,,"14","null","R","L","R","DET","SEA","B","null","null",1,1,2012,"-0.68249166666666666667","0.95823333333333333333","0.7270","1.1320","null","400085.00","null",0,6,"Top","null","null",,,"null",,"null",,,,,,,"3.6300","1.3800","null","null","null","null","null","null",318005,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",51,"3"
"FF","2012-04-25","89.0","null","null","Thad Weber",475253,519403,"null","ball",,,,,"14","null","R","L","R","DET","SEA","B","null","null",0,1,2012,"-0.48765833333333333333","1.27786666666666666667","1.1620","1.6660","null","400085.00","null",0,6,"Top","null","null",,,"null",,"null",,,,,,,"3.6100","1.5000","null","null","null","null","null","null",318005,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",51,"2"
"CH","2012-04-25","82.7","null","null","Thad Weber",475253,519403,"null","foul",,,,,"13","null","R","L","R","DET","SEA","S","null","null",0,0,2012,"-0.90376666666666666667","0.87080000000000000000","-0.3030","1.1160","null","400085.00","null",0,6,"Top","null","null",,,"null",,"null",,,,,,,"3.6100","1.7100","null","null","null","null","null","null",318005,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",51,"1"
"FT","2012-04-25","90.5","null","null","Thad Weber",400085,519403,"double","hit_into_play_no_out",,,,,"11","Ichiro Suzuki doubles (4) on a ground ball to left fielder Don Kelly.","R","L","R","DET","SEA","X","null","ground_ball",0,0,2012,"-1.4284250000000000","1.06286666666666666667","-1.1070","2.8810","null","null","null",0,6,"Top","53.21","119.48",,,"null",,"null",,,,,,,"3.5200","1.5700","null","null","null","null","null","null",318005,"null","null","null","null","null","null","null","null","null","null","null","null","1.25",1,1,1,"null",50,"1"
