"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"FC","2017-08-02","84.0","-1.7484","6.3246","Robert Stephenson",457705,596112,"field_out","hit_into_play",,,,,"8","Andrew McCutchen flies out to left fielder Adam Duvall.  ","R","R","R","PIT","CIN","X","7","fly_ball",1,2,2017,"-0.1325","0.3522","-0.2330","1.9839","null","516782.00","null",1,6,"Bot","74.49","103.85",,,571466,,"170803_010611",,,,,,,"3.3860","1.4563","313","89.0","43.4930","82.4480","2515","5.4810",491697,596112,571466,458015,571697,553993,606299,594807,571740,608385,"55.0207","0.006","0.007","0.00",1,0,0,3,48,"4"
"FC","2017-08-02","84.3","-1.6556","6.2089","Robert Stephenson",457705,596112,"null","called_strike",,,,,"9","null","R","R","R","PIT","CIN","S","null","null",1,1,2017,"-0.2154","0.2848","0.4746","1.7144","null","516782.00","null",1,6,"Bot","null","null",,,571466,,"170803_010532",,,,,,,"3.4062","1.4764","null","null","null","83.3900","2437","5.7830",491697,596112,571466,458015,571697,553993,606299,594807,571740,608385,"54.7185","0.000","0.000","null","null","null","null","null",48,"3"
"FC","2017-08-02","84.2","-1.8241","6.2104","Robert Stephenson",457705,596112,"null","foul",,,,,"4","null","R","R","R","PIT","CIN","S","null","null",1,0,2017,"-0.3370","-0.0085","-0.5681","2.5856","null","516782.00","null",1,6,"Bot","null","null",,,571466,,"170803_010502",,,,,,,"3.3860","1.4563","null","null","null","83.7630","2403","5.7410",491697,596112,571466,458015,571697,553993,606299,594807,571740,608385,"54.7600","0.000","0.000","null","null","null","null","null",48,"2"
"FC","2017-08-02","85.0","-1.9675","6.2630","Robert Stephenson",457705,596112,"null","ball",,,,,"14","null","R","R","R","PIT","CIN","B","null","null",0,0,2017,"-0.1152","0.3003","0.5166","0.5304","null","null","516782.00",1,6,"Bot","null","null",,,571466,,"170803_010422",,,,,,,"3.4062","1.4764","null","null","null","84.0130","2461","5.8790",491697,596112,571466,458015,571697,553993,606299,594807,571740,608385,"54.6221","0.000","0.000","null","null","null","null","null",48,"1"
"FF","2017-08-02","91.2","-1.7248","6.1508","Robert Stephenson",624428,596112,"field_out","hit_into_play",,,,,"5","Adam Frazier pops out to shortstop Jose Peraza.  ","R","L","R","PIT","CIN","X","6","popup",2,1,2017,"-1.1389","1.6075","0.1608","1.9377","null","null","516782.00",0,6,"Bot","90.85","141.42",,,571466,,"170803_010340",,,,,,,"3.2146","1.3149","179","80.8","61.4580","90.6130","2272","6.0650",491697,596112,571466,458015,571697,553993,606299,594807,571740,608385,"54.4358","0.012","0.013","0.00",1,0,0,3,47,"4"
"FF","2017-08-02","90.9","-1.9739","6.1517","Robert Stephenson",624428,596112,"null","ball",,,,,"9","null","R","L","R","PIT","CIN","B","null","null",1,1,2017,"-1.3413","1.5495","0.8050","1.4742","null","null","516782.00",0,6,"Bot","null","null",,,571466,,"170803_010308",,,,,,,"3.1336","1.3742","null","null","null","90.1490","2251","6.0100",491697,596112,571466,458015,571697,553993,606299,594807,571740,608385,"54.4911","0.000","0.000","null","null","null","null","null",47,"3"
"CH","2017-08-02","84.4","-1.6404","6.2974","Robert Stephenson",624428,596112,"null","ball",,,,,"14","null","R","L","R","PIT","CIN","B","null","null",0,1,2017,"-0.9315","1.1921","0.8294","1.1372","null","null","516782.00",0,6,"Bot","null","null",,,571466,,"170803_010133",,,,,,,"3.2150","1.3154","null","null","null","83.7570","1538","5.8790",491697,596112,571466,458015,571697,553993,606299,594807,571740,608385,"54.6224","0.000","0.000","null","null","null","null","null",47,"2"
"FF","2017-08-02","92.8","-1.9967","6.0738","Robert Stephenson",624428,596112,"null","foul",,,,,"6","null","R","L","R","PIT","CIN","S","null","null",0,0,2017,"-1.2330","1.5609","0.7989","2.1999","null","null","516782.00",0,6,"Bot","null","null",,,571466,,"170803_010104",,,,,,,"3.2150","1.3154","14","89.4","-8.8076","91.8720","2329","5.9130",491697,596112,571466,458015,571697,553993,606299,594807,571740,608385,"54.5881","0.000","0.000","null","null","null","null",2,47,"1"
"FF","2017-08-02","90.9","-1.8537","6.3088","Robert Stephenson",516782,596112,"single","hit_into_play_no_out",,,,,"2","Starling Marte singles on a bunt ground ball to catcher Tucker Barnhart, deflected by pitcher Robert Stephenson.  ","R","R","R","PIT","CIN","X","1","ground_ball",0,0,2017,"-1.2436","1.5500","-0.2566","3.4060","null","null","null",0,6,"Bot","119.33","189.90",,,"null",,"170803_005832",,,,,,,"3.3760","1.3858","null","40.0","-36.0000","null","2303","5.8687",491697,"null","null","null","null","null","null","null","null","null","54.6331","0.219","0.203","0.90",1,1,0,1,46,"1"
"FC","2017-08-02","83.8","-1.7542","6.3233","Robert Stephenson",592866,596112,"strikeout","foul_tip",,,,,"4","Trevor Williams strikes out on a foul tip.  ","R","R","R","PIT","CIN","S","null","null",2,2,2017,"-0.1539","0.2413","-0.5053","2.7531","null","570256.00","null",2,5,"Bot","null","null",,,571466,,"170803_003558",,,,,,,"3.7825","1.4734","null","null","null","82.6740","2318","5.5520",491697,596112,571466,458015,571697,553993,606299,594807,571740,608385,"54.9491","0.000","0.000","0.00",1,0,0,"null",38,"5"
