"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"SL","2015-09-25","83.3","1.7374","5.6722","Andrew McKirahan",425772,605374,"strikeout","swinging_strike",,,,,"9","Jeff Mathis strikes out swinging.","R","R","L","MIA","ATL","S","null","null",2,2,2015,"0.05787500000000000000","0.10396666666666666667","0.6960","1.4190","null","null","null",2,6,"Bot","null","null",,,543432,,"150925_212138",,,,,,,"3.2100","1.3600","null","null","null","82.2100","null","5.8020",415941,605374,543432,518692,593495,493343,592743,611177,457727,456422,"54.6967","0.000","0.000","0.00",1,0,0,"null",63,"5"
"FF","2015-09-25","94.3","1.3991","5.8098","Andrew McKirahan",425772,605374,"null","ball",,,,,"11","null","R","R","L","MIA","ATL","B","null","null",1,2,2015,"0.08710000000000000000","1.4154666666666667","-1.0320","4.0320","null","null","null",2,6,"Bot","null","null",,,543432,,"150925_212121",,,,,,,"3.5300","1.6000","null","null","null","94.0390","2039","6.3260",415941,605374,543432,518692,593495,493343,592743,611177,457727,456422,"54.1723","0.000","0.000","null","null","null","null","null",63,"4"
"FF","2015-09-25","93.2","1.2826","6.0435","Andrew McKirahan",425772,605374,"null","foul",,,,,"4","null","R","R","L","MIA","ATL","S","null","null",1,1,2015,"-0.12721666666666666667","1.4885666666666667","-0.6630","2.6240","null","null","null",2,6,"Bot","null","null",,,543432,,"150925_212054",,,,,,,"3.2100","1.3600","8","86.5","-23.2620","92.8100","2170","6.2040",415941,605374,543432,518692,593495,493343,592743,611177,457727,456422,"54.2946","0.000","0.000","null","null","null","null",2,63,"3"
"FT","2015-09-25","92.9","1.6833","5.7223","Andrew McKirahan",425772,605374,"null","foul",,,,,"8","null","R","R","L","MIA","ATL","S","null","null",1,0,2015,"0.87200000000000000000","1.14026666666666666667","0.1750","1.8390","null","null","null",2,6,"Bot","null","null",,,543432,,"150925_212032",,,,,,,"3.2100","1.3600","null","null","null","93.1630","2085","6.6370",415941,605374,543432,518692,593495,493343,592743,611177,457727,456422,"53.8616","0.000","0.000","null","null","null","null","null",63,"2"
"FT","2015-09-25","94.3","1.3709","5.8350","Andrew McKirahan",425772,605374,"null","ball",,,,,"13","null","R","R","L","MIA","ATL","B","null","null",0,0,2015,"1.5121666666666667","1.3237333333333333","-0.0310","0.6710","null","null","null",2,6,"Bot","null","null",,,543432,,"150925_212009",,,,,,,"3.4900","1.6100","null","null","null","92.9900","2192","6.5060",415941,605374,543432,518692,593495,493343,592743,611177,457727,456422,"53.9926","0.000","0.000","null","null","null","null","null",63,"1"
"SL","2015-09-25","85.3","1.7331","5.8008","Andrew McKirahan",518618,605374,"field_out","hit_into_play",,,,,"6","Derek Dietrich grounds out, second baseman Daniel Castro to first baseman Freddie Freeman.","R","L","L","MIA","ATL","X","4","ground_ball",0,1,2015,"0.01055833333333333333","-0.11390000000000000000","0.6890","2.6710","null","null","null",1,6,"Bot","141.96","161.37",,,543432,,"150925_211927",,,,,,,"3.2500","1.4300","115","61.8","13.1980","83.9060","2136","5.9960",415941,605374,543432,518692,593495,493343,592743,611177,457727,456422,"54.5021","0.165","0.154","0.00",1,0,0,2,62,"2"
"FT","2015-09-25","93.1","1.6253","5.8053","Andrew McKirahan",518618,605374,"null","called_strike",,,,,"9","null","R","L","L","MIA","ATL","S","null","null",0,0,2015,"0.9861166666666667","1.4713666666666667","0.5710","1.6930","null","null","null",1,6,"Bot","null","null",,,543432,,"150925_211912",,,,,,,"3.2500","1.4300","null","null","null","92.7100","2108","6.6520",415941,605374,543432,518692,593495,493343,592743,611177,457727,456422,"53.8465","0.000","0.000","null","null","null","null","null",62,"1"
"FF","2015-09-25","93.3","1.4976","5.9317","Andrew McKirahan",542303,605374,"field_out","hit_into_play",,,,,"1","Marcell Ozuna flies out to center fielder Cameron Maybin.","R","R","L","MIA","ATL","X","8","fly_ball",1,0,2015,"0.08431666666666666667","1.3366333333333333","-0.4760","3.4110","null","null","null",0,6,"Bot","128.01","76.44",,,543432,,"150925_211833",,,,,,,"3.6200","1.6100","311","90.7","39.1270","93.1910","2187","6.5960",415941,605374,543432,518692,593495,493343,592743,611177,457727,456422,"53.9019","0.024","0.039","0.00",1,0,0,3,61,"2"
"FT","2015-09-25","92.0","null","null","Andrew McKirahan",542303,605374,"null","ball",,,,,"14","null","R","R","L","MIA","ATL","B","null","null",0,0,2015,"1.4676333333333333","1.11160000000000000000","1.0670","1.7710","null","null","null",0,6,"Bot","null","null",,,"null",,"null",,,,,,,"3.6200","1.5600","null","null","null","null","null","null",415941,"null","null","null","null","null","null","null","null","null","null","0.000","0.000","null","null","null","null","null",61,"1"
"SL","2015-09-25","82.5","1.8146","5.6445","Andrew McKirahan",571506,605374,"field_out","hit_into_play",,,,,"8","Justin Bour grounds out, second baseman Daniel Castro to first baseman Freddie Freeman.","R","L","L","MIA","ATL","X","4","ground_ball",2,1,2015,"0.13580833333333333333","-0.17840000000000000000","-0.2310","2.1580","null","null","null",2,5,"Bot","143.78","158.95",,,543432,,"150925_210725",,,,,,,"3.6400","1.6700","18","107.2","-8.2500","81.1130","null","5.7760",415941,605374,543432,518692,593495,493343,592743,456422,457727,455976,"54.7223","0.364","0.334","0.00",1,0,0,2,57,"4"
