"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"FF","2010-09-29","95.3","null","null","Jose Ceda",117601,469167,"strikeout","called_strike",,,,,"13","Derrek Lee called out on strikes.","R","R","R","ATL","FLA","S","null","null",1,2,2010,"-0.19680000000000000000","1.27213333333333333333","-0.9070","2.7410","null","408299.00","429841.00",2,4,"Bot","null","null",,,"null",,"null",,,,,,,"3.8500","1.8800","null","null","null","null","null","null",266171,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",1,0,0,"null",38,"4"
"FF","2010-09-29","95.3","null","null","Jose Ceda",117601,469167,"null","ball",,,,,"12","null","R","R","R","ATL","FLA","B","null","null",0,2,2010,"-0.05624166666666666667","1.5917666666666667","1.1570","3.0360","null","408299.00","429841.00",2,4,"Bot","null","null",,,"null",,"null",,,,,,,"3.8700","1.8300","null","null","null","null","null","null",266171,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",38,"3"
"SL","2010-09-29","84.2","null","null","Jose Ceda",117601,469167,"null","called_strike",,,,,"5","null","R","R","R","ATL","FLA","S","null","null",0,1,2010,"0.55191666666666666667","0.23726666666666666667","-0.0940","2.3630","null","408299.00","429841.00",2,4,"Bot","null","null",,,"null",,"null",,,,,,,"3.7200","1.7100","null","null","null","null","null","null",266171,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",38,"2"
"FF","2010-09-29","93.4","null","null","Jose Ceda",117601,469167,"null","called_strike",,,,,"6","null","R","R","R","ATL","FLA","S","null","null",0,0,2010,"-0.35684166666666666667","1.16033333333333333333","0.7120","2.8870","null","408299.00","429841.00",2,4,"Bot","null","null",,,"null",,"null",,,,,,,"3.9300","1.9200","null","null","null","null","null","null",266171,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",38,"1"
"SL","2010-09-29","84.5","null","null","Jose Ceda",429841,469167,"walk","ball",,,,,"14","Matt Diaz walks.","R","R","R","ATL","FLA","B","null","null",3,2,2010,"0.42249166666666666667","-0.12536666666666666667","1.4990","2.2900","null","408299.00","null",2,4,"Bot","null","null",,,"null",,"null",,,,,,,"3.7000","1.7700","null","null","null","null","null","null",266171,"null","null","null","null","null","null","null","null","null","null","null","null","0.70",1,0,0,"null",37,"6"
"FF","2010-09-29","92.8","null","null","Jose Ceda",429841,469167,"null","called_strike",,,,,"7","null","R","R","R","ATL","FLA","S","null","null",3,1,2010,"-0.18427500000000000000","1.5831666666666667","-0.3670","1.9300","null","null","408299.00",2,4,"Bot","null","null",,,"null",,"null",,,,,,,"3.7000","1.8100","null","null","null","null","null","null",266171,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",37,"5"
"FF","2010-09-29","92.6","null","null","Jose Ceda",429841,469167,"null","ball",,,,,"13","null","R","R","R","ATL","FLA","B","null","null",2,1,2010,"-0.14252500000000000000","1.6147000000000000","-1.4710","2.6350","null","null","408299.00",2,4,"Bot","null","null",,,"null",,"null",,,,,,,"3.8000","1.8600","null","null","null","null","null","null",266171,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",37,"4"
"SL","2010-09-29","82.2","null","null","Jose Ceda",429841,469167,"null","ball",,,,,"13","null","R","R","R","ATL","FLA","B","null","null",1,1,2010,"0.54635000000000000000","-0.25723333333333333333","-0.2080","0.8430","null","null","408299.00",2,4,"Bot","null","null",,,"null",,"null",,,,,,,"3.7600","1.8200","null","null","null","null","null","null",266171,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",37,"3"
"FF","2010-09-29","92.3","null","null","Jose Ceda",429841,469167,"null","foul",,,,,"5","null","R","R","R","ATL","FLA","S","null","null",1,0,2010,"-0.02980000000000000000","1.6734666666666667","0.1250","2.3240","null","null","408299.00",2,4,"Bot","null","null",,,"null",,"null",,,,,,,"3.4300","1.5700","null","null","null","null","null","null",266171,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",37,"2"
"SL","2010-09-29","81.8","null","null","Jose Ceda",429841,469167,"null","ball",,,,,"14","null","R","R","R","ATL","FLA","B","null","null",0,0,2010,"0.59923333333333333333","-0.00066666666666666667","0.1950","1.5250","null","null","408299.00",2,4,"Bot","null","null",,,"null",,"null",,,,,,,"3.8300","1.8600","null","null","null","null","null","null",266171,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",37,"1"
"SL","2010-09-29","81.2","null","null","Jose Ceda",518792,469167,"field_out","hit_into_play",,,,,"9","Jason Heyward flies out to right fielder Mike Stanton.","R","L","R","ATL","FLA","X","9","fly_ball",0,2,2010,"0.56583333333333333333","-0.04223333333333333333","0.6590","1.8930","null","null","408299.00",1,4,"Bot","174.70","127.51",,,"null",,"null",,,,,,,"4.0100","1.9100","null","null","null","null","null","null",266171,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",1,0,0,"null",36,"4"
"FF","2010-09-29","92.6","null","null","Jose Ceda",518792,469167,"null","foul",,,,,"5","null","R","L","R","ATL","FLA","S","null","null",0,2,2010,"-0.02284166666666666667","1.3395000000000000","-0.0350","3.2190","null","null","408299.00",1,4,"Bot","null","null",,,"null",,"null",,,,,,,"4.0100","1.9100","null","null","null","null","null","null",266171,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",36,"3"
"FF","2010-09-29","91.3","null","null","Jose Ceda",518792,469167,"null","foul",,,,,"5","null","R","L","R","ATL","FLA","S","null","null",0,1,2010,"-0.22324166666666666667","1.3753333333333333","0.1520","3.3180","null","null","408299.00",1,4,"Bot","null","null",,,"null",,"null",,,,,,,"4.0100","1.9100","null","null","null","null","null","null",266171,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",36,"2"
"FF","2010-09-29","91.2","null","null","Jose Ceda",518792,469167,"null","called_strike",,,,,"6","null","R","L","R","ATL","FLA","S","null","null",0,0,2010,"-0.40276666666666666667","1.4584666666666667","0.3380","3.2980","null","null","408299.00",1,4,"Bot","null","null",,,"null",,"null",,,,,,,"4.2900","2.1200","null","null","null","null","null","null",266171,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",36,"1"
"SL","2010-09-29","91.8","null","null","Jose Ceda",408299,469167,"walk","ball",,,,,"14","Omar Infante walks.","R","R","R","ATL","FLA","B","null","null",3,1,2010,"0.15390000000000000000","1.3108333333333333","1.6800","2.3630","null","null","null",1,4,"Bot","null","null",,,"null",,"null",,,,,,,"3.5700","1.8200","null","null","null","null","null","null",266171,"null","null","null","null","null","null","null","null","null","null","null","null","0.70",1,0,0,"null",35,"5"
"FF","2010-09-29","91.2","null","null","Jose Ceda",408299,469167,"null","called_strike",,,,,"5","null","R","R","R","ATL","FLA","S","null","null",3,0,2010,"-0.26916666666666666667","1.4083000000000000","-0.0110","2.4210","null","null","null",1,4,"Bot","null","null",,,"null",,"null",,,,,,,"3.6000","1.7100","null","null","null","null","null","null",266171,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",35,"4"
"FF","2010-09-29","91.5","null","null","Jose Ceda",408299,469167,"null","ball",,,,,"12","null","R","R","R","ATL","FLA","B","null","null",2,0,2010,"-0.45704166666666666667","1.2993666666666667","0.7460","4.0130","null","null","null",1,4,"Bot","null","null",,,"null",,"null",,,,,,,"3.6000","1.8200","null","null","null","null","null","null",266171,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",35,"3"
"SL","2010-09-29","84.0","null","null","Jose Ceda",408299,469167,"null","ball",,,,,"14","null","R","R","R","ATL","FLA","B","null","null",1,0,2010,"0.51434166666666666667","0.04376666666666666667","2.0080","1.4470","null","null","null",1,4,"Bot","null","null",,,"null",,"null",,,,,,,"3.5600","1.7100","null","null","null","null","null","null",266171,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",35,"2"
"FF","2010-09-29","93.7","null","null","Jose Ceda",408299,469167,"null","ball",,,,,"11","null","R","R","R","ATL","FLA","B","null","null",0,0,2010,"-0.66161666666666666667","1.19043333333333333333","-0.6160","3.9820","null","null","null",1,4,"Bot","null","null",,,"null",,"null",,,,,,,"3.6000","1.7800","null","null","null","null","null","null",266171,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",35,"1"
"SL","2010-09-29","83.4","null","null","Jose Ceda",117955,469167,"strikeout","called_strike",,,,,"9","Derek Lowe called out on strikes.","R","R","R","ATL","FLA","S","null","null",0,2,2010,"0.35708333333333333333","0.01653333333333333333","0.3280","1.7750","null","null","null",0,4,"Bot","null","null",,,"null",,"null",,,,,,,"3.7200","1.8200","null","null","null","null","null","null",266171,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",1,0,0,"null",34,"3"
"FF","2010-09-29","94.2","null","null","Jose Ceda",117955,469167,"null","foul",,,,,"14","null","R","R","R","ATL","FLA","S","null","null",0,1,2010,"-0.16896666666666666667","1.8483333333333333","0.8730","2.4600","null","null","null",0,4,"Bot","null","null",,,"null",,"null",,,,,,,"3.6400","1.7100","null","null","null","null","null","null",266171,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",34,"2"
