"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"SI","2010-09-26","95.8","null","null","Adam Russell",121409,452240,"single","hit_into_play_score",,,,,"2","Scott Rolen singles on a ground ball to right fielder Ryan Ludwick.    Paul Janish scores.    Joey Votto to 2nd.","R","R","R","SD","CIN","X","null","ground_ball",1,2,2010,"-1.2836916666666667","0.96110000000000000000","0.2380","3.2580","null","457926.00","458015.00",0,8,"Top","176.71","111.45",,,"null",,"null",,,,,,,"3.7800","1.7300","null","null","null","null","null","null",266127,"null","null","null","null","null","null","null","null","null","null","null","null","0.90",1,1,0,"null",65,"5"
"SI","2010-09-26","96.8","null","null","Adam Russell",121409,452240,"null","foul",,,,,"11","null","R","R","R","SD","CIN","S","null","null",1,2,2010,"-1.3449250000000000","1.07720000000000000000","-1.0460","3.2950","null","457926.00","458015.00",0,8,"Top","null","null",,,"null",,"null",,,,,,,"3.7800","1.7300","null","null","null","null","null","null",266127,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",65,"4"
"SI","2010-09-26","95.6","null","null","Adam Russell",121409,452240,"null","swinging_strike",,,,,"7","null","R","R","R","SD","CIN","S","null","null",1,1,2010,"-1.2795166666666667","0.28456666666666666667","-0.4220","1.8400","null","457926.00","458015.00",0,8,"Top","null","null",,,"null",,"null",,,,,,,"3.7800","1.7300","null","null","null","null","null","null",266127,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",65,"3"
"SI","2010-09-26","94.6","null","null","Adam Russell",121409,452240,"null","called_strike",,,,,"7","null","R","R","R","SD","CIN","S","null","null",1,0,2010,"-1.4395583333333333","1.19186666666666666667","-0.3290","1.6920","null","457926.00","458015.00",0,8,"Top","null","null",,,"null",,"null",,,,,,,"3.4000","1.6400","null","null","null","null","null","null",266127,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",65,"2"
"SI","2010-09-26","95.8","null","null","Adam Russell",121409,452240,"null","ball",,,,,"14","null","R","R","R","SD","CIN","B","null","null",0,0,2010,"-1.8347916666666667","0.86076666666666666667","0.2090","1.0620","null","457926.00","458015.00",0,8,"Top","null","null",,,"null",,"null",,,,,,,"3.3700","1.6400","null","null","null","null","null","null",266127,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",65,"1"
"SI","2010-09-26","96.0","null","null","Adam Russell",458015,452240,"single","hit_into_play_score",,,,,"13","Joey Votto singles on a line drive to left fielder Chris Denorfia.    Juan Francisco scores.    Drew Stubbs scores.    Paul Janish to 2nd.","R","L","R","SD","CIN","X","null","line_drive",2,0,2010,"-1.2656000000000000","0.85073333333333333333","-0.3000","1.3460","464433.00","453211.00","457926.00",0,8,"Top","84.34","115.46",,,"null",,"null",,,,,,,"3.7900","1.6400","null","null","null","null","null","null",266127,"null","null","null","null","null","null","null","null","null","null","null","null","0.90",1,1,0,"null",64,"3"
"SI","2010-09-26","97.1","null","null","Adam Russell",458015,452240,"null","ball",,,,,"13","null","R","L","R","SD","CIN","B","null","null",1,0,2010,"-1.5091416666666667","0.99550000000000000000","-0.3810","0.8180","464433.00","453211.00","457926.00",0,8,"Top","null","null",,,"null",,"null",,,,,,,"3.5500","1.5600","null","null","null","null","null","null",266127,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",64,"2"
"SI","2010-09-26","96.2","null","null","Adam Russell",458015,452240,"null","ball",,,,,"13","null","R","L","R","SD","CIN","B","null","null",0,0,2010,"-1.3644083333333333","0.45656666666666666667","-0.8940","1.0670","464433.00","453211.00","457926.00",0,8,"Top","null","null",,,"null",,"null",,,,,,,"3.4200","1.5900","null","null","null","null","null","null",266127,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",64,"1"
"SL","2010-09-26","86.6","null","null","Adam Russell",457926,452240,"walk","blocked_ball",,,,,"14","Paul Janish walks.    Drew Stubbs to 2nd.","R","R","R","SD","CIN","B","null","null",3,2,2010,"-0.36797500000000000000","0.22436666666666666667","0.1190","0.5290","464433.00","null","453211.00",0,8,"Top","null","null",,,"null",,"null",,,,,,,"3.4000","1.6400","null","null","null","null","null","null",266127,"null","null","null","null","null","null","null","null","null","null","null","null","0.70",1,0,0,"null",63,"7"
"SL","2010-09-26","86.2","null","null","Adam Russell",457926,452240,"null","ball",,,,,"9","null","R","R","R","SD","CIN","B","null","null",2,2,2010,"0.50599166666666666667","0.26880000000000000000","0.6430","1.4970","464433.00","null","453211.00",0,8,"Top","null","null",,,"null",,"null",,,,,,,"3.4700","1.5800","null","null","null","null","null","null",266127,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",63,"6"
"SL","2010-09-26","85.3","null","null","Adam Russell",457926,452240,"null","foul",,,,,"11","null","R","R","R","SD","CIN","S","null","null",2,2,2010,"0.08849166666666666667","0.12976666666666666667","-0.1570","3.9450","464433.00","null","453211.00",0,8,"Top","null","null",,,"null",,"null",,,,,,,"3.5600","1.6700","null","null","null","null","null","null",266127,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",63,"5"
