"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"SI","2012-10-03","92.0","null","null","Kameron Loe",475174,434180,"grounded_into_double_play","hit_into_play",,,,,"4","Yonder Alonso grounds into a double play, second baseman Rickie Weeks to shortstop Jean Segura to first baseman Travis Ishikawa.   Yasmani Grandal out at 2nd.","R","L","R","MIL","SD","X","4","ground_ball",1,2,2012,"-1.4103333333333333","0.23010000000000000000","-0.8220","2.7060","null","452104.00","518735.00",1,5,"Top","145.58","156.63",,,"null",,"null",,,,,,,"3.3800","1.5900","null","null","null","null","null","null",320161,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",1,0,0,"null",44,"4"
"SI","2012-10-03","91.0","null","null","Kameron Loe",475174,434180,"null","called_strike",,,,,"7","null","R","L","R","MIL","SD","S","null","null",1,1,2012,"-1.5174916666666667","-0.01643333333333333333","-0.6790","1.5720","null","452104.00","518735.00",1,5,"Top","null","null",,,"null",,"null",,,,,,,"3.3800","1.5900","null","null","null","null","null","null",320161,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",44,"3"
"SI","2012-10-03","91.3","null","null","Kameron Loe",475174,434180,"null","swinging_strike",,,,,"13","null","R","L","R","MIL","SD","S","null","null",1,0,2012,"-1.3755416666666667","0.27310000000000000000","-0.9730","1.6510","null","452104.00","518735.00",1,5,"Top","null","null",,,"null",,"null",,,,,,,"3.3800","1.5900","null","null","null","null","null","null",320161,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",44,"2"
"SI","2012-10-03","91.4","null","null","Kameron Loe",475174,434180,"null","ball",,,,,"13","null","R","L","R","MIL","SD","B","null","null",0,0,2012,"-1.3031750000000000","0.51103333333333333333","-1.1590","1.6880","null","452104.00","518735.00",1,5,"Top","null","null",,,"null",,"null",,,,,,,"3.3800","1.5900","null","null","null","null","null","null",320161,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",44,"1"
"SI","2012-10-03","91.8","null","null","Kameron Loe",518735,434180,"walk","ball",,,,,"14","Yasmani Grandal walks.","R","L","R","MIL","SD","B","null","null",3,2,2012,"-1.3157000000000000","0.39063333333333333333","0.8440","0.9040","null","452104.00","null",1,5,"Top","null","null",,,"null",,"null",,,,,,,"3.3900","1.5900","null","null","null","null","null","null",320161,"null","null","null","null","null","null","null","null","null","null","null","null","0.70",1,0,0,"null",43,"6"
"SL","2012-10-03","83.1","null","null","Kameron Loe",518735,434180,"null","blocked_ball",,,,,"14","null","R","L","R","MIL","SD","B","null","null",2,2,2012,"0.34177500000000000000","-0.61700000000000000000","1.6660","1.3990","null","452104.00","null",1,5,"Top","null","null",,,"null",,"null",,,,,,,"3.3900","1.5900","null","null","null","null","null","null",320161,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",43,"5"
"SI","2012-10-03","90.9","null","null","Kameron Loe",518735,434180,"null","called_strike",,,,,"9","null","R","L","R","MIL","SD","S","null","null",2,1,2012,"-1.3087416666666667","0.35910000000000000000","0.6870","2.1010","null","452104.00","null",1,5,"Top","null","null",,,"null",,"null",,,,,,,"3.3900","1.5900","null","null","null","null","null","null",320161,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",43,"4"
"SI","2012-10-03","90.6","null","null","Kameron Loe",518735,434180,"null","ball",,,,,"13","null","R","L","R","MIL","SD","B","null","null",1,1,2012,"-1.4117250000000000","0.35766666666666666667","-0.2970","1.2410","null","452104.00","null",1,5,"Top","null","null",,,"null",,"null",,,,,,,"3.3900","1.5900","null","null","null","null","null","null",320161,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",43,"3"
"SI","2012-10-03","90.0","null","null","Kameron Loe",518735,434180,"null","called_strike",,,,,"13","null","R","L","R","MIL","SD","S","null","null",1,0,2012,"-1.20019166666666666667","-0.06516666666666666667","-0.8980","2.2160","null","452104.00","null",1,5,"Top","null","null",,,"null",,"null",,,,,,,"3.3900","1.5900","null","null","null","null","null","null",320161,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",43,"2"
"SL","2012-10-03","79.8","null","null","Kameron Loe",518735,434180,"null","ball",,,,,"14","null","R","L","R","MIL","SD","B","null","null",0,0,2012,"0.79128333333333333333","-0.38623333333333333333","0.4730","1.1850","null","452104.00","null",1,5,"Top","null","null",,,"null",,"null",,,,,,,"3.3900","1.5900","null","null","null","null","null","null",320161,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",43,"1"
"SI","2012-10-03","91.7","null","null","Kameron Loe",452104,434180,"double","hit_into_play_score",,,,,"13","Chase Headley hits a ground-rule double (31) on a fly ball to left field.   Everth Cabrera scores.","R","L","R","MIL","SD","X","null","fly_ball",2,2,2012,"-1.2196750000000000","0.28456666666666666667","-0.5220","1.3170","465784.00","null","null",1,5,"Top","66.27","57.23",,,"null",,"null",,,,,,,"3.3400","1.5500","null","null","null","null","null","null",320161,"null","null","null","null","null","null","null","null","null","null","null","null","1.25",1,1,1,"null",42,"6"
"SI","2012-10-03","91.1","null","null","Kameron Loe",452104,434180,"null","blocked_ball",,,,,"13","null","R","L","R","MIL","SD","B","null","null",1,2,2012,"-1.3922416666666667","0.47806666666666666667","-1.4560","0.5500","465784.00","null","null",1,5,"Top","null","null",,,"null",,"null",,,,,,,"3.3400","1.5500","null","null","null","null","null","null",320161,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",42,"5"
