"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"FC","2010-09-09","85.6","null","null","Kenshin Kawakami",150268,499877,"field_out","hit_into_play",,,,,"7","Pedro Feliz grounds out, third baseman Martin Prado to first baseman Freddie Freeman.","R","R","R","ATL","STL","X","5","ground_ball",0,2,2010,"0.41414166666666666667","0.44366666666666666667","-0.2780","1.7670","null","null","null",2,9,"Top","101.41","168.67",,,"null",,"null",,,,,,,"3.4000","1.7000","null","null","null","null","null","null",265905,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",1,0,0,"null",72,"3"
"FF","2010-09-09","92.2","null","null","Kenshin Kawakami",150268,499877,"null","called_strike",,,,,"9","null","R","R","R","ATL","STL","S","null","null",0,1,2010,"-0.87315000000000000000","1.4900000000000000","0.6070","2.2390","null","null","null",2,9,"Top","null","null",,,"null",,"null",,,,,,,"3.8300","1.8600","null","null","null","null","null","null",265905,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",72,"2"
"FC","2010-09-09","84.7","null","null","Kenshin Kawakami",150268,499877,"null","foul",,,,,"9","null","R","R","R","ATL","STL","S","null","null",0,0,2010,"0.42805833333333333333","0.40210000000000000000","0.3230","1.7540","null","null","null",2,9,"Top","null","null",,,"null",,"null",,,,,,,"3.4000","1.7000","null","null","null","null","null","null",265905,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",72,"1"
"CU","2010-09-09","72.2","null","null","Kenshin Kawakami",425877,499877,"field_out","hit_into_play",,,,,"7","Yadier Molina flies out to left fielder Eric Hinske.","R","R","R","ATL","STL","X","7","fly_ball",2,1,2010,"0.92488333333333333333","-1.0613333333333333","-0.3600","1.7830","null","null","null",1,9,"Top","46.18","74.30",,,"null",,"null",,,,,,,"3.2800","1.6200","null","null","null","null","null","null",265905,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",1,0,0,"null",71,"4"
"FF","2010-09-09","90.2","null","null","Kenshin Kawakami",425877,499877,"null","ball",,,,,"1","null","R","R","R","ATL","STL","B","null","null",1,1,2010,"-1.11669166666666666667","0.84070000000000000000","-0.4700","3.7780","null","null","null",1,9,"Top","null","null",,,"null",,"null",,,,,,,"3.8700","1.7210","null","null","null","null","null","null",265905,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",71,"3"
"FF","2010-09-09","91.0","null","null","Kenshin Kawakami",425877,499877,"null","foul",,,,,"5","null","R","R","R","ATL","STL","S","null","null",1,0,2010,"-0.92603333333333333333","1.4298000000000000","0.2090","2.6040","null","null","null",1,9,"Top","null","null",,,"null",,"null",,,,,,,"3.2800","1.6200","null","null","null","null","null","null",265905,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",71,"2"
"FF","2010-09-09","91.8","null","null","Kenshin Kawakami",425877,499877,"null","ball",,,,,"14","null","R","R","R","ATL","STL","B","null","null",0,0,2010,"-0.73259166666666666667","1.6906666666666667","1.3220","2.2920","null","null","null",1,9,"Top","null","null",,,"null",,"null",,,,,,,"3.8700","1.8200","null","null","null","null","null","null",265905,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",71,"1"
"FO","2010-09-09","82.7","null","null","Kenshin Kawakami",458675,499877,"home_run","hit_into_play_score",,,,,"1","Colby Rasmus homers (21) on a fly ball to right field.","R","L","R","ATL","STL","X","null","fly_ball",3,2,2010,"-0.60177500000000000000","0.36626666666666666667","-0.3850","3.0210","null","null","null",1,9,"Top","233.94","74.30",,,"null",,"null",,,,,,,"3.4300","1.7900","null","null","null","null","null","null",265905,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",70,"6"
"FT","2010-09-09","89.3","null","null","Kenshin Kawakami",458675,499877,"null","ball",,,,,"14","null","R","L","R","ATL","STL","B","null","null",2,2,2010,"-1.3518833333333333","1.07290000000000000000","1.6090","2.2890","null","null","null",1,9,"Top","null","null",,,"null",,"null",,,,,,,"3.7700","1.7900","null","null","null","null","null","null",265905,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",70,"5"
"FO","2010-09-09","83.6","null","null","Kenshin Kawakami",458675,499877,"null","ball",,,,,"14","null","R","L","R","ATL","STL","B","null","null",1,2,2010,"-0.82026666666666666667","0.30033333333333333333","0.4670","0.8690","null","null","null",1,9,"Top","null","null",,,"null",,"null",,,,,,,"3.8100","1.8300","null","null","null","null","null","null",265905,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",70,"4"
"FO","2010-09-09","84.5","null","null","Kenshin Kawakami",458675,499877,"null","called_strike",,,,,"5","null","R","L","R","ATL","STL","S","null","null",1,1,2010,"-1.09164166666666666667","0.45083333333333333333","0.1590","2.9670","null","null","null",1,9,"Top","null","null",,,"null",,"null",,,,,,,"3.7700","1.7900","null","null","null","null","null","null",265905,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",70,"3"
