"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"CU","2015-04-19","70.7","2.5274","6.1560","Jerry Blevins",543829,460283,"field_out","hit_into_play",,,,,"13","Dee Gordon lines out, pitcher Jerry Blevins to first baseman Lucas Duda.   Adeiny Hechavarria to 2nd.","R","L","L","NYM","MIA","X","1","line_drive",0,1,2015,"-1.3894583333333333","-0.59836666666666666667","-1.1760","1.8860","592663.00","null","588751.00",1,7,"Top","130.32","183.46",,,"null",,"150419_150746",,,,,,,"3.3400","1.4100","81","78.5","6.0360","69.0850","2311","5.8580",413827,"null","null","null","null","null","null","null","null","null","54.6420","0.316","0.294","0.00",1,0,0,2,56,"2"
"SI","2015-04-19","88.4","2.5139","6.2060","Jerry Blevins",543829,460283,"null","called_strike",,,,,"1","null","R","L","L","NYM","MIA","S","null","null",0,0,2015,"1.3270750000000000","1.18756666666666666667","-0.4060","2.7890","592663.00","null","588751.00",1,7,"Top","null","null",,,"null",,"150419_150721",,,,,,,"3.3100","1.4200","null","null","null","87.3580","2001","6.1130",413827,"null","null","null","null","null","null","null","null","null","54.3877","0.000","0.000","null","null","null","null","null",56,"1"
"SI","2015-04-19","87.9","2.6642","5.9533","Jerry Blevins",400085,460283,"field_out","hit_into_play",,,,,"12","Ichiro Suzuki lines out softly to first baseman Lucas Duda.","R","L","L","NYM","MIA","X","3","line_drive",0,1,2015,"1.1447666666666667","1.7609000000000000","1.2100","3.1440","592663.00","null","588751.00",0,7,"Top","142.67","176.85",,,"null",,"150419_150623",,,,,,,"3.4900","1.4900","84","36.0","32.9760","86.9660","2143","6.1500",413827,"null","null","null","null","null","null","null","null","null","54.3502","0.130","0.122","0.00",1,0,0,1,55,"2"
"SI","2015-04-19","87.9","2.7087","6.1049","Jerry Blevins",400085,460283,"null","called_strike",,,,,"1","null","R","L","L","NYM","MIA","S","null","null",0,0,2015,"1.2700166666666667","1.4312333333333333","-0.4160","3.2350","592663.00","null","588751.00",0,7,"Top","null","null",,,"null",,"150419_150557",,,,,,,"3.4600","1.4900","null","null","null","87.0590","2019","6.2760",413827,"null","null","null","null","null","null","null","null","null","54.2244","0.000","0.000","null","null","null","null","null",55,"1"
"SI","2015-04-17","91.2","2.4437","5.8643","Jerry Blevins",592885,460283,"field_out","hit_into_play",,,,,"6","Christian Yelich grounds out, second baseman Daniel Murphy to first baseman Lucas Duda.","R","L","L","NYM","MIA","X","4","ground_ball",2,2,2015,"1.2046083333333333","1.5487666666666667","0.5250","2.3300","null","null","null",2,8,"Top","137.98","154.49",,,489232,,"150417_212823",,,,,,,"3.5000","1.6900","7","85.3","-18.6390","90.1770","2224","6.4500",413797,460283,489232,446263,502517,493472,527038,150212,501571,434158,"54.0504","0.090","0.083","0.00",1,0,0,2,58,"5"
"CU","2015-04-17","73.1","2.6793","5.9258","Jerry Blevins",592885,460283,"null","ball",,,,,"13","null","R","L","L","NYM","MIA","B","null","null",1,2,2015,"-0.83140000000000000000","-0.75030000000000000000","-0.0460","0.6200","null","null","null",2,8,"Top","null","null",,,489232,,"150417_212753",,,,,,,"3.5000","1.6900","null","null","null","70.9870","2488","5.5480",413797,460283,489232,446263,502517,493472,527038,150212,501571,434158,"54.9524","0.000","0.000","null","null","null","null","null",58,"4"
"CU","2015-04-17","73.7","2.8537","5.8578","Jerry Blevins",592885,460283,"null","foul",,,,,"4","null","R","L","L","NYM","MIA","S","null","null",1,1,2015,"-1.02762500000000000000","-0.62703333333333333333","-0.7420","2.3660","null","null","null",2,8,"Top","null","null",,,489232,,"150417_212726",,,,,,,"3.5000","1.6900","117","62.2","15.3350","71.9120","2446","5.8770",413797,460283,489232,446263,502517,493472,527038,150212,501571,434158,"54.6235","0.000","0.000","null","null","null","null",2,58,"3"
"CU","2015-04-17","74.1","2.7205","5.8494","Jerry Blevins",592885,460283,"null","ball",,,,,"13","null","R","L","L","NYM","MIA","B","null","null",0,1,2015,"-1.06102500000000000000","-0.39340000000000000000","-1.9530","1.5860","null","null","null",2,8,"Top","null","null",,,489232,,"150417_212706",,,,,,,"3.5000","1.6900","null","null","null","72.6810","2338","6.0800",413797,460283,489232,446263,502517,493472,527038,150212,501571,434158,"54.4207","0.000","0.000","null","null","null","null","null",58,"2"
"SI","2015-04-17","91.3","2.3233","6.0022","Jerry Blevins",592885,460283,"null","called_strike",,,,,"13","null","R","L","L","NYM","MIA","S","null","null",0,0,2015,"1.2519250000000000","1.5645333333333333","-0.9040","2.4050","null","null","null",2,8,"Top","null","null",,,489232,,"150417_212646",,,,,,,"3.5000","1.6900","null","null","null","90.3890","2159","6.6220",413797,460283,489232,446263,502517,493472,527038,150212,501571,434158,"53.8779","0.000","0.000","null","null","null","null","null",58,"1"
"SI","2015-04-17","91.6","2.5159","6.0737","Jerry Blevins",543829,460283,"field_out","hit_into_play",,,,,"7","Dee Gordon grounds out, shortstop Wilmer Flores to first baseman Lucas Duda.","R","L","L","NYM","MIA","X","6","ground_ball",0,2,2015,"1.3201166666666667","1.3739000000000000","-0.3320","1.8220","null","null","null",1,8,"Top","113.71","161.10",,,489232,,"150417_212606",,,,,,,"3.3400","1.3900","68","78.5","3.0660","90.0940","2100","6.2190",413797,460283,489232,446263,502517,493472,527038,150212,501571,434158,"54.2810","0.279","0.263","0.00",1,0,0,2,57,"3"
