"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"FF","2008-09-08","93.2","null","null","Nick Masset",429666,434665,"grounded_into_double_play","hit_into_play",,,,,"2","J.   Hardy grounds into double play, second baseman Brandon Phillips to first baseman Joey Votto.    Ray Durham out at 2nd.","R","R","R","MIL","CIN","X","4","ground_ball",3,2,2008,"-1.3792991666666667","1.27299333333333333333","0.0070","3.0160","null","null","113660.00",1,7,"Bot","127.51","150.60",,,"null",,"null",,,,,,,"3.2410","1.5560","null","null","null","null","null","null",235903,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",1,0,0,"null",57,"8"
"SL","2008-09-08","81.4","null","null","Nick Masset",429666,434665,"null","ball",,,,,"12","null","R","R","R","MIL","CIN","B","null","null",2,2,2008,"0.22974583333333333333","-0.35226333333333333333","1.0830","3.2970","null","null","113660.00",1,7,"Bot","null","null",,,"null",,"null",,,,,,,"3.2410","1.5560","null","null","null","null","null","null",235903,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",57,"7"
"SL","2008-09-08","81.7","null","null","Nick Masset",429666,434665,"null","ball",,,,,"12","null","R","R","R","MIL","CIN","B","null","null",1,2,2008,"0.42708416666666666667","-0.55336000000000000000","0.6570","4.2070","null","null","113660.00",1,7,"Bot","null","null",,,"null",,"null",,,,,,,"3.2410","1.5560","null","null","null","null","null","null",235903,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",57,"6"
"FF","2008-09-08","93.1","null","null","Nick Masset",429666,434665,"null","foul",,,,,"2","null","R","R","R","MIL","CIN","S","null","null",1,2,2008,"-1.19685166666666666667","1.27471333333333333333","-0.0810","2.8020","null","null","113660.00",1,7,"Bot","null","null",,,"null",,"null",,,,,,,"3.2410","1.5560","null","null","null","null","null","null",235903,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",57,"5"
"FF","2008-09-08","93.4","null","null","Nick Masset",429666,434665,"null","foul",,,,,"12","null","R","R","R","MIL","CIN","S","null","null",1,2,2008,"-1.2351225000000000","1.4726566666666667","0.8660","3.2310","null","null","113660.00",1,7,"Bot","null","null",,,"null",,"null",,,,,,,"3.2410","1.5560","null","null","null","null","null","null",235903,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",57,"4"
"SL","2008-09-08","81.6","null","null","Nick Masset",429666,434665,"null","swinging_strike",,,,,"14","null","R","R","R","MIL","CIN","S","null","null",1,1,2008,"0.28652583333333333333","-0.46019333333333333333","0.9250","1.4110","null","null","113660.00",1,7,"Bot","null","null",,,"null",,"null",,,,,,,"3.2410","1.5560","null","null","null","null","null","null",235903,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",57,"3"
"FF","2008-09-08","94.1","null","null","Nick Masset",429666,434665,"null","ball",,,,,"12","null","R","R","R","MIL","CIN","B","null","null",0,1,2008,"-1.2814650000000000","1.8450366666666667","2.2740","2.9990","null","null","113660.00",1,7,"Bot","null","null",,,"null",,"null",,,,,,,"3.2410","1.5560","null","null","null","null","null","null",235903,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",57,"2"
"FT","2008-09-08","92.1","null","null","Nick Masset",429666,434665,"null","called_strike",,,,,"5","null","R","R","R","MIL","CIN","S","null","null",0,0,2008,"-1.14035000000000000000","0.90391000000000000000","0.1290","2.5450","null","null","113660.00",1,7,"Bot","null","null",,,"null",,"null",,,,,,,"3.2410","1.5560","null","null","null","null","null","null",235903,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",57,"1"
"FF","2008-09-08","93.3","null","null","Nick Masset",113660,434665,"single","hit_into_play_no_out",,,,,"3","Ray Durham singles on a line drive to right fielder Jay Bruce.","R","L","R","MIL","CIN","X","null","line_drive",3,1,2008,"-1.3454816666666667","1.4590400000000000","0.5820","2.5530","null","null","null",1,7,"Bot","194.78","109.44",,,"null",,"null",,,,,,,"2.9920","1.5000","null","null","null","null","null","null",235903,"null","null","null","null","null","null","null","null","null","null","null","null","0.90",1,1,0,"null",56,"5"
"FT","2008-09-08","93.4","null","null","Nick Masset",113660,434665,"null","ball",,,,,"11","null","R","L","R","MIL","CIN","B","null","null",2,1,2008,"-1.2753416666666667","1.19301333333333333333","-0.4080","3.6060","null","null","null",1,7,"Bot","null","null",,,"null",,"null",,,,,,,"2.9920","1.5000","null","null","null","null","null","null",235903,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",56,"4"
"SL","2008-09-08","79.8","null","null","Nick Masset",113660,434665,"null","ball",,,,,"11","null","R","L","R","MIL","CIN","B","null","null",1,1,2008,"0.06970416666666666667","-0.40085333333333333333","-0.4960","5.3800","null","null","null",1,7,"Bot","null","null",,,"null",,"null",,,,,,,"2.9920","1.5000","null","null","null","null","null","null",235903,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",56,"3"
"FF","2008-09-08","94.0","null","null","Nick Masset",113660,434665,"null","ball",,,,,"12","null","R","L","R","MIL","CIN","B","null","null",0,1,2008,"-0.98740583333333333333","1.6965433333333333","1.2740","2.3080","null","null","null",1,7,"Bot","null","null",,,"null",,"null",,,,,,,"2.9920","1.5000","null","null","null","null","null","null",235903,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",56,"2"
"FF","2008-09-08","94.0","null","null","Nick Masset",113660,434665,"null","foul",,,,,"2","null","R","L","R","MIL","CIN","S","null","null",0,0,2008,"-1.6040533333333333","1.7369633333333333","-0.2690","2.9950","null","null","null",1,7,"Bot","null","null",,,"null",,"null",,,,,,,"2.9920","1.5000","null","null","null","null","null","null",235903,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",56,"1"
"FF","2008-09-08","93.2","null","null","Nick Masset",433657,434665,"field_out","hit_into_play",,,,,"2","Dave Bush grounds out, second baseman Brandon Phillips to first baseman Joey Votto.","R","R","R","MIL","CIN","X","4","ground_ball",2,2,2008,"-1.4431766666666667","1.3228733333333333","0.1250","3.1800","null","null","null",0,7,"Bot","143.57","149.60",,,"null",,"null",,,,,,,"3.2700","1.4800","null","null","null","null","null","null",235903,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",1,0,0,"null",55,"6"
"FF","2008-09-08","93.5","null","null","Nick Masset",433657,434665,"null","foul",,,,,"8","null","R","R","R","MIL","CIN","S","null","null",2,2,2008,"-1.2224583333333333","1.5702666666666667","-0.0520","2.0150","null","null","null",0,7,"Bot","null","null",,,"null",,"null",,,,,,,"3.2700","1.4800","null","null","null","null","null","null",235903,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",55,"5"
"FT","2008-09-08","92.5","null","null","Nick Masset",433657,434665,"null","swinging_strike",,,,,"5","null","R","R","R","MIL","CIN","S","null","null",2,1,2008,"-1.6467775000000000","1.4150366666666667","-0.2600","2.4900","null","null","null",0,7,"Bot","null","null",,,"null",,"null",,,,,,,"3.2700","1.4800","null","null","null","null","null","null",235903,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",55,"4"
"FF","2008-09-08","91.7","null","null","Nick Masset",433657,434665,"null","called_strike",,,,,"12","null","R","R","R","MIL","CIN","S","null","null",2,0,2008,"-1.05072666666666666667","1.6440833333333333","0.3320","3.4960","null","null","null",0,7,"Bot","null","null",,,"null",,"null",,,,,,,"3.2700","1.4800","null","null","null","null","null","null",235903,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",55,"3"
"FF","2008-09-08","92.8","null","null","Nick Masset",433657,434665,"null","ball",,,,,"12","null","R","R","R","MIL","CIN","B","null","null",1,0,2008,"-0.95275333333333333333","1.7452766666666667","1.1730","2.6060","null","null","null",0,7,"Bot","null","null",,,"null",,"null",,,,,,,"3.2700","1.4800","null","null","null","null","null","null",235903,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",55,"2"
"FF","2008-09-08","92.8","null","null","Nick Masset",433657,434665,"null","ball",,,,,"12","null","R","R","R","MIL","CIN","B","null","null",0,0,2008,"-1.19546000000000000000","1.7416933333333333","1.1400","2.9500","null","null","null",0,7,"Bot","null","null",,,"null",,"null",,,,,,,"3.2700","1.4800","null","null","null","null","null","null",235903,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",55,"1"
"FF","2008-09-04","91.0","null","null","Nick Masset",346859,434665,"grounded_into_double_play","hit_into_play",,,,,"14","Jason Michaels grounds into double play, shortstop Jeff Keppinger to first baseman Joey Votto.    Doug Mientkiewicz out at 2nd.","R","R","R","CIN","PIT","X","6","ground_ball",1,1,2008,"-0.56127750000000000000","0.97787000000000000000","1.0050","2.0670","null","null","137006.00",1,8,"Top","119.48","155.62",,,"null",,"null",,,,,,,"3.2830","1.5000","null","null","null","null","null","null",235854,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",1,0,0,"null",65,"3"
