"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"FF","2008-09-09","94.0","null","null","Dennis Sarfate",452678,430610,"sac_fly","hit_into_play_score",,,,,"11","Asdrubal Cabrera out on a sacrifice fly to center fielder Adam Jones.    Kelly Shoppach scores.","R","L","R","BAL","CLE","X","8","fly_ball",0,0,2008,"-0.09423416666666666667","2.0594633333333333","-0.0670","3.9150","431159.00","430956.00","429708.00",1,7,"Top","106.43","66.27",,,"null",,"null",,,,,,,"3.1690","1.6500","null","null","null","null","null","null",235915,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",1,0,0,"null",58,"1"
"CU","2008-09-09","78.6","null","null","Dennis Sarfate",429708,430610,"single","hit_into_play_no_out",,,,,"5","Andy Marte singles on a line drive to left fielder Luke Scott.    Kelly Shoppach to 3rd.    Michael Aubrey to 2nd.","R","R","R","BAL","CLE","X","null","line_drive",0,1,2008,"0.76289333333333333333","-0.76320000000000000000","0.2560","2.2910","null","431159.00","430956.00",1,7,"Top","74.30","120.48",,,"null",,"null",,,,,,,"3.3300","1.6100","null","null","null","null","null","null",235915,"null","null","null","null","null","null","null","null","null","null","null","null","0.90",1,1,0,"null",57,"2"
"FC","2008-09-09","92.0","null","null","Dennis Sarfate",429708,430610,"null","foul",,,,,"6","null","R","R","R","BAL","CLE","S","null","null",0,0,2008,"0.20274750000000000000","2.0935766666666667","0.4790","2.5140","null","431159.00","430956.00",1,7,"Top","null","null",,,"null",,"null",,,,,,,"3.3300","1.6100","null","null","null","null","null","null",235915,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",57,"1"
"FF","2008-09-09","93.3","null","null","Dennis Sarfate",430956,430610,"single","hit_into_play_no_out",,,,,"13","Michael Aubrey singles on a ground ball to right fielder Nick Markakis.    Kelly Shoppach to 2nd.","R","L","R","BAL","CLE","X","null","ground_ball",2,2,2008,"-0.31481333333333333333","1.5288433333333333","-0.9930","2.2410","null","null","431159.00",1,7,"Top","176.71","128.51",,,"null",,"null",,,,,,,"3.3390","1.6300","null","null","null","null","null","null",235915,"null","null","null","null","null","null","null","null","null","null","null","null","0.90",1,1,0,"null",56,"7"
"FF","2008-09-09","94.3","null","null","Dennis Sarfate",430956,430610,"null","foul",,,,,"13","null","R","L","R","BAL","CLE","S","null","null",2,2,2008,"-0.13013916666666666667","1.8692600000000000","-0.9830","2.1270","null","null","431159.00",1,7,"Top","null","null",,,"null",,"null",,,,,,,"3.3390","1.6300","null","null","null","null","null","null",235915,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",56,"6"
"CU","2008-09-09","81.6","null","null","Dennis Sarfate",430956,430610,"null","blocked_ball",,,,,"13","null","R","L","R","BAL","CLE","B","null","null",1,2,2008,"0.51462000000000000000","-0.70830333333333333333","-0.3050","-0.4930","null","null","431159.00",1,7,"Top","null","null",,,"null",,"null",,,,,,,"3.3390","1.6300","null","null","null","null","null","null",235915,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",56,"5"
"CU","2008-09-09","78.6","null","null","Dennis Sarfate",430956,430610,"null","foul",,,,,"4","null","R","L","R","BAL","CLE","S","null","null",1,2,2008,"0.68356833333333333333","-0.82813000000000000000","-0.4070","2.5590","null","null","431159.00",1,7,"Top","null","null",,,"null",,"null",,,,,,,"3.3390","1.6300","null","null","null","null","null","null",235915,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",56,"4"
"FF","2008-09-09","94.7","null","null","Dennis Sarfate",430956,430610,"null","ball",,,,,"11","null","R","L","R","BAL","CLE","B","null","null",0,2,2008,"-0.20890750000000000000","1.7527300000000000","-2.4710","2.9720","null","null","431159.00",1,7,"Top","null","null",,,"null",,"null",,,,,,,"3.3390","1.6300","null","null","null","null","null","null",235915,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",56,"3"
"FF","2008-09-09","90.9","null","null","Dennis Sarfate",430956,430610,"null","called_strike",,,,,"7","null","R","L","R","BAL","CLE","S","null","null",0,1,2008,"-0.60386250000000000000","1.9556900000000000","-0.8080","1.9150","null","null","431159.00",1,7,"Top","null","null",,,"null",,"null",,,,,,,"3.3390","1.6300","null","null","null","null","null","null",235915,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",56,"2"
"FF","2008-09-09","92.4","null","null","Dennis Sarfate",430956,430610,"null","called_strike",,,,,"13","null","R","L","R","BAL","CLE","S","null","null",0,0,2008,"-0.51855333333333333333","1.7672066666666667","-0.9650","1.7810","null","null","431159.00",1,7,"Top","null","null",,,"null",,"null",,,,,,,"3.3390","1.6300","null","null","null","null","null","null",235915,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",56,"1"
