"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"SL","2017-08-06","87.9","-2.4522","5.9607","Homer Bailey",425877,456701,"single","hit_into_play_no_out",,,,,"5","Yadier Molina singles on a sharp ground ball to left fielder Adam Duvall.  ","R","R","R","CIN","STL","X","null","ground_ball",1,1,2017,"0.2231","0.7637","0.2578","2.4951","null","null","null",1,4,"Top","88.77","105.73",,,"null",,"170806_183734",,,,,,,"3.6560","1.6770","null","90.0","-17.0000","null","1918","6.3528",491765,"null","null","null","null","null","null","null","null","null","54.1466","0.144","0.133","0.90",1,1,0,2,41,"3"
"FF","2017-08-06","91.2","-2.5911","5.9755","Homer Bailey",425877,456701,"null","ball",,,,,"13","null","R","R","R","CIN","STL","B","null","null",0,1,2017,"-0.7914","1.6038","-2.2394","2.2275","null","null","null",1,4,"Top","null","null",,,"null",,"170806_183703",,,,,,,"3.6560","1.6770","null","null","null","null","1939","6.6471",491765,"null","null","null","null","null","null","null","null","null","53.8523","0.000","0.000","null","null","null","null","null",41,"2"
"SL","2017-08-06","88.3","-2.3357","5.8767","Homer Bailey",425877,456701,"null","foul",,,,,"9","null","R","R","R","CIN","STL","S","null","null",0,0,2017,"0.0965","0.4250","0.7979","2.2917","null","null","null",1,4,"Top","null","null",,,"null",,"170806_183641",,,,,,,"3.6560","1.6770","null","null","null","null","1944","6.6177",491765,"null","null","null","null","null","null","null","null","null","53.8817","0.000","0.000","null","null","null","null","null",41,"1"
"FF","2017-08-06","94.6","-2.3397","6.0377","Homer Bailey",500874,456701,"home_run","hit_into_play_score",,,,,"5","Jose Martinez hits a grand slam (8) to right center field.   Matt Carpenter scores.    Tommy Pham scores.    Paul DeJong scores.  ","R","R","R","CIN","STL","X","null","fly_ball",2,1,2017,"-0.3851","1.0220","0.1918","2.1966","572761.00","502054.00","657557.00",1,4,"Top","196.64","55.43",,,"null",,"170806_183559",,,,,,,"3.4110","1.5650","null","103.0","30.0000","null","1951","6.6314",491765,"null","null","null","null","null","null","null","null","null","53.8680","0.783","1.508","2.00",1,0,3,6,40,"4"
"FF","2017-08-06","94.3","-2.4592","6.0037","Homer Bailey",500874,456701,"null","foul_tip",,,,,"5","null","R","R","R","CIN","STL","S","null","null",2,0,2017,"-0.3612","1.2453","0.0108","2.5749","572761.00","502054.00","657557.00",1,4,"Top","null","null",,,"null",,"170806_183526",,,,,,,"3.7777","1.7764","null","null","null","null","1930","6.6245",491765,"null","null","null","null","null","null","null","null","null","53.8749","0.000","0.000","null","null","null","null","null",40,"3"
"SL","2017-08-06","86.8","-2.3635","6.0673","Homer Bailey",500874,456701,"null","ball",,,,,"14","null","R","R","R","CIN","STL","B","null","null",1,0,2017,"0.2772","0.4937","1.1905","2.3875","572761.00","502054.00","657557.00",1,4,"Top","null","null",,,"null",,"170806_183500",,,,,,,"3.4110","1.5650","null","null","null","null","1880","6.5051",491765,"null","null","null","null","null","null","null","null","null","53.9942","0.000","0.000","null","null","null","null","null",40,"2"
"SL","2017-08-06","86.8","-2.5084","5.9186","Homer Bailey",500874,456701,"null","ball",,,,,"14","null","R","R","R","CIN","STL","B","null","null",0,0,2017,"0.2842","0.2457","0.8377","1.6698","572761.00","502054.00","657557.00",1,4,"Top","null","null",,,"null",,"170806_183441",,,,,,,"3.4110","1.5650","null","null","null","null","1964","6.4706",491765,"null","null","null","null","null","null","null","null","null","54.0288","0.000","0.000","null","null","null","null","null",40,"1"
"SL","2017-08-06","89.2","-2.5026","5.9260","Homer Bailey",657557,456701,"single","hit_into_play_no_out",,,,,"5","Paul DeJong singles on a soft ground ball to catcher Tucker Barnhart.   Tommy Pham to 2nd.  ","R","R","R","CIN","STL","X","null","ground_ball",0,1,2017,"0.2595","0.7462","0.2538","2.1427","572761.00","null","502054.00",1,4,"Top","123.31","194.82",,,"null",,"170806_183303",,,,,,,"3.4110","1.5650","null","90.0","-17.0000","null","2072","6.5808",491765,"null","null","null","null","null","null","null","null","null","53.9186","0.144","0.133","0.90",1,1,0,2,39,"2"
"SL","2017-08-06","86.9","-2.4241","5.8947","Homer Bailey",657557,456701,"null","swinging_strike",,,,,"9","null","R","R","R","CIN","STL","S","null","null",0,0,2017,"0.4709","0.6030","0.3987","2.0339","572761.00","null","502054.00",1,4,"Top","null","null",,,"null",,"170806_183242",,,,,,,"3.4423","1.5496","null","null","null","null","1995","6.2968",491765,"null","null","null","null","null","null","null","null","null","54.2025","0.000","0.000","null","null","null","null","null",39,"1"
"FF","2017-08-06","93.8","-2.5593","5.9365","Homer Bailey",502054,456701,"single","hit_into_play_score",,,,,"4","Tommy Pham singles on a line drive to right fielder Jesse Winker.   Greg Garcia scores.    Matt Carpenter to 3rd.  ","R","R","R","CIN","STL","X","null","line_drive",0,0,2017,"-1.2820","1.6328","-0.5857","2.5337","null","594824.00","572761.00",1,4,"Top","166.70","142.09",,,"null",,"170806_183202",,,,,,,"3.3121","1.5339","null","90.0","15.0000","null","2047","6.7305",491765,"null","null","null","null","null","null","null","null","null","53.7689","0.812","0.785","0.90",1,1,0,4,38,"1"
