"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"FF","2014-09-27","100.8","null","null","Kelvin Herrera",519421,516969,"strikeout","swinging_strike",,,,,"1","Andy Wilkins strikes out swinging.","R","L","R","CWS","KC","S","null","null",2,2,2014,"-0.99422500000000000000","1.5702666666666667","-0.5950","3.2450","null","null","null",2,8,"Bot","null","null",,,"null",,"null",,,,,,,"3.2800","1.5400","null","null","null","null","null","null",382945,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",1,0,0,"null",65,"6"
"FT","2014-09-27","100.4","null","null","Kelvin Herrera",519421,516969,"null","foul",,,,,"12","null","R","L","R","CWS","KC","S","null","null",2,2,2014,"-1.2809083333333333","1.24776666666666666667","0.0100","3.5040","null","null","null",2,8,"Bot","null","null",,,"null",,"null",,,,,,,"3.2800","1.5400","null","null","null","null","null","null",382945,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",65,"5"
"FF","2014-09-27","100.3","null","null","Kelvin Herrera",519421,516969,"null","ball",,,,,"12","null","R","L","R","CWS","KC","B","null","null",1,2,2014,"-0.61012500000000000000","1.6433666666666667","0.2630","4.3760","null","null","null",2,8,"Bot","null","null",,,"null",,"null",,,,,,,"3.2800","1.5400","null","null","null","null","null","null",382945,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",65,"4"
"CH","2014-09-27","91.8","null","null","Kelvin Herrera",519421,516969,"null","foul",,,,,"11","null","R","L","R","CWS","KC","S","null","null",1,1,2014,"-1.3393583333333333","0.92670000000000000000","-0.8740","2.5570","null","null","null",2,8,"Bot","null","null",,,"null",,"null",,,,,,,"3.2800","1.5400","null","null","null","null","null","null",382945,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",65,"3"
"FT","2014-09-27","99.5","null","null","Kelvin Herrera",519421,516969,"null","foul",,,,,"7","null","R","L","R","CWS","KC","S","null","null",1,0,2014,"-1.2809083333333333","1.4455666666666667","-0.6150","1.9210","null","null","null",2,8,"Bot","null","null",,,"null",,"null",,,,,,,"3.2800","1.5400","null","null","null","null","null","null",382945,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",65,"2"
"FT","2014-09-27","101.3","null","null","Kelvin Herrera",519421,516969,"null","ball",,,,,"12","null","R","L","R","CWS","KC","B","null","null",0,0,2014,"-1.5188833333333333","1.01126666666666666667","0.5380","3.6110","null","null","null",2,8,"Bot","null","null",,,"null",,"null",,,,,,,"3.2800","1.5400","null","null","null","null","null","null",382945,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",65,"1"
"FT","2014-09-27","99.8","null","null","Kelvin Herrera",541645,516969,"grounded_into_double_play","hit_into_play",,,,,"4","Avisail Garcia grounds into a double play, second baseman Omar Infante to shortstop Alcides Escobar to first baseman Eric Hosmer.   Jose Abreu out at 2nd.","R","R","R","CWS","KC","X","4","ground_ball",0,0,2014,"-1.3115250000000000","1.03563333333333333333","-0.3420","2.2630","null","null","547989.00",0,8,"Bot","144.58","161.65",,,"null",,"null",,,,,,,"3.3600","1.7100","null","null","null","null","null","null",382945,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",1,0,0,"null",64,"1"
"CH","2014-09-27","90.8","null","null","Kelvin Herrera",547989,516969,"walk","ball",,,,,"11","Jose Abreu walks.","R","R","R","CWS","KC","B","null","null",3,2,2014,"-1.2335916666666667","0.92813333333333333333","-0.9690","4.2930","null","null","null",0,8,"Bot","null","null",,,"null",,"null",,,,,,,"3.4900","1.5800","null","null","null","null","null","null",382945,"null","null","null","null","null","null","null","null","null","null","null","null","0.70",1,0,0,"null",63,"6"
"FT","2014-09-27","100.1","null","null","Kelvin Herrera",547989,516969,"null","ball",,,,,"1","null","R","R","R","CWS","KC","B","null","null",2,2,2014,"-1.15287500000000000000","1.24776666666666666667","-0.8070","3.6080","null","null","null",0,8,"Bot","null","null",,,"null",,"null",,,,,,,"3.4900","1.5800","null","null","null","null","null","null",382945,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",63,"5"
"FF","2014-09-27","101.5","null","null","Kelvin Herrera",547989,516969,"null","ball",,,,,"11","null","R","R","R","CWS","KC","B","null","null",1,2,2014,"-0.82305000000000000000","1.4842666666666667","-0.5750","5.7330","null","null","null",0,8,"Bot","null","null",,,"null",,"null",,,,,,,"3.4900","1.5800","null","null","null","null","null","null",382945,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",63,"4"
