"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"SL","2014-09-27","85.1","null","null","Eric Surkamp",543333,474668,"grounded_into_double_play","hit_into_play",,,,,"4","Eric Hosmer grounds into a double play, shortstop Alexei Ramirez to second baseman Carlos Sanchez to first baseman Andy Wilkins.   Nori Aoki to 3rd.    Lorenzo Cain out at 2nd.","R","L","L","CWS","KC","X","6","ground_ball",0,0,2014,"-0.71867500000000000000","0.58700000000000000000","-0.4140","2.3290","null","493114.00","456715.00",0,8,"Top","111.45","155.62",,,"null",,"null",,,,,,,"3.3800","1.5500","null","null","null","null","null","null",382945,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",1,0,0,"null",61,"1"
"SL","2014-09-26","84.7","null","null","Eric Surkamp",460086,474668,"field_out","hit_into_play",,,,,"5","Alex Gordon pops out to third baseman Conor Gillaspie in foul territory.","R","L","L","CWS","KC","X","5","popup",3,1,2014,"-0.45008333333333333333","0.14696666666666666667","-0.2300","2.3250","null","605253.00","null",1,9,"Top","81.33","165.66",,,"null",,"null",,,,,,,"3.2000","1.5000","null","null","null","null","null","null",382930,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",1,0,0,"null",64,"5"
"SL","2014-09-26","84.1","null","null","Eric Surkamp",460086,474668,"null","called_strike",,,,,"8","null","R","L","L","CWS","KC","S","null","null",3,0,2014,"-0.74929166666666666667","0.45083333333333333333","-0.2380","1.7930","null","605253.00","null",1,9,"Top","null","null",,,"null",,"null",,,,,,,"3.2000","1.5000","null","null","null","null","null","null",382930,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",64,"4"
"SL","2014-09-26","83.1","null","null","Eric Surkamp",460086,474668,"null","ball",,,,,"13","null","R","L","L","CWS","KC","B","null","null",2,0,2014,"-0.29143333333333333333","0.19283333333333333333","-0.0210","0.7180","null","null","605253.00",1,9,"Top","null","null",,,"null",,"null",,,,,,,"3.4100","1.5600","null","null","null","null","null","null",382930,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",64,"3"
"PO","2014-09-26","86.0","null","null","Eric Surkamp",460086,474668,"null","pitchout",,,,,"11","null","R","L","L","CWS","KC","B","null","null",1,0,2014,"0.59227500000000000000","1.8942000000000000","-2.9330","5.2070","null","null","605253.00",1,9,"Top","null","null",,,"null",,"null",,,,,,,"3.2000","1.5000","null","null","null","null","null","null",382930,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",64,"2"
"FT","2014-09-26","89.2","null","null","Eric Surkamp",460086,474668,"null","ball",,,,,"14","null","R","L","L","CWS","KC","B","null","null",0,0,2014,"1.0696166666666667","0.63860000000000000000","1.1550","2.3470","null","null","605253.00",1,9,"Top","null","null",,,"null",,"null",,,,,,,"3.2500","1.5000","null","null","null","null","null","null",382930,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",64,"1"
"FF","2014-09-26","90.2","null","null","Eric Surkamp",456714,474668,"single","hit_into_play_no_out",,,,,"5","Billy Butler singles on a sharp ground ball to left fielder Michael Taylor.","R","R","L","CWS","KC","X","null","ground_ball",1,1,2014,"0.23740000000000000000","1.16750000000000000000","-0.2190","2.3390","null","null","null",1,9,"Top","83.33","122.49",,,"null",,"null",,,,,,,"3.4500","1.5900","null","null","null","null","null","null",382930,"null","null","null","null","null","null","null","null","null","null","null","null","0.90",1,1,0,"null",63,"3"
"CU","2014-09-26","80.2","null","null","Eric Surkamp",456714,474668,"null","ball",,,,,"13","null","R","R","L","CWS","KC","B","null","null",0,1,2014,"-0.86758333333333333333","-0.83200000000000000000","-0.8920","1.3150","null","null","null",1,9,"Top","null","null",,,"null",,"null",,,,,,,"3.3800","1.5900","null","null","null","null","null","null",382930,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",63,"2"
"FF","2014-09-26","90.8","null","null","Eric Surkamp",456714,474668,"null","foul",,,,,"4","null","R","R","L","CWS","KC","S","null","null",0,0,2014,"0.38491666666666666667","1.4685000000000000","-0.5250","2.3740","null","null","null",1,9,"Top","null","null",,,"null",,"null",,,,,,,"3.4500","1.5900","null","null","null","null","null","null",382930,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",63,"1"
"SL","2014-09-26","83.4","null","null","Eric Surkamp",543333,474668,"field_out","hit_into_play",,,,,"8","Eric Hosmer lines out to left fielder Michael Taylor.","R","L","L","CWS","KC","X","7","line_drive",1,1,2014,"-0.48209166666666666667","0.06526666666666666667","0.2580","1.6240","null","null","null",0,9,"Top","82.33","114.46",,,"null",,"null",,,,,,,"3.3700","1.5500","null","null","null","null","null","null",382930,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",1,0,0,"null",62,"3"
