"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"CU","2012-09-11","73.1","null","null","Jason Hammel",459964,434628,"null","ball",,,,,"11","null","R","L","R","BAL","TB","B","null","null",0,0,2012,"1.0334333333333333","-0.9939666666666667","-1.6750","2.9070","null","null","446334.00",2,4,"Top","null","null",,,"null",,"null",,,,,,,"3.3700","1.5100","null","null","null","null","null","null",319860,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",28,"1"
"SL","2012-09-11","83.3","null","null","Jason Hammel",446334,434628,"walk","ball",,,,,"14","Evan Longoria walks.","R","R","R","BAL","TB","B","null","null",3,2,2012,"0.31115833333333333333","0.42646666666666666667","0.9740","1.0770","null","null","null",2,4,"Top","null","null",,,"null",,"null",,,,,,,"3.7300","1.7900","null","null","null","null","null","null",319860,"null","null","null","null","null","null","null","null","null","null","null","null","0.70",1,0,0,"null",27,"7"
"CH","2012-09-11","90.7","null","null","Jason Hammel",446334,434628,"null","foul",,,,,"9","null","R","R","R","BAL","TB","S","null","null",3,2,2012,"-0.61569166666666666667","1.4799666666666667","0.6260","1.8040","null","null","null",2,4,"Top","null","null",,,"null",,"null",,,,,,,"3.6600","1.6900","null","null","null","null","null","null",319860,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",27,"6"
"CH","2012-09-11","89.6","null","null","Jason Hammel",446334,434628,"null","called_strike",,,,,"8","null","R","R","R","BAL","TB","S","null","null",3,1,2012,"-1.10555833333333333333","1.28216666666666666667","-0.0480","1.9400","null","null","null",2,4,"Top","null","null",,,"null",,"null",,,,,,,"3.7600","1.7900","null","null","null","null","null","null",319860,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",27,"5"
"SL","2012-09-11","83.2","null","null","Jason Hammel",446334,434628,"null","ball",,,,,"14","null","R","R","R","BAL","TB","B","null","null",2,1,2012,"0.31394166666666666667","0.30176666666666666667","1.7050","1.3110","null","null","null",2,4,"Top","null","null",,,"null",,"null",,,,,,,"3.7300","1.7600","null","null","null","null","null","null",319860,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",27,"4"
"SL","2012-09-11","81.4","null","null","Jason Hammel",446334,434628,"null","called_strike",,,,,"4","null","R","R","R","BAL","TB","S","null","null",2,0,2012,"0.41970833333333333333","0.34190000000000000000","-0.3440","2.6670","null","null","null",2,4,"Top","null","null",,,"null",,"null",,,,,,,"3.7300","1.7600","null","null","null","null","null","null",319860,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",27,"3"
"FF","2012-09-11","91.7","null","null","Jason Hammel",446334,434628,"null","ball",,,,,"14","null","R","R","R","BAL","TB","B","null","null",1,0,2012,"-1.10555833333333333333","1.7179000000000000","1.1020","0.2090","null","null","null",2,4,"Top","null","null",,,"null",,"null",,,,,,,"3.8700","1.8000","null","null","null","null","null","null",319860,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",27,"2"
"CU","2012-09-11","77.6","null","null","Jason Hammel",446334,434628,"null","ball",,,,,"14","null","R","R","R","BAL","TB","B","null","null",0,0,2012,"0.88591666666666666667","-0.65426666666666666667","0.6720","1.4770","null","null","null",2,4,"Top","null","null",,,"null",,"null",,,,,,,"3.9400","1.7600","null","null","null","null","null","null",319860,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",27,"1"
"CH","2012-09-11","86.3","null","null","Jason Hammel",450314,434628,"field_out","hit_into_play",,,,,"7","Ben Zobrist grounds out softly, pitcher Jason Hammel to first baseman Mark Reynolds.","R","L","R","BAL","TB","X","1","ground_ball",2,1,2012,"-1.4019833333333333","0.78336666666666666667","-0.5630","2.1560","null","null","null",1,4,"Top","124.50","186.75",,,"null",,"null",,,,,,,"3.5400","1.6600","null","null","null","null","null","null",319860,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",1,0,0,"null",26,"4"
"FF","2012-09-11","92.2","null","null","Jason Hammel",450314,434628,"null","called_strike",,,,,"1","null","R","L","R","BAL","TB","S","null","null",2,0,2012,"-0.80356666666666666667","1.5057666666666667","-0.4650","3.2260","null","null","null",1,4,"Top","null","null",,,"null",,"null",,,,,,,"3.7400","1.8400","null","null","null","null","null","null",319860,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",26,"3"
