"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"SL","2009-10-04","84.7","null","null","Tomo Ohka",502210,219594,"field_out","hit_into_play",,,,,"1","Josh Reddick flies out to center fielder Trevor Crowe.","R","L","R","BOS","CLE","X","8","fly_ball",3,2,2009,"0.34831583333333333333","0.91193666666666666667","-0.3370","2.9260","null","null","120074.00",2,5,"Bot","107.43","79.32",,,"null",,"null",,,,,,,"3.3800","1.5000","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",1,0,0,"null",46,"7"
"FF","2009-10-04","88.6","null","null","Tomo Ohka",502210,219594,"null","ball",,,,,"14","null","R","L","R","BOS","CLE","B","null","null",2,2,2009,"-0.37354166666666666667","1.6175666666666667","0.2180","1.4160","null","null","120074.00",2,5,"Bot","null","null",,,"null",,"null",,,,,,,"3.5270","1.7220","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",46,"6"
"FF","2009-10-04","89.7","null","null","Tomo Ohka",502210,219594,"null","foul",,,,,"11","null","R","L","R","BOS","CLE","S","null","null",2,2,2009,"-0.14322083333333333333","1.7882766666666667","-0.1960","3.9120","null","null","120074.00",2,5,"Bot","null","null",,,"null",,"null",,,,,,,"3.3800","1.5000","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",46,"5"
"SL","2009-10-04","85.3","null","null","Tomo Ohka",502210,219594,"null","called_strike",,,,,"4","null","R","L","R","BOS","CLE","S","null","null",2,1,2009,"0.21429833333333333333","0.85102000000000000000","-0.6680","2.4310","null","null","120074.00",2,5,"Bot","null","null",,,"null",,"null",,,,,,,"3.4840","1.6300","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",46,"4"
"SL","2009-10-04","85.3","null","null","Tomo Ohka",502210,219594,"null","called_strike",,,,,"4","null","R","L","R","BOS","CLE","S","null","null",2,0,2009,"0.10199083333333333333","0.76043333333333333333","-0.5960","2.9350","null","null","120074.00",2,5,"Bot","null","null",,,"null",,"null",,,,,,,"3.5190","1.6700","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",46,"3"
"SI","2009-10-04","88.5","null","null","Tomo Ohka",502210,219594,"null","ball",,,,,"14","null","R","L","R","BOS","CLE","B","null","null",1,0,2009,"-1.4001741666666667","1.19602333333333333333","0.3250","1.1790","null","null","120074.00",2,5,"Bot","null","null",,,"null",,"null",,,,,,,"3.5270","1.8100","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",46,"2"
"SL","2009-10-04","85.8","null","null","Tomo Ohka",502210,219594,"null","ball",,,,,"14","null","R","L","R","BOS","CLE","B","null","null",0,0,2009,"0.25660500000000000000","0.82479000000000000000","0.9770","1.0900","null","null","120074.00",2,5,"Bot","null","null",,,"null",,"null",,,,,,,"3.5780","1.8610","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",46,"1"
"SL","2009-10-04","77.3","null","null","Tomo Ohka",120074,219594,"walk","blocked_ball",,,,,"13","David Ortiz walks.","R","L","R","BOS","CLE","B","null","null",3,2,2009,"0.18048083333333333333","-0.11447333333333333333","-0.1480","1.1970","null","null","null",2,5,"Bot","null","null",,,"null",,"null",,,,,,,"3.7780","1.9250","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","0.70",1,0,0,"null",45,"6"
"SL","2009-10-04","75.6","null","null","Tomo Ohka",120074,219594,"null","called_strike",,,,,"11","null","R","L","R","BOS","CLE","S","null","null",3,1,2009,"0.32771916666666666667","0.14825666666666666667","-1.0710","3.0870","null","null","null",2,5,"Bot","null","null",,,"null",,"null",,,,,,,"3.8630","1.9650","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",45,"5"
"CH","2009-10-04","81.0","null","null","Tomo Ohka",120074,219594,"null","ball",,,,,"14","null","R","L","R","BOS","CLE","B","null","null",2,1,2009,"-1.3724800000000000","1.5297033333333333","1.1900","-1.5640","null","null","null",2,5,"Bot","null","null",,,"null",,"null",,,,,,,"3.9250","1.9620","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",45,"4"
"CU","2009-10-04","76.2","null","null","Tomo Ohka",120074,219594,"null","ball",,,,,"13","null","R","L","R","BOS","CLE","B","null","null",1,1,2009,"0.60382583333333333333","0.13664666666666666667","-0.3140","0.5190","null","null","null",2,5,"Bot","null","null",,,"null",,"null",,,,,,,"3.8230","1.9210","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",45,"3"
"CH","2009-10-04","78.0","null","null","Tomo Ohka",120074,219594,"null","foul",,,,,"7","null","R","L","R","BOS","CLE","S","null","null",1,0,2009,"-1.15524083333333333333","1.3086833333333333","-0.5600","1.8330","null","null","null",2,5,"Bot","null","null",,,"null",,"null",,,,,,,"3.1600","1.6200","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",45,"2"
"CU","2009-10-04","74.6","null","null","Tomo Ohka",120074,219594,"null","ball",,,,,"13","null","R","L","R","BOS","CLE","B","null","null",0,0,2009,"0.25451750000000000000","-0.07921333333333333333","-0.1120","0.5700","null","null","null",2,5,"Bot","null","null",,,"null",,"null",,,,,,,"3.8230","1.9230","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",45,"1"
"CH","2009-10-04","78.2","null","null","Tomo Ohka",476704,219594,"strikeout","swinging_strike",,,,,"11","Jed Lowrie strikes out swinging.","R","L","R","BOS","CLE","S","null","null",1,2,2009,"-0.77267166666666666667","1.19688333333333333333","-0.9810","2.8870","null","null","null",1,5,"Bot","null","null",,,"null",,"null",,,,,,,"3.2700","1.5000","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",1,0,0,"null",44,"4"
"SL","2009-10-04","85.4","null","null","Tomo Ohka",476704,219594,"null","called_strike",,,,,"14","null","R","L","R","BOS","CLE","S","null","null",1,1,2009,"0.07360083333333333333","1.10973666666666666667","0.6170","1.4740","null","null","null",1,5,"Bot","null","null",,,"null",,"null",,,,,,,"3.5710","1.7700","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",44,"3"
"FF","2009-10-04","87.3","null","null","Tomo Ohka",476704,219594,"null","ball",,,,,"13","null","R","L","R","BOS","CLE","B","null","null",0,1,2009,"-0.79479916666666666667","1.5883266666666667","-0.5870","1.4960","null","null","null",1,5,"Bot","null","null",,,"null",,"null",,,,,,,"3.4740","1.7640","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",44,"2"
"CU","2009-10-04","71.5","null","null","Tomo Ohka",476704,219594,"null","called_strike",,,,,"4","null","R","L","R","BOS","CLE","S","null","null",0,0,2009,"0.20998416666666666667","0.21892000000000000000","-0.5830","2.6980","null","null","null",1,5,"Bot","null","null",,,"null",,"null",,,,,,,"3.5250","1.7220","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",44,"1"
"SI","2009-10-04","87.5","null","null","Tomo Ohka",123660,219594,"field_out","hit_into_play",,,,,"2","Jason Varitek pops out to third baseman Jhonny Peralta.","R","L","R","BOS","CLE","X","5","popup",0,1,2009,"-1.2540491666666667","1.5593733333333333","-0.1880","3.3240","null","null","null",0,5,"Bot","119.48","178.71",,,"null",,"null",,,,,,,"3.3700","1.6000","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",1,0,0,"null",43,"2"
"FC","2009-10-04","89.6","null","null","Tomo Ohka",123660,219594,"null","called_strike",,,,,"6","null","R","L","R","BOS","CLE","S","null","null",0,0,2009,"-0.19373833333333333333","2.0340933333333333","0.7770","2.9010","null","null","null",0,5,"Bot","null","null",,,"null",,"null",,,,,,,"3.4130","1.7630","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",43,"1"
"FF","2009-10-04","89.5","null","null","Tomo Ohka",456030,219594,"home_run","hit_into_play_score",,,,,"5","Dustin Pedroia homers (15) on a fly ball to left field.   Joey Gathright scores.","R","R","R","BOS","CLE","X","null","fly_ball",1,0,2009,"-0.42294583333333333333","1.6885166666666667","-0.1580","2.4730","null","null","431157.00",0,5,"Bot","37.15","74.30",,,"null",,"null",,,,,,,"3.2600","1.6900","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","2.00",1,0,3,"null",42,"2"
"SL","2009-10-04","83.7","null","null","Tomo Ohka",456030,219594,"null","ball",,,,,"9","null","R","R","R","BOS","CLE","B","null","null",0,0,2009,"0.15376083333333333333","0.81060000000000000000","0.3870","1.8410","null","null","431157.00",0,5,"Bot","null","null",,,"null",,"null",,,,,,,"3.4050","1.6100","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",42,"1"
"SL","2009-10-04","75.8","null","null","Tomo Ohka",453056,219594,"strikeout","swinging_strike",,,,,"13","Jacoby Ellsbury strikes out swinging.  Wild pitch by pitcher Tomo Ohka.    Jacoby Ellsbury to 1st.","R","L","R","BOS","CLE","S","null","null",1,2,2009,"0.00123416666666666667","0.26622000000000000000","-0.1530","-0.1340","null","null","null",0,5,"Bot","null","null",,,"null",,"null",,,,,,,"3.2900","1.5800","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","0.00",1,0,0,"null",41,"4"
"FC","2009-10-04","88.6","null","null","Tomo Ohka",453056,219594,"null","foul",,,,,"5","null","R","L","R","BOS","CLE","S","null","null",1,1,2009,"-0.07767333333333333333","1.9078166666666667","0.0650","2.4240","null","null","null",0,5,"Bot","null","null",,,"null",,"null",,,,,,,"3.2900","1.5800","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",41,"3"
"FC","2009-10-04","87.6","null","null","Tomo Ohka",453056,219594,"null","foul",,,,,"6","null","R","L","R","BOS","CLE","S","null","null",1,0,2009,"0.09809416666666666667","1.5835966666666667","0.3130","2.5730","null","null","null",0,5,"Bot","null","null",,,"null",,"null",,,,,,,"3.2900","1.5800","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",41,"2"
"SL","2009-10-04","82.7","null","null","Tomo Ohka",453056,219594,"null","ball",,,,,"11","null","R","L","R","BOS","CLE","B","null","null",0,0,2009,"0.18507333333333333333","1.01227000000000000000","-1.4960","3.4980","null","null","null",0,5,"Bot","null","null",,,"null",,"null",,,,,,,"3.4330","1.6300","null","null","null","null","null","null",246612,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",41,"1"
